Repeat,Generation,X1,X2,F(x)
6,20,4.857631153294473591586211114190518856048583984375,-7.08609271523178829710332138347439467906951904296875,186.71569976013489622346241958439350128173828125,
6,30,4.857631153294473591586211114190518856048583984375,-7.08548234504226837060514299082569777965545654296875,186.721856237578521131581510417163372039794921875,
6,40,4.858241523483993518084389506839215755462646484375,-7.08548234504226837060514299082569777965545654296875,186.722199119847829251739312894642353057861328125,
6,50,4.858241523483993518084389506839215755462646484375,-7.08304086428418866461242942023091018199920654296875,186.7303504607058357578353025019168853759765625,
Repeat,Generation,X1,X2,F(x)
7,0,-1.417584765160068371869783732108771800994873046875,-0.6643879512924595331924138008616864681243896484375,148.309802498687560046164435334503650665283203125,
7,10,-1.4291817987609487516920125926844775676727294921875,-0.79927976317636506564667797647416591644287109375,186.690269033460708669736050069332122802734375,
7,20,-1.421857356486707857357032480649650096893310546875,-0.79989013336588499214485636912286281585693359375,186.705536379674498448366648517549037933349609375,
7,30,-1.425519577623827416346102836541831493377685546875,-0.79989013336588499214485636912286281585693359375,186.7301418733496802815352566540241241455078125,
7,40,-1.425519577623827416346102836541831493377685546875,-0.79989013336588499214485636912286281585693359375,186.7301418733496802815352566540241241455078125,
7,50,-1.425519577623827416346102836541831493377685546875,-0.80050050355540491864303476177155971527099609375,186.73048115776549593647359870374202728271484375,
Repeat,Generation,X1,X2,F(x)
8,0,5.4496902371288200583876459859311580657958984375,-1.4816736350596642068921937607228755950927734375,177.11979360998992660825024358928203582763671875,
8,10,5.4893642994476152807692415080964565277099609375,-1.4297921689504686781901909853331744670867919921875,186.587043211479880255865282379090785980224609375,
8,20,5.4887539292580953542710631154477596282958984375,-1.4261299478133491192011206294409930706024169921875,186.65198751933979792738682590425014495849609375,
8,30,5.4795983764152964567983872257173061370849609375,-1.4267403180028690456992990220896899700164794921875,186.70127736190698897189577110111713409423828125,
8,40,5.4826502273628960892892791889607906341552734375,-1.4261299478133491192011206294409930706024169921875,186.728470587090129129137494601309299468994140625,
8,50,5.4826502273628960892892791889607906341552734375,-1.4261299478133491192011206294409930706024169921875,186.728470587090129129137494601309299468994140625,
Repeat,Generation,X1,X2,F(x)
9,0,-7.0580156865138707900086956215091049671173095703125,-1.25400555436872451764429570175707340240478515625,118.9243978223353934708939050324261188507080078125,
9,10,-7.72576067384868903076267088181339204311370849609375,5.5516220587786495599402769585140049457550048828125,175.8354867445659692748449742794036865234375,
9,20,-7.72576067384868903076267088181339204311370849609375,5.4759361552781768978093168698251247406005859375,185.91995017600993378437124192714691162109375,
9,30,-7.7062288277840504946425426169298589229583740234375,5.4759361552781768978093168698251247406005859375,186.614616943032302742722094990313053131103515625,
9,40,-7.7080599383526102741370777948759496212005615234375,5.4808191167943363097947440110146999359130859375,186.721513724454524663087795488536357879638671875,
9,50,-7.7080599383526102741370777948759496212005615234375,5.4808191167943363097947440110146999359130859375,186.721513724454524663087795488536357879638671875,
Repeat,Generation,X1,X2,F(x)
10,0,7.22830896938993561207098537124693393707275390625,-0.6711020233771787246723761199973523616790771484375,32.38858411942306503306099330075085163116455078125,
10,10,-7.74651326029236741987915593199431896209716796875,-7.126987517929624260659693391062319278717041015625,179.2708481223793341996497474610805511474609375,
10,20,-7.71721549119541005978817338473163545131683349609375,-7.09280678731650748858328370261006057262420654296875,186.355583289797863244530162774026393890380859375,
10,30,-7.71538438062685028029363820678554475307464599609375,-7.08548234504226837060514299082569777965545654296875,186.60602626105520585042540915310382843017578125,
10,40,-7.7043977172154907151480074389837682247161865234375,-7.08365123447370859111060781287960708141326904296875,186.6950800519595077275880612432956695556640625,
10,50,-7.7092806787316501271334345801733434200286865234375,-7.08365123447370859111060781287960708141326904296875,186.728683979267003678614855743944644927978515625,
Repeat,Generation,X1,X2,F(x)
11,0,-9.77050080874050053125756676308810710906982421875,5.4710531937620174858238897286355495452880859375,38.14692862944340134845333523117005825042724609375,
11,10,-7.104403820917386980227092863060534000396728515625,4.871059297463911974546135752461850643157958984375,185.37061271196154166318592615425586700439453125,
11,20,-7.09158604693746763558692691731266677379608154296875,4.863734855189672856567995040677487850189208984375,186.5113007243390939038363285362720489501953125,
11,30,-7.08182012390514881161607263493351638317108154296875,-1.425519577623827416346102836541831493377685546875,186.72427010273059977407683618366718292236328125,
11,40,-7.08243049409466873811425102758221328258514404296875,-1.425519577623827416346102836541831493377685546875,186.727994618746691912747337482869625091552734375,
11,50,-7.08365123447370859111060781287960708141326904296875,-1.425519577623827416346102836541831493377685546875,186.730505932177294425855507142841815948486328125,
Repeat,Generation,X1,X2,F(x)
12,0,-6.868800927762688246502875699661672115325927734375,-0.25849177526169597740590688772499561309814453125,60.9816898476713760146594722755253314971923828125,
12,10,-1.398663289284950650426253559999167919158935546875,5.5504013183996097069439201732166111469268798828125,175.30056717499513752045459114015102386474609375,
12,20,-1.405377361369669841906215879134833812713623046875,5.4777672658467366773038520477712154388427734375,185.759967624621850745825213380157947540283203125,
12,30,-1.405987731559189768404394271783530712127685546875,5.4838709677419359422856359742581844329833984375,185.870617072778117062625824473798274993896484375,
12,40,-1.405987731559189768404394271783530712127685546875,5.4826502273628960892892791889607906341552734375,185.872745541117893708360497839748859405517578125,
12,50,-1.405987731559189768404394271783530712127685546875,5.4826502273628960892892791889607906341552734375,185.872745541117893708360497839748859405517578125,
Repeat,Generation,X1,X2,F(x)
13,0,4.6745200964384903130621751188300549983978271484375,5.3349406414990685476595899672247469425201416015625,88.64982597335011860195663757622241973876953125,
13,10,4.836878566850796090648145764134824275970458984375,5.4893642994476152807692415080964565277099609375,185.60059393744717226581997238099575042724609375,
13,20,4.855800042725913812091675936244428157806396484375,5.4783776360362566038020304404199123382568359375,186.674540223328932597723905928432941436767578125,
13,30,4.858851893673513444582567899487912654876708984375,5.4863124485000156482783495448529720306396484375,186.70317367228955163227510638535022735595703125,
13,40,4.858851893673513444582567899487912654876708984375,5.4826502273628960892892791889607906341552734375,186.72933419015083700287505052983760833740234375,
13,50,4.858851893673513444582567899487912654876708984375,5.4826502273628960892892791889607906341552734375,186.72933419015083700287505052983760833740234375,
Repeat,Generation,X1,X2,F(x)
14,0,5.2970976897488331047725296230055391788482666015625,-1.640369884334848649132254649884998798370361328125,59.21883023911700405506053357385098934173583984375,
14,10,5.621814630573442883587631513364613056182861328125,-1.402935880611590135913502308540046215057373046875,145.885032513801462528135743923485279083251953125,
14,20,5.4655598620563381473402841947972774505615234375,-1.424909207434307489847924443893134593963623046875,186.06791493637120993298594839870929718017578125,
14,30,5.4667806024353780003366409800946712493896484375,-1.420026245918148077862497302703559398651123046875,186.097722482341879413070273585617542266845703125,
14,40,5.4680013428144178533329977653920650482177734375,-1.424909207434307489847924443893134593963623046875,186.24185185439938550189253874123096466064453125,
14,50,5.4686117130039377798311761580407619476318359375,-1.424909207434307489847924443893134593963623046875,186.2812063965574225221644155681133270263671875,
Repeat,Generation,X1,X2,F(x)
15,0,-1.2765892513809635744337356300093233585357666015625,-8.27387310403759812516000238247215747833251953125,57.449883365182273564641945995390415191650390625,
15,10,-0.75411236915189050478147692047059535980224609375,4.9290444654683067682299224543385207653045654296875,170.511011418897822977669420652091503143310546875,
15,20,-0.76998199407940859373411512933671474456787109375,4.853358561967834106098962365649640560150146484375,184.659299243264143797205178998410701751708984375,
15,30,-0.78096865749076727070132619701325893402099609375,4.852748191778314179600783973000943660736083984375,185.84103657818303645399282686412334442138671875,
15,40,-0.79927976317636506564667797647416591644287109375,4.864345225379192783066173433326184749603271484375,186.636184967437628756670164875686168670654296875,
15,50,-0.79927976317636506564667797647416591644287109375,4.858851893673513444582567899487912654876708984375,186.72703945925815105510991998016834259033203125,
Repeat,Generation,X1,X2,F(x)
16,0,5.0523392437513354735756365698762238025665283203125,5.5644398327585680164020232041366398334503173828125,93.9057901100984935283122467808425426483154296875,
16,10,5.000457777642139944873633794486522674560546875,5.5278176213873724265113196452148258686065673828125,136.477776095854324012179858982563018798828125,
16,20,5.000457777642139944873633794486522674560546875,5.4924161503952149132601334713399410247802734375,139.63254314683143775255302898585796356201171875,
16,30,5.000457777642139944873633794486522674560546875,5.4789880062257765303002088330686092376708984375,139.758367767420196514649433083832263946533203125,
16,40,5.000457777642139944873633794486522674560546875,5.4826502273628960892892791889607906341552734375,139.783159696093576940256753005087375640869140625,
16,50,5.000457777642139944873633794486522674560546875,5.4826502273628960892892791889607906341552734375,139.783159696093576940256753005087375640869140625,
Repeat,Generation,X1,X2,F(x)
17,0,4.74166081728568400421863771043717861175537109375,5.411847285378581062786906841211020946502685546875,147.873397871618777799085364677011966705322265625,
17,10,-7.73430585650196888991558807902038097381591796875,-0.8334604937894827259015073650516569614410400390625,182.7594509825026989346952177584171295166015625,
17,20,-7.7074495681630903476388994022272527217864990234375,-0.80050050355540491864303476177155971527099609375,186.729096734165210591527284123003482818603515625,
17,30,-7.7074495681630903476388994022272527217864990234375,-0.80050050355540491864303476177155971527099609375,186.729096734165210591527284123003482818603515625,
17,40,-7.7086703085421302006352561875246465206146240234375,-0.80050050355540491864303476177155971527099609375,186.730541403714227044474682770669460296630859375,
17,50,-7.7080599383526102741370777948759496212005615234375,-0.80050050355540491864303476177155971527099609375,186.73068756716673988194088451564311981201171875,
Repeat,Generation,X1,X2,F(x)
18,0,5.6718649861140786327950991108082234859466552734375,-1.395001068147831091437183204106986522674560546875,114.878034506942611869817483238875865936279296875,
18,10,-0.79866939298684513914849958382546901702880859375,-1.4346751304666280901756181265227496623992919921875,186.513129298908069131357478909194469451904296875,
18,20,-0.79744865260780528615214279852807521820068359375,-1.4304025391399886046883693779818713665008544921875,186.6479664689526316578849218785762786865234375,
18,30,-0.8011108737449266214980525546707212924957275390625,-1.424909207434307489847924443893134593963623046875,186.729418302383550098966225050389766693115234375,
18,40,-0.8011108737449266214980525546707212924957275390625,-1.424909207434307489847924443893134593963623046875,186.729418302383550098966225050389766693115234375,
18,50,-0.8011108737449266214980525546707212924957275390625,-1.424909207434307489847924443893134593963623046875,186.729418302383550098966225050389766693115234375,
Repeat,Generation,X1,X2,F(x)
19,0,6.24195074312570596930527244694530963897705078125,5.392315439313943414845198276452720165252685546875,76.45280624302773730960325337946414947509765625,
19,10,6.134525589770195352912196540273725986480712890625,-7.09768974883266690056871084379963576793670654296875,119.275499819283055558116757310926914215087890625,
19,20,6.094851527451400130530601018108427524566650390625,5.4857020783104957217801711522042751312255859375,123.4710589483489258100235019810497760772705078125,
19,30,-1.405377361369669841906215879134833812713623046875,5.4844813379314558687838143669068813323974609375,185.811384258003982949958299286663532257080078125,
19,40,-1.424909207434307489847924443893134593963623046875,5.4850917081209757952819927595555782318115234375,186.719835826059352257288992404937744140625,
19,50,-1.424909207434307489847924443893134593963623046875,5.4808191167943363097947440110146999359130859375,186.72155184544402573010302148759365081787109375,
Repeat,Generation,X1,X2,F(x)
20,0,-0.6924649800103761521086198627017438411712646484375,-7.5725577562791830388277958263643085956573486328125,124.9749359701695681224009604193270206451416015625,
20,10,-0.8230842005676439754324746900238096714019775390625,-7.72698141422772888375902766711078584194183349609375,184.781547969034562584056402556598186492919921875,
20,20,-0.78829309976500638867946690879762172698974609375,-7.7068391979735704211407210095785558223724365234375,186.406807056311237147383508272469043731689453125,
20,30,-0.80050050355540491864303476177155971527099609375,-7.7080599383526102741370777948759496212005615234375,186.73068756716673988194088451564311981201171875,
20,40,-0.80050050355540491864303476177155971527099609375,-7.7080599383526102741370777948759496212005615234375,186.73068756716673988194088451564311981201171875,
20,50,-0.80050050355540491864303476177155971527099609375,-7.7080599383526102741370777948759496212005615234375,186.73068756716673988194088451564311981201171875,
Repeat,Generation,X1,X2,F(x)
21,0,-7.08975493636890785609239173936657607555389404296875,4.861293374431593150575281470082700252532958984375,186.620133215423692263357224874198436737060546875,
21,10,-7.08365123447370859111060781287960708141326904296875,4.858851893673513444582567899487912654876708984375,186.7293890228128248054417781531810760498046875,
21,20,-7.08365123447370859111060781287960708141326904296875,4.858851893673513444582567899487912654876708984375,186.7293890228128248054417781531810760498046875,
21,30,-7.08365123447370859111060781287960708141326904296875,4.858851893673513444582567899487912654876708984375,186.7293890228128248054417781531810760498046875,
21,40,-7.08365123447370859111060781287960708141326904296875,4.858851893673513444582567899487912654876708984375,186.7293890228128248054417781531810760498046875,
21,50,-7.08365123447370859111060781287960708141326904296875,4.858851893673513444582567899487912654876708984375,186.7293890228128248054417781531810760498046875,
Repeat,Generation,X1,X2,F(x)
22,0,3.7907040620136118747041109600104391574859619140625,-0.896328623310036931570721208117902278900146484375,46.05936577980131829690435552038252353668212890625,
22,10,-1.4914395580919830308630480431020259857177734375,-0.8029419843134864009925877326168119907379150390625,176.778742045045959230264998041093349456787109375,
22,20,-1.424298837244787563349746051244437694549560546875,-0.8017212439344465479962309473194181919097900390625,186.724971447528588441855390556156635284423828125,
22,30,-1.424298837244787563349746051244437694549560546875,-0.8011108737449266214980525546707212924957275390625,186.727925902599707796980510465800762176513671875,
22,40,-1.425519577623827416346102836541831493377685546875,-0.8011108737449266214980525546707212924957275390625,186.729173771831966632817056961357593536376953125,
22,50,-1.424909207434307489847924443893134593963623046875,-0.8011108737449266214980525546707212924957275390625,186.729418302383550098966225050389766693115234375,
Repeat,Generation,X1,X2,F(x)
23,0,-8.2049012726218446545090046129189431667327880859375,-7.8014465773491625810720506706275045871734619140625,61.3694812386099926015958772040903568267822265625,
23,10,5.4655598620563381473402841947972774505615234375,-7.6995147556993313031625802977941930294036865234375,185.887776752471751251505338586866855621337890625,
23,20,5.4673909726248979268348193727433681488037109375,-7.71111178930021079480638945824466645717620849609375,186.182777442598450079458416439592838287353515625,
23,30,5.4686117130039377798311761580407619476318359375,-7.7092806787316501271334345801733434200286865234375,186.279144886301082806312479078769683837890625,
23,40,5.4686117130039377798311761580407619476318359375,-7.7092806787316501271334345801733434200286865234375,186.279144886301082806312479078769683837890625,
23,50,5.4869228186895355747765279375016689300537109375,-7.6989043855098113766644019051454961299896240234375,186.487679549090017872003954835236072540283203125,
Repeat,Generation,X1,X2,F(x)
24,0,-7.609179967650380405075338785536587238311767578125,-8.25128940702536084472740185447037220001220703125,67.618958599185788216345827095210552215576171875,
24,10,5.5589465010528886779184176702983677387237548828125,4.8869289223914318398556133615784347057342529296875,172.426344823454741117529920302331447601318359375,
24,20,5.4826502273628960892892791889607906341552734375,4.848475600451674694113535224460065364837646484375,186.51751452890812288387678563594818115234375,
24,30,5.4826502273628960892892791889607906341552734375,4.856410412915433738589854328893125057220458984375,186.724492694232623080097255297005176544189453125,
24,40,5.4826502273628960892892791889607906341552734375,4.858241523483993518084389506839215755462646484375,186.7307281804190779439522884786128997802734375,
24,50,5.4826502273628960892892791889607906341552734375,4.858241523483993518084389506839215755462646484375,186.7307281804190779439522884786128997802734375,
Repeat,Generation,X1,X2,F(x)
25,0,-6.3115329447309793664544486091472208499908447265625,-7.23624378185369376836888477555476129055023193359375,57.6501893732530419356407946906983852386474609375,
25,10,-0.76693014313180896124322316609323024749755859375,4.870448927274392048047957359813153743743896484375,183.930914170676942376303486526012420654296875,
25,20,5.4820398571733761627911007963120937347412109375,4.846034119693594988120821653865277767181396484375,186.39385565360288410374778322875499725341796875,
25,30,5.4820398571733761627911007963120937347412109375,4.857631153294473591586211114190518856048583984375,186.728984603746454240535967983305454254150390625,
25,40,5.4820398571733761627911007963120937347412109375,4.858241523483993518084389506839215755462646484375,186.729327499105778542798361741006374359130859375,
25,50,5.4820398571733761627911007963120937347412109375,4.858241523483993518084389506839215755462646484375,186.729327499105778542798361741006374359130859375,
Repeat,Generation,X1,X2,F(x)
26,0,-7.019562364574113644266617484390735626220703125,-7.53654591509750648725685095996595919132232666015625,113.6921315514255041989599703811109066009521484375,
26,10,-7.09219641712698756208510530996136367321014404296875,4.857020783104953665088032721541821956634521484375,186.561354067330057660001330077648162841796875,
26,20,-7.08365123447370859111060781287960708141326904296875,4.857631153294473591586211114190518856048583984375,186.73044011545829334863810800015926361083984375,
26,30,-7.08365123447370859111060781287960708141326904296875,4.857631153294473591586211114190518856048583984375,186.73044011545829334863810800015926361083984375,
26,40,-7.08365123447370859111060781287960708141326904296875,4.857631153294473591586211114190518856048583984375,186.73044011545829334863810800015926361083984375,
26,50,-7.08365123447370859111060781287960708141326904296875,4.858241523483993518084389506839215755462646484375,186.730783013490423627445125021040439605712890625,
Repeat,Generation,X1,X2,F(x)
27,0,5.0553910946989351060665285331197082996368408203125,-7.2954496902371293032274479628540575504302978515625,50.37298185803123118375879130326211452484130859375,
27,10,-0.6869716483046968136250143288634717464447021484375,-1.391949217200231458946291240863502025604248046875,157.430521763162005299818702042102813720703125,
27,20,-0.79439680166020565366125083528459072113037109375,-1.404156620990629988909859093837440013885498046875,185.6233753501390992823871783912181854248046875,
27,30,-0.8078249458296458129780148738063871860504150390625,-1.405987731559189768404394271783530712127685546875,185.74887113295335439033806324005126953125,
27,40,-0.8011108737449266214980525546707212924957275390625,-1.405987731559189768404394271783530712127685546875,185.871474080886827096037450246512889862060546875,
27,50,-0.8011108737449266214980525546707212924957275390625,-1.405987731559189768404394271783530712127685546875,185.871474080886827096037450246512889862060546875,
Repeat,Generation,X1,X2,F(x)
28,0,6.106448561052278733995990478433668613433837890625,-9.362773522141178972333364072255790233612060546875,27.40000944376424030224370653741061687469482421875,
28,10,-1.4401684621723074286592236603610217571258544921875,5.403912472914822018310587736777961254119873046875,172.5187546068151505096466280519962310791015625,
28,20,-1.424909207434307489847924443893134593963623046875,5.4618976409192185883512138389050960540771484375,185.757458960294371763666276820003986358642578125,
28,30,-1.425519577623827416346102836541831493377685546875,5.4826502273628960892892791889607906341552734375,186.730451099187348518171347677707672119140625,
28,40,-1.425519577623827416346102836541831493377685546875,5.4826502273628960892892791889607906341552734375,186.730451099187348518171347677707672119140625,
28,50,-1.424909207434307489847924443893134593963623046875,5.4826502273628960892892791889607906341552734375,186.730695631411663271137513220310211181640625,
Repeat,Generation,X1,X2,F(x)
29,0,5.3355510116885884741577683598734438419342041015625,-7.54203924680318582574045649380423128604888916015625,92.6779264700501670404264586977660655975341796875,
29,10,-7.100741599780267421238022507168352603912353515625,-1.396221808526870944433539989404380321502685546875,184.119661016429603250799118541181087493896484375,
29,20,-7.09097567674794770908874852466396987438201904296875,-1.396221808526870944433539989404380321502685546875,184.648242489491934748002677224576473236083984375,
29,30,-7.09036530655842778259057013201527297496795654296875,-1.405987731559189768404394271783530712127685546875,185.769273625597378440943430177867412567138671875,
29,40,-7.09036530655842778259057013201527297496795654296875,-1.405987731559189768404394271783530712127685546875,185.769273625597378440943430177867412567138671875,
29,50,-7.09219641712698756208510530996136367321014404296875,-1.4346751304666280901756181265227496623992919921875,186.352283337655165951218805275857448577880859375,
Repeat,Generation,X1,X2,F(x)
30,0,2.26355784783471136734078754670917987823486328125,-1.4481032746360664731355427647940814495086669921875,36.4844192605861650235965498723089694976806640625,
30,10,-7.8295236060670791999882567324675619602203369140625,5.400860621967222385819695773534476757049560546875,142.614046898886925873739528469741344451904296875,
30,20,-1.417584765160068371869783732108771800994873046875,5.4704428235724975593257113359868526458740234375,186.256798039498534080848912708461284637451171875,
30,30,-1.423078096865747710353389265947043895721435546875,5.4777672658467366773038520477712154388427734375,186.663660966435685395481414161622524261474609375,
30,40,-1.423078096865747710353389265947043895721435546875,5.4777672658467366773038520477712154388427734375,186.663660966435685395481414161622524261474609375,
30,50,-1.425519577623827416346102836541831493377685546875,5.4826502273628960892892791889607906341552734375,186.730451099187348518171347677707672119140625,
Repeat,Generation,X1,X2,F(x)
31,0,-0.990325632496109165003872476518154144287109375,4.6879482406079286960220997571013867855072021484375,75.893708919147655933556961826980113983154296875,
31,10,5.5497909482100897804457417805679142475128173828125,4.6830652790917692840366726159118115901947021484375,117.508648587277633623671135865151882171630859375,
31,20,5.4472487563707403523949324153363704681396484375,4.833216345713676531659075408242642879486083984375,182.518155236355369197553955018520355224609375,
31,30,5.4618976409192185883512138389050960540771484375,4.841151158177435576135394512675702571868896484375,185.098757942488418848370201885700225830078125,
31,40,5.4863124485000156482783495448529720306396484375,4.843592638935515282128108083270490169525146484375,186.219475060553662615348002873361110687255859375,
31,50,5.4838709677419359422856359742581844329833984375,4.843592638935515282128108083270490169525146484375,186.243435065815759799079387448728084564208984375,
Repeat,Generation,X1,X2,F(x)
32,0,-6.7986083559678949228555211448110640048980712890625,-7.74346140934476778738826396875083446502685546875,44.4694368429044715185227687470614910125732421875,
32,10,6.172978911709950722297435277141630649566650390625,-7.22586748863185501789985210052691400051116943359375,84.862220836577563432001625187695026397705078125,
32,20,-7.74956511123996705237004789523780345916748046875,-7.118442335276345289685195893980562686920166015625,180.183827077384876247378997504711151123046875,
32,30,-7.74773400067140727287551271729171276092529296875,-7.08670308542130822360149977612309157848358154296875,183.14337725610022289401968009769916534423828125,
32,40,-7.74163029877620800789372879080474376678466796875,-7.0769371623889885114522257936187088489532470703125,184.08272869788316938866046257317066192626953125,
32,50,-7.7037873470259707886498290463350713253021240234375,-7.08609271523178829710332138347439467906951904296875,186.6683114817566320198238827288150787353515625,
Repeat,Generation,X1,X2,F(x)
33,0,-0.627765739921262166944870841689407825469970703125,5.0651570177312539300373828154988586902618408203125,61.8394297307068683267061715014278888702392578125,
33,10,-1.425519577623827416346102836541831493377685546875,-7.0757164220099486584558690083213150501251220703125,186.596620860824486953788436949253082275390625,
33,20,-1.424909207434307489847924443893134593963623046875,-7.08243049409466873811425102758221328258514404296875,186.728239147754123905542655847966670989990234375,
33,30,-1.424909207434307489847924443893134593963623046875,-7.08365123447370859111060781287960708141326904296875,186.730750464473430838552303612232208251953125,
33,40,-1.424909207434307489847924443893134593963623046875,-7.08365123447370859111060781287960708141326904296875,186.730750464473430838552303612232208251953125,
33,50,-1.424909207434307489847924443893134593963623046875,-7.08365123447370859111060781287960708141326904296875,186.730750464473430838552303612232208251953125,
Repeat,Generation,X1,X2,F(x)
34,0,-6.5080721457564010279384092427790164947509765625,-0.6656086916714993861887705861590802669525146484375,97.314103746323553423280827701091766357421875,
34,10,-1.4340647602771081636774397338740527629852294921875,-0.74800866725669123979969299398362636566162109375,180.58806514366716555741732008755207061767578125,
34,20,-1.415753654591508592375248554162681102752685546875,-0.77608569597460785871589905582368373870849609375,185.235317436100700660972506739199161529541015625,
34,30,-1.420636616107668004360675695352256298065185546875,-0.77974791711172741770496941171586513519287109375,185.75243096915147589243133552372455596923828125,
34,40,-1.425519577623827416346102836541831493377685546875,-0.78096865749076727070132619701325893402099609375,185.905966081969296510578715242445468902587890625,
34,50,-1.424909207434307489847924443893134593963623046875,-0.78096865749076727070132619701325893402099609375,185.90620953449206353980116546154022216796875,
Repeat,Generation,X1,X2,F(x)
