Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
1,30,1.08981597338785984874220957863144576549530029296875,2.6750999481185342432354445918463170528411865234375,-2.84066286202581874675843209843151271343231201171875,1.1708426160466327559106503031216561794281005859375,-0.88641010773033901415374202770181000232696533203125,-2.631000701925717777385216322727501392364501953125,2.15460676900540182288068535854108631610870361328125,-1.898556474501785107378282191348262131214141845703125,-0.79531235694448643158693812438286840915679931640625,2.5025177770317696968049858696758747100830078125,-40.6391957604984099816647358238697052001953125,
1,40,1.0531937620166633706730863195843994617462158203125,3.6707663197729427650983780040405690670013427734375,-2.84157841731009863650569968740455806255340576171875,1.15436262092959385228141400148160755634307861328125,-0.88732566301461890390100961667485535144805908203125,-1.089205603198340366333241036045365035533905029296875,0.3161717581713308078406043932773172855377197265625,-1.84316537980285044540096350829117000102996826171875,-0.8099612414929655557216392480768263339996337890625,2.5281533249916066097284783609211444854736328125,-36.84077678915760856170891202054917812347412109375,
1,50,0.882900479140598548610796569846570491790771484375,3.5393841364787750336518001859076321125030517578125,-2.370983001190221983733863453380763530731201171875,-0.67674794763023715660210655187256634235382080078125,-1.008178960539567459164800311555154621601104736328125,0.77761162144840856313976473757065832614898681640625,0.397656178472242771704259212128818035125732421875,-1.900845362712484831746451163780875504016876220703125,-1.130405590990935849049492389895021915435791015625,2.6673177282021551803836700855754315853118896484375,-34.7410415209183582874175044707953929901123046875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
2,0,1.016571550645466004425543360412120819091796875,1.382335886715292616599981556646525859832763671875,-1.8074587237159338570791078382171690464019775390625,9.75234229560228271793675958178937435150146484375,0.387585070345163984484315733425319194793701171875,-0.15488143559068578980486563523299992084503173828125,-3.233893856624042495440107813919894397258758544921875,1.27109591967528334777171039604581892490386962890625,0.31846064638203142038719306583516299724578857421875,-2.827387310403759901333842208259738981723785400390625,-121.7294493945519917588171665556728839874267578125,
2,10,0.9501937925351722213918037596158683300018310546875,-0.4936368907742547662564902566373348236083984375,-1.52409436323129998669401174993254244327545166015625,3.2061220130008845075053613982163369655609130859375,0.362865077669606961308090831153094768524169921875,-0.3045747245704522043752149329520761966705322265625,3.901486251411480310480328625999391078948974609375,-1.65868099002044733225602612947113811969757080078125,1.6922513504440441778342574252746999263763427734375,-3.64589373455000487211918880348093807697296142578125,-48.42547801869771006977316574193537235260009765625,
2,20,0.9501937925351722213918037596158683300018310546875,-0.4936368907742547662564902566373348236083984375,-1.52409436323129998669401174993254244327545166015625,3.2061220130008845075053613982163369655609130859375,0.362865077669606961308090831153094768524169921875,-0.3045747245704522043752149329520761966705322265625,3.901486251411480310480328625999391078948974609375,-1.65868099002044733225602612947113811969757080078125,1.6922513504440441778342574252746999263763427734375,-3.64589373455000487211918880348093807697296142578125,-48.42547801869771006977316574193537235260009765625,
2,30,0.9501937925351722213918037596158683300018310546875,-0.4936368907742547662564902566373348236083984375,-1.52409436323129998669401174993254244327545166015625,3.2061220130008845075053613982163369655609130859375,0.362865077669606961308090831153094768524169921875,-0.3045747245704522043752149329520761966705322265625,3.901486251411480310480328625999391078948974609375,-1.65868099002044733225602612947113811969757080078125,1.6922513504440441778342574252746999263763427734375,-3.64589373455000487211918880348093807697296142578125,-48.42547801869771006977316574193537235260009765625,
2,40,0.901211584826196343556148349307477474212646484375,-0.376445814386425325892560067586600780487060546875,-1.567583239234596081956851776340045034885406494140625,3.2226020081179225229561779997311532497406005859375,0.1907406842249823597512659034691751003265380859375,-0.27344584490493506478969720774330198764801025390625,3.6671040986358232061093076481483876705169677734375,-1.579027680288094703797696638503111898899078369140625,1.633198034607989512778658536262810230255126953125,-3.296609393597216719484777058823965489864349365234375,-46.9873780698452065962555934675037860870361328125,
2,50,-0.27710806604205462377876756363548338413238525390625,-1.270027771843623032310688358847983181476593017578125,-1.4947965941343426266030292026698589324951171875,3.2056642353587445626317276037298142910003662109375,0.363780632953886851055358420126140117645263671875,-0.17273476363414363987658362020738422870635986328125,3.614001892147587824410948087461292743682861328125,-1.578112125003814814050429049530066549777984619140625,1.635029145176549292273193714208900928497314453125,-3.22885830256050265774092622450552880764007568359375,-43.74774188400468943882515304721891880035400390625,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
3,0,-4.20667134617145332953214165172539651393890380859375,2.99691763054292348300577941699884831905364990234375,-0.979338969084750488036661408841609954833984375,-3.763542588579973813267542936955578625202178955078125,-1.814783165990173419146458400064148008823394775390625,5.8200323496200443429415827267803251743316650390625,-2.3238319040498058853927432210184633731842041015625,6.601001007110813389999748324044048786163330078125,-2.735374004333628317198190416092984378337860107421875,-2.123783074434644646544256829656660556793212890625,-139.960622346214819344822899438440799713134765625,
3,10,-0.4931791131321148213828564621508121490478515625,-2.1860408337656789257152922800742089748382568359375,-0.17548142948698330911838638712652027606964111328125,-4.7010711996826071157329351990483701229095458984375,-2.01986754966887449569412638084031641483306884765625,4.9795525986510806859541844460181891918182373046875,3.28989532151249619573718518950045108795166015625,0.16464735862300461377571991761215031147003173828125,1.010162663655506776194670237600803375244140625,-2.6813562425611134898417731164954602718353271484375,-77.7873109249843111001609941013157367706298828125,
3,20,1.881771294289986684589166543446481227874755859375,-0.29038361766411302511414760374464094638824462890625,-2.24875637073885314975996152497828006744384765625,-3.764915921506393647888444320415146648883819580078125,-1.705832087160862986507936511770822107791900634765625,1.46015808587908590965298571973107755184173583984375,3.2253486739707621921979807666502892971038818359375,-0.60487685781426403508476141723804175853729248046875,2.80922879726554075574540547677315771579742431640625,-2.1915341654713582641988978139124810695648193359375,-51.56571261662548977255937643349170684814453125,
3,30,-0.6964323862422556743467794149182736873626708984375,-0.26108584856715566502316505648195743560791015625,-2.235023041474654359461737840319983661174774169921875,-3.765831476790673537635711909388191998004913330078125,-1.71681875057222210756435742950998246669769287109375,1.46015808587908590965298571973107755184173583984375,3.28485976744895680212721345014870166778564453125,-0.60396130252998414533749382826499640941619873046875,2.80922879726554075574540547677315771579742431640625,-2.1915341654713582641988978139124810695648193359375,-49.23667552830146831865931744687259197235107421875,
3,40,-1.16702780236213232711861564894206821918487548828125,0.1783806878872038481631534523330628871917724609375,1.5173802911465799070356297306716442108154296875,-3.736533707693716177544729362125508487224578857421875,-1.59550767540513316333772309008054435253143310546875,-0.41489913632618158345621850457973778247833251953125,3.25556199835200033021465060301125049591064453125,-0.71474349192785435747055089450441300868988037109375,2.80831324198126086599813788780011236667633056640625,-1.83263649403363171330738623510114848613739013671875,-46.00941758121705760231634485535323619842529296875,
3,50,-0.9289834284493547755801046150736510753631591796875,-0.3036591692861723146279473439790308475494384765625,1.5173802911465799070356297306716442108154296875,-1.639454329050569203474196910974569618701934814453125,-1.698507644886623868529795799986459314823150634765625,-0.5870235297708052968346237321384251117706298828125,3.25556199835200033021465060301125049591064453125,-0.66255684072389886551945892279036343097686767578125,2.89849543748283355881767420214600861072540283203125,-2.668080690939054644417183226323686540126800537109375,-36.379798070766440787338069640100002288818359375,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
4,0,1.0692159794915614412502691266126930713653564453125,6.575823236793116421949889627285301685333251953125,-3.798791467024750456715764812543056905269622802734375,-3.15698721274452953622358108987100422382354736328125,-0.95461897640919257668201680644415318965911865234375,-4.375591296121097428795110317878425121307373046875,0.0721762749107330847664343309588730335235595703125,-3.03888058107242020611238331184722483158111572265625,2.71080660420545171973571996204555034637451171875,3.930326242866296837519257678650319576263427734375,-121.1416836765067586156874313019216060638427734375,
4,10,1.619922482985931111443278496153652667999267578125,0.5056917020172733145955135114490985870361328125,2.372508926664021799979309435002505779266357421875,-4.872280037842951827542492537759244441986083984375,0.92684713278603414465806054067797958850860595703125,-3.14554277169103091438273622770793735980987548828125,3.359019745475631424369566957466304302215576171875,-2.043671987060152073212293544202111661434173583984375,2.71263771477401149923025513999164104461669921875,-0.8241523483993038468042868771590292453765869140625,-66.6126827109649042313321842812001705169677734375,
4,20,1.60344248786889220781404219451360404491424560546875,-0.10544145023956996709557643043808639049530029296875,2.381206701864680752578351530246436595916748046875,-2.826471755119480011586574619286693632602691650390625,0.92730491042817408953169433516450226306915283203125,-3.4980315561387982370433746837079524993896484375,3.363139744254890928232271107845008373260498046875,-2.10089419232764651468414740520529448986053466796875,2.84447767571031828737204705248586833477020263671875,-1.082796716208380249923948213108815252780914306640625,-57.77321796364972072979071526788175106048583984375,
4,30,1.60344248786889220781404219451360404491424560546875,-0.10269478438673029785377366351895034313201904296875,2.372508926664021799979309435002505779266357421875,-2.825098422193060176965673235827125608921051025390625,0.92226935636463469592172259581275284290313720703125,-3.4916226691488390088125015608966350555419921875,3.24365977965636176350017194636166095733642578125,-2.10592974639118590829411914455704391002655029296875,2.84768211920529790148748361389152705669403076171875,-1.082796716208380249923948213108815252780914306640625,-54.40954049556697924572290503419935703277587890625,
4,40,1.59840693380535281420407045516185462474822998046875,1.4574114200262453522327632526867091655731201171875,-0.3219702749717701095732991234399378299713134765625,-3.02514725180822185990336947725154459476470947265625,0.92272713400677464079535639029927551746368408203125,-3.4925382244331188985597691498696804046630859375,3.2198553422650828537143752328120172023773193359375,-2.15903195287942128999247870524413883686065673828125,2.84905545213171773610838499735109508037567138671875,-0.79302346873378670721876915195025503635406494140625,-52.52068543953733836815445101819932460784912109375,
4,50,1.59611804559465308983590148272924125194549560546875,1.47206030457472447636746437638066709041595458984375,-0.4414502395702992743053982849232852458953857421875,-2.34260078737754451339014849509112536907196044921875,0.92272713400677464079535639029927551746368408203125,-3.4939115573595387331806705333292484283447265625,3.2193975646229429088407414383254945278167724609375,-2.130191961424603874775129952467978000640869140625,3.02301095614490122898132540285587310791015625,-0.85436567278054109664253701339475810527801513671875,-49.37722536798338524022256024181842803955078125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
5,0,-0.0679036835840935992791855824179947376251220703125,0.877864925077059155000824830494821071624755859375,6.6312143314920515280164181604050099849700927734375,-4.5641956846827600458027518470771610736846923828125,5.900143436994536472184336162172257900238037109375,7.0628986480300302019941227626986801624298095703125,-3.262276070436719965783822772209532558917999267578125,-4.0583513901181067495826937374658882617950439453125,-3.120365001373333058154457830823957920074462890625,1.19876705221717028138073146692477166652679443359375,-205.2742695436928670460474677383899688720703125,
5,10,2.83486434522537944502573736826889216899871826171875,-0.78386791589098780974609326221980154514312744140625,1.41621143223364942542730204877443611621856689453125,-3.9324625385296183566197214531712234020233154296875,5.9399700918607134525473156827501952648162841796875,-0.89556566057313791162641791743226349353790283203125,-3.91232032227545989400141479563899338245391845703125,-2.136600848414563547095212925341911613941192626953125,2.596819971312601893487226334400475025177001953125,0.97537156285287007762008215649984776973724365234375,-95.2928729336951363393382052890956401824951171875,
5,20,2.84630878627887806686658223043195903301239013671875,1.08340708639790062051133645582012832164764404296875,1.3109225745414594399562702164985239505767822265625,-4.01944029053621054714540150598622858524322509765625,5.000152592547379981624544598162174224853515625,-0.9184545426801360434865273418836295604705810546875,-3.877529221472823195426826714538037776947021484375,-2.576525162511063005155165228643454611301422119140625,2.73094882045960929417560691945254802703857421875,0.9556871242408515598754092934541404247283935546875,-83.595815806199169628598610870540142059326171875,
5,30,0.6769005401776180264050708501599729061126708984375,1.08386486404004056538497025030665099620819091796875,1.42216254158146870878454137709923088550567626953125,-3.8166447950682087508766926475800573825836181640625,4.9635303811761826153770016389898955821990966796875,-0.862605670339060992546365014277398586273193359375,-3.64406262398144509262465362553484737873077392578125,3.9678640095217740935140682267956435680389404296875,-3.02331614123966208040883429930545389652252197265625,0.9533982360301518355072403210215270519256591796875,-82.6760597339490885815393994562327861785888671875,
5,40,0.73503830072939280171340215019881725311279296875,1.09027375102999979361584337311796844005584716796875,1.42811365092928799214178070542402565479278564453125,-3.28745384075441737792289131903089582920074462890625,4.9639881588183225602506354334764182567596435546875,-0.4171880245368821960028071771375834941864013671875,-1.8033387249366743532164036878384649753570556640625,3.148442030091249677070663892664015293121337890625,-4.34858241523483979307229674304835498332977294921875,0.9538560136722917803808741155080497264862060546875,-72.4996261859223096735149738378822803497314453125,
5,50,2.90856654560991234603761768084950745105743408203125,1.0541093173009432604203539085574448108673095703125,1.42765587328714804726814691093750298023223876953125,-3.34742271187475193272575779701583087444305419921875,-2.646107364116336402304341390845365822315216064453125,1.619464705343791166569644701667129993438720703125,0.10742515335550972821465620654635131359100341796875,0.69841608935819632364427889115177094936370849609375,3.1859797967467269330654744408093392848968505859375,-2.800378429517502265611028633429668843746185302734375,-51.02691928715704960950461099855601787567138671875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
6,0,9.117404705954161414638292626477777957916259765625,-4.5568712424085209278246111352927982807159423828125,-1.60695211645863178517856795224361121654510498046875,-0.869930112613300110524505726061761379241943359375,-2.015747550889614547742212380398996174335479736328125,-0.381023590807824774628898012451827526092529296875,-4.625537888729514435226519708521664142608642578125,-2.425458540604876755963914547464810311794281005859375,1.8062379833368940040827510529197752475738525390625,5.5247657704397727940204276819713413715362548828125,-172.773603986578649482908076606690883636474609375,
6,10,4.037446211127047490663244388997554779052734375,-3.6889248329111605784191851853393018245697021484375,-3.4508804589983821387022544513456523418426513671875,-0.82964568010498407346631211112253367900848388671875,-2.045045319986571907833194927661679685115814208984375,0.2946562089907533987798160524107515811920166015625,-2.53486739707632668938686038018204271793365478515625,1.14795373393963462405054087867029011249542236328125,0.877864925077059155000824830494821071624755859375,2.5267799920651867751075769774615764617919921875,-61.89321787375872219172379118390381336212158203125,
6,20,3.4894863734855192660688771866261959075927734375,-3.6980803857539594758918610750697553157806396484375,-3.4490493484298223592077192733995616436004638671875,-1.002227851191748175807560983230359852313995361328125,-2.02581865901669377905136570916511118412017822265625,-0.17410809656056347449748500366695225238800048828125,-2.27118747520371133674643715494312345981597900390625,1.1841181676686911572460303432308137416839599609375,0.869167149876400202401782735250890254974365234375,2.78359324930570384282191298552788794040679931640625,-57.96169240114574705557970446534454822540283203125,
6,30,3.4601886043885610177994749392382800579071044921875,-3.677938169499801457362764267600141465663909912109375,-2.27759636219367056497731027775444090366363525390625,-0.89098788415173846289007997256703674793243408203125,-2.0537430951872313045214468729682266712188720703125,0.351420636616108339467245968990027904510498046875,-2.753685110019227000321961895679123699665069580078125,1.15115817743461423816597744007594883441925048828125,0.877864925077059155000824830494821071624755859375,2.5258644367809068853603093884885311126708984375,-51.99437403159101478422599029727280139923095703125,
6,40,2.617419965208899412800747086293995380401611328125,-3.619342631305887181270009023137390613555908203125,-2.27851191747795045472457786672748625278472900390625,-0.82689901425214440422450934420339763164520263671875,-2.016205328531754492615846174885518848896026611328125,-0.3100680562761315428588204667903482913970947265625,-2.418134098330637637985773835680447518825531005859375,1.26468703268532411954083727323450148105621337890625,0.99002044740134831357636358006857335567474365234375,2.5244911038544870507394080050289630889892578125,-44.89995123811966237781234667636454105377197265625,
6,50,2.618793298135319247421648469753563404083251953125,0.0730918301950129745137019199319183826446533203125,-1.66371654408398672586599786882288753986358642578125,-1.005432294686727789922997544636018574237823486328125,-2.02352977080599405468319673673249781131744384765625,0.15732291634876549579757920582778751850128173828125,-4.21994689779351173086752169183455407619476318359375,0.73732718894009252608157112263143062591552734375,1.4528336436048459034964253078214824199676513671875,2.5235755485702071609921404160559177398681640625,-41.75351060325836982656255713663995265960693359375,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
7,0,-3.28424939725943776380745475762523710727691650390625,-3.0507827997680596610052816686220467090606689453125,-4.24054689168981013835946214385330677032470703125,1.5627002777184362258822147850878536701202392578125,0.69841608935819632364427889115177094936370849609375,-4.1732535782952364655784549540840089321136474609375,1.993926816614276731343124993145465850830078125,-3.616138187810907567154572461731731891632080078125,4.4357127597888119652225213940255343914031982421875,0.900296029541916453808880760334432125091552734375,-107.8059747814869950843785773031413555145263671875,
7,10,-3.25495162816248040371647221036255359649658203125,-3.0507827997680596610052816686220467090606689453125,-1.427961058381908454606445957324467599391937255859375,-1.015503402813806577142941023339517414569854736328125,0.69841608935819632364427889115177094936370849609375,-4.1732535782952364655784549540840089321136474609375,1.993926816614276731343124993145465850830078125,-2.795800653096102816874690688564442098140716552734375,4.4357127597888119652225213940255343914031982421875,0.899838251899776508935246965847909450531005859375,-73.7092268413898210610568639822304248809814453125,
7,20,5.384228034302804388744334573857486248016357421875,2.643971068453016215471507166512310504913330078125,-0.73305459761345215241590267396531999111175537109375,-1.24942777794732506890795775689184665679931640625,-3.983733634449293514734335985849611461162567138671875,0.861842707602161084423642023466527462005615234375,0.117954039124729348486653179861605167388916015625,0.55055391094698880039004507125355303287506103515625,-0.131076998199407768197488621808588504791259765625,0.76204718161565043743621572502888739109039306640625,-55.64805185172031798401803825981914997100830078125,
7,30,-1.270027771843623032310688358847983181476593017578125,-2.927182836390270548321268506697379052639007568359375,-1.670583208716086343059714636183343827724456787109375,0.4498428296761982636553511838428676128387451171875,0.81789605395672548837637805263511836528778076171875,0.864131595812860808791810995899140834808349609375,0.47593615527817600963089716969989240169525146484375,-2.71797845393230996791089637554250657558441162109375,4.2013306070131530844946610159240663051605224609375,-1.7996765037995547942273333319462835788726806640625,-43.12400389014197088499713572673499584197998046875,
7,40,-1.738792077394939905587989414925687015056610107421875,-1.53553880428479860853485661209560930728912353515625,-1.3089388714255196788371904403902590274810791015625,0.4603717154454169957489284570328891277313232421875,0.69887386700033626851791268563829362392425537109375,0.864131595812860808791810995899140834808349609375,0.47502059999389611988362958072684705257415771484375,-2.71797845393230996791089637554250657558441162109375,4.01776177251502986109699122607707977294921875,-1.7996765037995547942273333319462835788726806640625,-36.46098992317175913058235892094671726226806640625,
7,50,-1.738792077394939905587989414925687015056610107421875,-1.53553880428479860853485661209560930728912353515625,-1.3089388714255196788371904403902590274810791015625,0.21912289803765983009498086175881326198577880859375,0.70574053163243544162241960293613374233245849609375,0.900753807184056398682514554820954799652099609375,0.47502059999389611988362958072684705257415771484375,-2.71797845393230996791089637554250657558441162109375,3.9967040009765923969098366796970367431640625,-1.8001342814416947391009671264328062534332275390625,-35.3857922133119444652038509957492351531982421875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
8,0,-3.453169347209082307159633273840881884098052978515625,6.8422498245185696674752762191928923130035400390625,-2.35312967314676324548372576828114688396453857421875,7.157658619953000567193157621659338474273681640625,0.6750694296090582469105356722138822078704833984375,-1.20822779015472914210249655297957360744476318359375,-2.133854182561723433764200308360159397125244140625,2.45948667867061399050498948781751096248626708984375,-1.645863216040528431705070033785887062549591064453125,-1.700796533097323592897964772419072687625885009765625,-133.840941108930820746536483056843280792236328125,
8,10,-3.5547959837641531777308046002872288227081298828125,-0.77974791711172830588338911184109747409820556640625,-4.0784936063722643240225806948728859424591064453125,-0.3224280526139100544469329179264605045318603515625,3.1136509292886120903176561114378273487091064453125,0.902584917752616178177049732767045497894287109375,1.387371440778832010209953295998275279998779296875,3.137455366679891000103452824987471103668212890625,0.9616382335886708432326486217789351940155029296875,-4.627368999298074214721054886467754840850830078125,-74.6544235347395073176812729798257350921630859375,
8,20,-1.509445478682821306648520476301200687885284423828125,-0.77425458540604896739978357800282537937164306640625,-1.269112216559343142563420769874937832355499267578125,-0.34897915585802774529611269827000796794891357421875,0.41688283944212134457529828068800270557403564453125,2.08868678853724798472057955223135650157928466796875,-4.126102481154820367237334721721708774566650390625,1.97607348857081799309298730804584920406341552734375,-1.8010498367259746288482347154058516025543212890625,2.0593890194402906246295970049686729907989501953125,-40.7793824656940131490046042017638683319091796875,
8,30,-2.117831965086824919097807651269249618053436279296875,-0.73809015167699243420429411344230175018310546875,-1.324503311258278248629949302994646131992340087890625,-0.3196813867610703852051301510073244571685791015625,0.41688283944212134457529828068800270557403564453125,2.3239844965971858670172878191806375980377197265625,-2.837458418530838688553785686963237822055816650390625,1.85842463454084860785542332450859248638153076171875,-2.705618457594531012233574074343778192996978759765625,2.0598467970824305695032307994551956653594970703125,-36.5163829604462506495110574178397655487060546875,
8,40,-1.550187688833277288580347885726951062679290771484375,-0.5417035431989507543448780779726803302764892578125,-4.374217963194677594174208934418857097625732421875,-0.3228858302560499993205667124129831790924072265625,0.41642506179998139970166448620148003101348876953125,2.23517563402203478517549228854477405548095703125,-0.50508133182775427627575481892563402652740478515625,1.97424237800225821359845213009975850582122802734375,-1.383098849452192524722704547457396984100341796875,0.1829584643086032968994913971982896327972412109375,-33.20498777726773909080293378792703151702880859375,
8,50,-1.623432111575670244718594403821043670177459716796875,-0.52842799157689146483107833773829042911529541015625,-2.25012970366527298438086290843784809112548828125,-0.3233436078981899441942005068995058536529541015625,-0.4954680013428145457510254345834255218505859375,2.23517563402203478517549228854477405548095703125,-0.51011688589129366988572655827738344669342041015625,1.9321268349253823970457233372144401073455810546875,-1.383556627094332469596338341943919658660888671875,0.1829584643086032968994913971982896327972412109375,-20.1022685215276624148827977478504180908203125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
9,0,-4.4314401684621724797352726454846560955047607421875,-3.578142643513290810375337969162501394748687744140625,-2.084414197210608055144120953627862036228179931640625,6.80425428022095246660683187656104564666748046875,3.604846339304788926938272197730839252471923828125,0.04882961516159500803269111202098429203033447265625,-1.47556993316446405373199013411067426204681396484375,-0.17548142948698330911838638712652027606964111328125,4.1811883907589955100547740585170686244964599609375,-3.759880367442854254278472581063397228717803955078125,-4281.9767895225295433192513883113861083984375,
9,10,-2.381969664601580660701074521057307720184326171875,-2.147129734183782279188790198531933128833770751953125,-0.5009613330484938842346309684216976165771484375,2.611926633503220074317141552455723285675048828125,-0.02212591937009822373738643364049494266510009765625,3.4913174840540790455634123645722866058349609375,7.1768852809228800282426163903437554836273193359375,-1.037476729636524819255782858817838132381439208984375,-2.423627430036316976469379369518719613552093505859375,-4.013946958830530320483376272022724151611328125,-112.22061666598023066399036906659603118896484375,
9,20,-2.363658558915982421666512891533784568309783935546875,-2.147129734183782279188790198531933128833770751953125,-0.51377910702841322887479691416956484317779541015625,2.611926633503220074317141552455723285675048828125,-0.29679250465407225334502072655595839023590087890625,3.4913174840540790455634123645722866058349609375,7.102267525254067237483468488790094852447509765625,-1.039307840205084598750318036763928830623626708984375,-2.423627430036316976469379369518719613552093505859375,-4.013946958830530320483376272022724151611328125,-103.51986998670741968453512527048587799072265625,
9,30,-2.3247474593340857751400108099915087223052978515625,-4.0505691702017276867309192311950027942657470703125,2.36518448438978179382274902309291064739227294921875,5.6863612781151768871268359362147748470306396484375,0.5638294625690480899038448114879429340362548828125,2.5542466505935852438824440469034016132354736328125,2.85271767326883729509745535324327647686004638671875,-4.14395580919827910548747240682132542133331298828125,-2.426831873531296590584815930924378335475921630859375,-0.3022858363597524800070459605194628238677978515625,-97.93657068000044318978325463831424713134765625,
9,40,-1.738792077394939905587989414925687015056610107421875,-2.148045289468062168936057787504978477954864501953125,0.55101168858912874526367886574007570743560791015625,5.6881923886837366666213711141608655452728271484375,0.03646961882381649644457866088487207889556884765625,2.5244911038544870507394080050289630889892578125,3.7939085055085914888195475214160978794097900390625,-2.89834284493545357719312960398383438587188720703125,-4.0647602771080659778135668602772057056427001953125,-0.3009125034333326453861445770598948001861572265625,-90.192028986932626821726444177329540252685546875,
