Repeat,Generation,X1,X2,F(x)
11,50,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
12,0,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
12,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
12,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
12,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
12,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
12,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
13,0,6,-0.6666666666666660745477201999165117740631103515625,86.9981419599370013884254149161279201507568359375,
13,10,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
13,20,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
13,30,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
13,40,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
13,50,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
14,0,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
14,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
14,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
14,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
14,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
14,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
15,0,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
15,10,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
15,20,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
15,30,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
15,40,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
15,50,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
16,0,6,-0.6666666666666660745477201999165117740631103515625,86.9981419599370013884254149161279201507568359375,
16,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
16,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
16,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
16,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
16,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
17,0,-6,4.6666666666666660745477201999165117740631103515625,28.122412372707895400480992975644767284393310546875,
17,10,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
17,20,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
17,30,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
17,40,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
17,50,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
18,0,6,-0.6666666666666660745477201999165117740631103515625,86.9981419599370013884254149161279201507568359375,
18,10,6,-0.6666666666666660745477201999165117740631103515625,86.9981419599370013884254149161279201507568359375,
18,20,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
18,30,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
18,40,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
18,50,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
19,0,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
19,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
19,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
19,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
19,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
19,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
20,0,-7.3333333333333339254522798000834882259368896484375,4.6666666666666660745477201999165117740631103515625,38.5635361559462097602590802125632762908935546875,
20,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
20,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
20,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
20,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
20,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
21,0,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
21,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
21,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
21,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
21,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
21,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
22,0,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
22,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
22,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
22,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
22,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
22,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
23,0,-2,4.6666666666666660745477201999165117740631103515625,48.0534832254833901288293418474495410919189453125,
23,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
23,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
23,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
23,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
23,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
24,0,-6,6,26.996310576572113859583623707294464111328125,
24,10,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
24,20,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
24,30,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
24,40,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
24,50,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
25,0,-2,6,46.12928436751796112957890727557241916656494140625,
25,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
25,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
25,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
25,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
25,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
26,0,6,-2,46.12928436751796112957890727557241916656494140625,
26,10,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
26,20,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
26,30,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
26,40,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
26,50,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
27,0,3.333333333333332149095440399833023548126220703125,6,25.61233983680038051033989177085459232330322265625,
27,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
27,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
27,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
27,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
27,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
28,0,4.6666666666666660745477201999165117740631103515625,-2,48.0534832254833901288293418474495410919189453125,
28,10,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
28,20,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
28,30,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
28,40,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
28,50,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
29,0,-0.6666666666666660745477201999165117740631103515625,6,86.9981419599370013884254149161279201507568359375,
29,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
29,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
29,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
29,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
29,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
30,0,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
30,10,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
30,20,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
30,30,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
30,40,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
30,50,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
31,0,-7.3333333333333339254522798000834882259368896484375,6,37.0193419113335977499446016736328601837158203125,
31,10,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
31,20,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
31,30,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
31,40,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
31,50,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
32,0,-0.6666666666666660745477201999165117740631103515625,6,86.9981419599370013884254149161279201507568359375,
32,10,6,-0.6666666666666660745477201999165117740631103515625,86.9981419599370013884254149161279201507568359375,
32,20,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
32,30,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
32,40,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
32,50,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
33,0,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
33,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
33,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
33,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
33,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
33,50,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
34,0,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
34,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
34,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
34,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
34,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
34,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
35,0,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
35,10,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
35,20,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
35,30,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
35,40,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
35,50,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
