Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
3,1500,-37.3149815363017722802396747283637523651123046875,30.10040589617602790895034559071063995361328125,58.09198278756065292327548377215862274169921875,2.7191991943113436036583152599632740020751953125,12.8818628498184040154228569008409976959228515625,43.040253913998839152554864995181560516357421875,-38.67000335703604463333249441348016262054443359375,18.717001861629086079119588248431682586669921875,65.59953611865597622454515658318996429443359375,-16.1229285561693131967331282794475555419921875,-21.4941862239448227001048508100211620330810546875,-7.083346049378945963326259516179561614990234375,17.60002441480759216574369929730892181396484375,4.03759880367442747228778898715972900390625,3.085421308023313713420066051185131072998046875,-12.22266304513686918653547763824462890625,-8.829004791405992591535323299467563629150390625,-42.21015045625171779875017818994820117950439453125,51.73192541276284828200004994869232177734375,35.58153019806513839284889400005340576171875,-13.4861293374431596703288960270583629608154296875,4.8249763481551468657926307059824466705322265625,52.891628772850737050248426385223865509033203125,-41.5326395458845780694900895468890666961669921875,1.3214514603106835011203656904399394989013671875,-41.94769127475813519367875414900481700897216796875,34.812463759270002583434688858687877655029296875,29.48393200476090214579016901552677154541015625,37.009796441541794820295763202011585235595703125,43.119602038636429597318056039512157440185546875,0.717184972685942057069041766226291656494140625,-60.23438215277565888072786037810146808624267578125,20.889919736320081256053526885807514190673828125,-45.81743827631458287896748515777289867401123046875,-42.7289651173436624276291695423424243927001953125,2.3102511673329928498787921853363513946533203125,37.63237403485214827014715410768985748291015625,29.31302835169532272630021907389163970947265625,26.6823328348643400431683403439819812774658203125,32.1695608386486355811939574778079986572265625,14.792321543015845008994801901280879974365234375,-50.21210364085818156354434904642403125762939453125,20.3527939695425317268018261529505252838134765625,-12.277596362193662571371532976627349853515625,-7.2908719138157351835616282187402248382568359375,38.03521835993529975894489325582981109619140625,42.643513290810886928738909773528575897216796875,-12.6621295815912304760786355473101139068603515625,44.376964629047535026984405703842639923095703125,71.245460371715438441242440603673458099365234375,-11530495321.4482479095458984375,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
4,0,20.1208532975249596574940369464457035064697265625,-2.4384289071321774144962546415627002716064453125,4.153569139683213506941683590412139892578125,-16.1168248542741139317513443529605865478515625,46.794030579546500803189701400697231292724609375,-47.29453413495284763712334097363054752349853515625,-63.57921079134495556672845850698649883270263671875,-87.3653370769371662163393921218812465667724609375,-69.060335093234044734344934113323688507080078125,-63.164159062471384231685078702867031097412109375,58.720664082766205638108658604323863983154296875,61.80303353984191971903783269226551055908203125,81.78655354472488170358701609075069427490234375,-59.86205633716848950598432566039264202117919921875,41.062654499954220455038012005388736724853515625,-66.930143131809444412283482961356639862060546875,28.23877681814019524608738720417022705078125,-74.932096316415908177077653817832469940185546875,6.22272408215582117918529547750949859619140625,32.432020020142232397120096720755100250244140625,18.14935758537552601410425268113613128662109375,-61.6016113773003297637842479161918163299560546875,83.758049256874301136122085154056549072265625,56.0960722678304364308132790029048919677734375,-7.6570940275277052933233790099620819091796875,-52.6047547837763573852498666383326053619384765625,25.016022217474898070577182807028293609619140625,-68.022705771050141265732236206531524658203125,45.091097750785849029853125102818012237548828125,41.337321085238187379218288697302341461181640625,-9.88494521927549385509337298572063446044921875,-77.068391979735707764120888896286487579345703125,63.426618243964952625901787541806697845458984375,-62.14484084597307855801773257553577423095703125,-63.23129978331858325191205949522554874420166015625,13.2724997711111853959664586000144481658935546875,83.69090853602710922132246196269989013671875,23.9906002990813931319280527532100677490234375,39.6038697470015677026822231709957122802734375,34.37299722281562708303681574761867523193359375,-24.5460371715445404561251052655279636383056640625,-91.4914395580919830308630480431020259857177734375,48.3870967741935373851447366178035736083984375,45.93951231421857528403052128851413726806640625,26.07806634723959859911701641976833343505859375,0.527970213934764842633740045130252838134765625,-10.4770043031098367691811290569603443145751953125,43.85204626606036981684155762195587158203125,-42.38105410931729721824012813158333301544189453125,95.690786461989176814313395880162715911865234375,-58965944946.407073974609375,
4,1500,-51.46336252937405930651948438026010990142822265625,-17.95403912472914953468716703355312347412109375,7.5899533066805133785237558186054229736328125,4.7517319254127556860112235881388187408447265625,-18.2348094119083299347039428539574146270751953125,-58.07977538377025439331191591918468475341796875,20.834986419263287871217471547424793243408203125,13.1931516464735949512032675556838512420654296875,6.698812829981392269473872147500514984130859375,-44.901882992034671815417823381721973419189453125,3.164769432660904158183257095515727996826171875,54.06353953672902434846037067472934722900390625,13.71807000946074595049140043556690216064453125,-23.4839930417798399275852716527879238128662109375,-40.06775109103671894672515918500721454620361328125,18.912320322275462558536673896014690399169921875,-66.4479506820886882678678375668823719024658203125,24.0943632312997806366183795034885406494140625,7.168797875911735673071234486997127532958984375,-13.5349589526047537901831674389541149139404296875,-44.804223761711483575709280557930469512939453125,-3.4638508255256823531453846953809261322021484375,-20.7800531022064802755267010070383548736572265625,-28.196050904873800391214899718761444091796875,-33.6954863124484944592040847055613994598388671875,6.643879512924598884637816809117794036865234375,27.927488021485032732016406953334808349609375,-60.930204168828396404933300800621509552001953125,-15.7750175481429408819167292676866054534912109375,21.75664540543840530517627485096454620361328125,-52.4887844477675713505959720350801944732666015625,15.4515213476973798378821811638772487640380859375,28.623310037537777361649204976856708526611328125,-52.64748069704275934554971172474324703216552734375,-44.840845973082679165599984116852283477783203125,-10.5685598315378257439078879542648792266845703125,-72.4967192602313303950722911395132541656494140625,37.064729758598588205131818540394306182861328125,-19.6874904629657834220779477618634700775146484375,20.896023438215280521035310812294483184814453125,62.66365550706501608146936632692813873291015625,-67.5771355327005807112072943709790706634521484375,-15.7933286538285386768620810471475124359130859375,33.26212347788936085635214112699031829833984375,35.59373760185553692281246185302734375,45.384075441755413748978753574192523956298828125,49.034089175084687894923263229429721832275390625,-28.281502731406590100959874689579010009765625,-9.58586382641072987098596058785915374755859375,66.61885433515425347650307230651378631591796875,-16977255793.077545166015625,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
5,0,-24.7413556321909169355421909131109714508056640625,0.900296029541920006522559560835361480712890625,-4.4648579363383902318673790432512760162353515625,15.6041138950773614624267793260514736175537109375,-80.4071169164098051851397030986845493316650390625,9.1952269051179627012970740906894207000732421875,82.750938444166393992418306879699230194091796875,-85.3633228553117504588954034261405467987060546875,-23.5816522721030281672938144765794277191162109375,-92.10791344950712300487793982028961181640625,-83.71532334360790628124959766864776611328125,74.651326029236741987915593199431896209716796875,-5.6245612964262790001157554797828197479248046875,-83.5077974791711170610142289660871028900146484375,63.560899685659336455501033924520015716552734375,46.678060243537714768535806797444820404052734375,-6.918546098208565808818093501031398773193359375,-16.1290322580645124617149122059345245361328125,-69.70122379222999597914167679846286773681640625,-20.7190160832544876257088617421686649322509765625,-17.343668935209194614799343980848789215087890625,31.9925534836878568967222236096858978271484375,-6.13116855372783220445853658020496368408203125,-30.3506576738792119840582017786800861358642578125,41.288491470076593259364017285406589508056640625,-1.7059846797082371949727530591189861297607421875,-53.135776848658707649519783444702625274658203125,67.467268898586979730680468492209911346435546875,-21.5552232428968153499226900748908519744873046875,35.538804284798715116266976110637187957763671875,73.86394848475600838355603627860546112060546875,42.16742454298531583845033310353755950927734375,41.679128391369346218198188580572605133056640625,78.08160649433881417280645109713077545166015625,24.1737113559373710813815705478191375732421875,58.598590044862220338472980074584484100341796875,28.18994720297860112623311579227447509765625,27.842036194952243022271431982517242431640625,67.119357890560621626718784682452678680419921875,-10.831019013031408348979311995208263397216796875,18.33246864223150396355777047574520111083984375,56.2242500076296209954307414591312408447265625,55.003509628589739577364525757730007171630859375,18.802453688161875788864563219249248504638671875,60.563982055116440506026265211403369903564453125,33.92132328257088147438480518758296966552734375,9.3539231543931435908234561793506145477294921875,-4.934842982268747846319456584751605987548828125,47.9354228339487917764927260577678680419921875,0.1983703115939761119079776108264923095703125,-57039014089.7857666015625,
5,1500,1.8768883327738166144627030007541179656982421875,23.6854152043214156719841412268579006195068359375,7.016205328531754048526636324822902679443359375,4.5014801477095858217580826021730899810791015625,-62.907803582873015102450153790414333343505859375,-21.6467787713248043246494489721953868865966796875,35.746330149235518547357060015201568603515625,26.6884365367595393081501242704689502716064453125,14.871669667653435453757992945611476898193359375,-5.5085909604174929654618608765304088592529296875,10.556352427747441424799035303294658660888671875,-34.745323038422810668635065667331218719482421875,21.469771416364011429322999902069568634033203125,-42.17352824488052220885947463102638721466064453125,57.310708944975118583897710777819156646728515625,46.678060243537714768535806797444820404052734375,-6.918546098208565808818093501031398773193359375,-16.1290322580645124617149122059345245361328125,-69.70122379222999597914167679846286773681640625,-20.7190160832544876257088617421686649322509765625,-17.343668935209194614799343980848789215087890625,31.9925534836878568967222236096858978271484375,-26.05365153965880153918988071382045745849609375,-30.3506576738792119840582017786800861358642578125,41.288491470076593259364017285406589508056640625,-1.77312540055544332062709145247936248779296875,30.17975402081361835371353663504123687744140625,11.288796655171353222613106481730937957763671875,27.9091769157994349370710551738739013671875,-14.4566179387798712241419707424938678741455078125,-48.5335856196783339555622660554945468902587890625,8.8167973876155798507170402444899082183837890625,-25.5043183690908534799746121279895305633544921875,-69.92706076235236878346768207848072052001953125,-4.1474654377880284528146148659288883209228515625,21.48808252204963764597778208553791046142578125,28.18994720297860112623311579227447509765625,27.842036194952243022271431982517242431640625,67.119357890560621626718784682452678680419921875,-10.831019013031408348979311995208263397216796875,16.4769432660908847765313112176954746246337890625,25.193029572435676755048916675150394439697265625,10.47090060121462329334462992846965789794921875,18.802453688161875788864563219249248504638671875,60.563982055116440506026265211403369903564453125,33.92132328257088147438480518758296966552734375,9.3539231543931435908234561793506145477294921875,-4.934842982268747846319456584751605987548828125,47.9354228339487917764927260577678680419921875,6.949064607684562133727013133466243743896484375,-14163622531.1657581329345703125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
6,0,4.7151097140415600961205200292170047760009765625,-56.59657582323679747560163377784192562103271484375,-48.64955595568712709564351825974881649017333984375,68.755149998474081485255737788975238800048828125,82.09173863948484495267621241509914398193359375,29.69756157109287642015260644257068634033203125,-60.14893032624286917098288540728390216827392578125,-11.2949003570665666984496056102216243743896484375,46.12262337107455323348403908312320709228515625,4.3916135135959990520859719254076480865478515625,-12.216559343241669921553693711757659912109375,-10.29389324625384460887289606034755706787109375,30.36896877956479556814883835613727569580078125,-8.2186346018860376716475002467632293701171875,46.739097262489707418353646062314510345458984375,-22.7576525162510989730435539968311786651611328125,94.488357188634921612901962362229824066162109375,-1.93182164983062421015347354114055633544921875,-76.1650440992461881251074373722076416015625,-3.256324961088893132910015992820262908935546875,-63.25571459089938031183919520117342472076416015625,-17.83196508682516423505148850381374359130859375,-18.5033722952970975939024356193840503692626953125,84.997100741599780349133652634918689727783203125,-86.26667073580125588705413974821567535400390625,-29.068880275887323705319431610405445098876953125,38.60896633808403066723258234560489654541015625,-63.3960997344889705118475831113755702972412109375,38.64558854945522625712328590452671051025390625,39.7930845057527449171175248920917510986328125,4.8310800500503461307744146324694156646728515625,-55.27817621387371360697216005064547061920166015625,-20.6946012756736905657817260362207889556884765625,16.4220099490340913916952558793127536773681640625,-61.32084109012115646919482969678938388824462890625,37.16849269081700413153157569468021392822265625,32.682271797845402261373237706720829010009765625,-60.020752586443677500938065350055694580078125,71.062349314859460491788922809064388275146484375,-43.23557237464522273739930824376642704010009765625,35.935544907986695761792361736297607421875,55.278176213873706501544802449643611907958984375,-30.686361278115185768911032937467098236083984375,89.324625385296172908056178130209445953369140625,-99.4628742332224504707482992671430110931396484375,-12.900173955504016021222923882305622100830078125,20.2856532486953398120022029615938663482666015625,-41.2823877681814082052369485609233379364013671875,92.779320657979070574583602137863636016845703125,-16.1351359599597117266966961324214935302734375,-69503451644.7360992431640625,
6,1500,1.2359996337778937913753907196223735809326171875,62.16315195165867635296308435499668121337890625,-4.007080294198431147378869354724884033203125,1.7670216986602298447905923239886760711669921875,-3.3539841914120955834732740186154842376708984375,-34.830774864955600378380040638148784637451171875,-50.3769035920285688234798726625740528106689453125,57.335123752555915643824846483767032623291015625,17.63664662617878775563440285623073577880859375,-50.4379406109805614732977119274437427520751953125,24.3140964995269541759626008570194244384765625,-14.18805505539108935408876277506351470947265625,4.3000579851680100773592130281031131744384765625,-34.5316934720908221834179130382835865020751953125,7.107760856959743023253395222127437591552734375,-20.8777123325296685152352438308298587799072265625,-36.41163365581224553579886560328304767608642578125,-29.6487319559312680894436198286712169647216796875,-42.13080233161412735398698714561760425567626953125,16.953032013916441655965172685682773590087890625,-20.5114902188177126163282082416117191314697265625,47.2823267311624704234418459236621856689453125,6.31427961058381015391205437481403350830078125,12.9184850611896280270229908637702465057373046875,-27.3354289376506898179286508820950984954833984375,-3.018280587176121798620442859828472137451171875,1.8036439100314254346812958829104900360107421875,-21.195104831080044505142723210155963897705078125,-35.843989379558706787065602838993072509765625,-16.4159062471388921267134719528257846832275390625,-67.4123355815302005566991283558309078216552734375,22.6844080935087077932621468789875507354736328125,-38.10235908078249877917187404818832874298095703125,-10.7272560808130066334342700429260730743408203125,-40.989410077211829275256604887545108795166015625,84.917752616962189904370461590588092803955078125,-17.276528214362002699999720789492130279541015625,-37.82158879360332548458245582878589630126953125,21.237830744346439360015210695564746856689453125,25.66911832026124784533749334514141082763671875,2.835169530320143849166925065219402313232421875,-47.53868221076083244724941323511302471160888671875,-7.5594347972045028427601209841668605804443359375,-25.3883480330820674453207175247371196746826171875,-10.965300454725792178578558377921581268310546875,-58.4887234107486193579461541958153247833251953125,22.4158452101199401340636541135609149932861328125,5.0141911069063240802279324270784854888916015625,33.82366405224769323467626236379146575927734375,-58.5497604297006120077639934606850147247314453125,-15449530485.8816356658935546875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
7,0,-23.8013855403302159174927510321140289306640625,-94.6348460341196897616100613959133625030517578125,-35.4899746696371352072674199007451534271240234375,-45.68926053651539831435002270154654979705810546875,52.58644367809074537944979965686798095703125,27.915280617694634202052839100360870361328125,-24.7474593340861162005239748395979404449462890625,-38.895840327158424543085857294499874114990234375,9.6041749320963134550765971653163433074951171875,48.7166966765342976941610686480998992919921875,-16.3853877376628958018045523203909397125244140625,77.94732505264443034320720471441745758056640625,86.675618762779635062543093226850032806396484375,91.680654316843146034443634562194347381591796875,-30.5093539231543928735845838673412799835205078125,-3.86669515060884805279783904552459716796875,-42.16132084109012367889590677805244922637939453125,45.524460585344996843559783883392810821533203125,5.1484725486007363315366092137992382049560546875,-3.4760582293160808831089525483548641204833984375,-17.4779503769035926552533055655658245086669921875,25.003814813684499540613614954054355621337890625,-7.5106051820429087229058495722711086273193359375,-66.716513565477470137921045534312725067138671875,8.2491531113620482074111350812017917633056640625,-46.794030579546500803189701400697231292724609375,85.86382641071810439825640060007572174072265625,86.19342631305886470727273263037204742431640625,-42.13080233161412735398698714561760425567626953125,9.2501602221747560861331294290721416473388671875,-55.149998474074521936927339993417263031005859375,-37.88262581255531813440029509365558624267578125,53.422650837733073103663627989590167999267578125,77.208777123325290858701919205486774444580078125,42.985320596942045767718809656798839569091796875,-29.5205542161320835248261573724448680877685546875,34.20819727164524692852864973247051239013671875,83.117160557878349891325342468917369842529296875,8.7801751762443842608263366855680942535400390625,-33.030182805871760365334921516478061676025390625,-38.12677388836329583909900975413620471954345703125,20.4748680074465170264375046826899051666259765625,-38.07184057130649534883559681475162506103515625,-78.5454878383739725222767447121441364288330078125,-11.5756706442457328876116662286221981048583984375,-45.45731986449781203418751829303801059722900390625,6.55842768639178075318341143429279327392578125,22.9712820825830732474059914238750934600830078125,-72.5028229621265296600540750660002231597900390625,98.33979308450574308153591118752956390380859375,-60103983804.58585357666015625,
7,1500,7.7791680654316905929590575397014617919921875,40.818506424146249855766654945909976959228515625,1.6937772759178386650091852061450481414794921875,-3.76903592028565981308929622173309326171875,-10.4586931974242389742357772774994373321533203125,-7.8402050843836832427768968045711517333984375,-62.5904110843226391125426744110882282257080078125,-19.296853541673016252389061264693737030029296875,20.0170903653065721528037101961672306060791015625,-23.001800592059083783169626258313655853271484375,-42.875453962828458998046698980033397674560546875,12.3081148716696731071351678110659122467041015625,-44.5478682821131002356196404434740543365478515625,-55.24155400250251801708145649172365665435791015625,18.26532792138431204875814728438854217529296875,-41.97820978423413151858767378143966197967529296875,29.88067262794885436960612423717975616455078125,-15.8543656727805455375346355140209197998046875,37.62016663106174974018358625471591949462890625,-17.3986022522660022104901145212352275848388671875,10.19623401593065636916435323655605316162109375,-23.2581560716574671232592663727700710296630859375,-41.78899502548295430415237206034362316131591796875,-28.135013885921807741397060453891754150390625,-10.5990783410138220688168075866997241973876953125,-45.89068269905697405874889227561652660369873046875,9.91546372875149018000229261815547943115234375,-1.93182164983062421015347354114055633544921875,3.024384289071321063602226786315441131591796875,-57.3900570696127232395156170241534709930419921875,-42.918179876094853852919186465442180633544921875,26.06585894344920006915344856679439544677734375,-11.6489150669881240673930733464658260345458984375,-9.65910824915312105076736770570278167724609375,-9.3356120487075457958781043998897075653076171875,-7.8463087862788825077586807310581207275390625,53.001495406964323819920537061989307403564453125,-49.5406964323862410992660443298518657684326171875,-22.6599932859279107333350111730396747589111328125,-51.994384594256416676216758787631988525390625,63.7195959349345457667368464171886444091796875,-0.955229346598713391358614899218082427978515625,4.3244727927488071372863487340509891510009765625,-64.897610400708032329930574633181095123291015625,17.020172734763633570764795877039432525634765625,-24.954985198522905420759343542158603668212890625,33.53679006317332778053241781890392303466796875,-36.77785576952421564556061639450490474700927734375,9.6469008453627083099490846507251262664794921875,97.77825251014741070321178995072841644287109375,-12030130133.713893890380859375,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
8,0,16.7271950437940546407844522036612033843994140625,-72.923978392895293154651881195604801177978515625,-56.4378795739616094806478940881788730621337890625,-18.784142582476277993919211439788341522216796875,-50.950651570177313942622276954352855682373046875,-75.023651844843897151804412715137004852294921875,82.543412579729618983037653379142284393310546875,-51.77465132602923603144517983309924602508544921875,-75.310525833918262605948257260024547576904296875,50.19989623706777592815342359244823455810546875,-37.70561845759453944992856122553348541259765625,-46.940519425031283162752515636384487152099609375,27.3232215338602912879650830291211605072021484375,-61.5039521469771415240757050924003124237060546875,-1.028473769341104571140022017061710357666015625,-34.10443433942685942383832298219203948974609375,31.308938871425510797052993439137935638427734375,68.456068605609317501148325391113758087158203125,16.4036988433484935967499040998518466949462890625,51.298562578203700468293391168117523193359375,-32.840968047120583150899619795382022857666015625,21.335489974669627599723753519356250762939453125,-6.30207220679341162394848652184009552001953125,44.126712851344336741021834313869476318359375,61.082796716208378029477898962795734405517578125,64.891506698812833064948790706694126129150390625,-57.78069399090548330377714592032134532928466796875,1.8097476119266246996630798093974590301513671875,22.09845271156956414415617473423480987548828125,-0.589007232886757492451579309999942779541015625,87.7376628925443355910829268395900726318359375,-73.94329660939359882831922732293605804443359375,65.51408429212318651480018161237239837646484375,-24.4117557298501424156711436808109283447265625,-13.97442548905911507972632534801959991455078125,73.113193151646470369087182916700839996337890625,-28.01904354991302170674316585063934326171875,73.674733726004802747411304153501987457275390625,40.983306375316630010274820961058139801025390625,-16.873683889278851211201981641352176666259765625,62.87118137150179109085001982748508453369140625,41.428876613666176353945047594606876373291015625,-41.81951353495895062906129169277846813201904296875,83.49559007538073274190537631511688232421875,54.972991119113743252455606125295162200927734375,72.399060029908156366218463517725467681884765625,44.944608905301066670290310867130756378173828125,51.091036713766897037203307263553142547607421875,-58.23847163304544238826565560884773731231689453125,51.603747672963663717382587492465972900390625,-57734083160.30335235595703125,
8,1500,35.477767265846722466449136845767498016357421875,25.43107394634847651104792021214962005615234375,-26.4992217780083620937148225493729114532470703125,-30.4239020966216031638396088965237140655517578125,-21.3232825708792432806149008683860301971435546875,-53.71562852870265913907132926397025585174560546875,13.69365520187994889056426472961902618408203125,20.804467909787291546308551914989948272705078125,36.356700338755473467244883067905902862548828125,19.2541276284066356083712889812886714935302734375,-41.4838099307229839496358181349933147430419921875,17.178868984038814460291177965700626373291015625,5.3682058168279098708808305673301219940185546875,1.8341624195074217595902155153453350067138671875,32.908108767967775065699242986738681793212890625,-23.117770928067869817823520861566066741943359375,-2.5788140507217605090772849507629871368408203125,31.369975890377503446870832704007625579833984375,-19.3945127719962187029523192904889583587646484375,48.942533646656698920196504332125186920166015625,32.853175450910981680863187648355960845947265625,33.085116122928553750170976854860782623291015625,-21.97637867366557884452049620449542999267578125,-20.969267860957671700816717930138111114501953125,-48.1490524002807660508551634848117828369140625,28.1044953764458114164881408214569091796875,-38.74324777977843581311390153132379055023193359375,-23.3863338114566516878767288289964199066162109375,23.8135929441206002366016036830842494964599609375,-30.27130954924160732844029553234577178955078125,-10.22675252540665269407327286899089813232421875,62.55989257484662857677903957664966583251953125,-38.21222571489608554884398472495377063751220703125,30.62532425916316469738376326858997344970703125,12.4546037171544554666979820467531681060791015625,14.13922544022949523423449136316776275634765625,50.10223700674458768844488076865673065185546875,-19.125949888607436832899111323058605194091796875,8.1575975829340450218296609818935394287109375,-39.82970671712393340158087085001170635223388671875,13.87676625873592684001778252422809600830078125,15.4881435590685754277728847227990627288818359375,-9.4454786828211325655502150766551494598388671875,-32.0902127140110451364307664334774017333984375,-38.975188451796014987849048338830471038818359375,-34.586626789147629779108683578670024871826171875,35.471663563951523201467352919280529022216796875,41.544846949674962388598942197859287261962890625,-26.926480910672324853294412605464458465576171875,33.103427228614151545116328634321689605712890625,-7609859049.2883090972900390625,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
9,0,-44.5478682821131002356196404434740543365478515625,-46.4766380809961248132822220213711261749267578125,19.077120273445842713044839911162853240966796875,23.7952818384350024416562519036233425140380859375,57.066560869167147984626353718340396881103515625,-18.973357341227455208354513160884380340576171875,36.381115146336270527172018773853778839111328125,-28.208258308664198921178467571735382080078125,-58.5680715353862098027093452401459217071533203125,-17.087313455610825485564419068396091461181640625,-27.2499771111179001081836759112775325775146484375,9.6591082491531068399126525036990642547607421875,15.3599658192693908631554222665727138519287109375,-84.5332193975646219996633590199053287506103515625,-77.84966582232124210349866189062595367431640625,88.885158848841825829367735423147678375244140625,-81.163975951414528253735625185072422027587890625,91.021454512161625416410970501601696014404296875,78.527176732688388938186108134686946868896484375,21.50028992584003617594134993851184844970703125,61.35746330149237337536760605871677398681640625,-53.080843531601914264683728106319904327392578125,48.3565782647175410602358169853687286376953125,53.94146549882503904882469214498996734619140625,15.6163212988677599923903471790254116058349609375,-90.6979583117160501615217071957886219024658203125,-8.4383678701132254218464368022978305816650390625,-60.07568590350047799120147828944027423858642578125,-60.911893063142798609987949021160602569580078125,76.366466261787792291215737350285053253173828125,34.983367412335582002924638800323009490966796875,-69.035920285653247674417798407375812530517578125,-65.92303231910153726857970468699932098388671875,-9.4882045960875274204227025620639324188232421875,-53.044221320230718674793024547398090362548828125,52.952665791802729700066265650093555450439453125,-24.0821558275093821066548116505146026611328125,-17.4779503769035926552533055655658245086669921875,61.217078157902761859077145345509052276611328125,-39.3230994598223873026654473505914211273193359375,17.514572588274774034289293922483921051025390625,-25.83391827143162799984565936028957366943359375,38.13287759025848799865343607962131500244140625,58.775597399822999022944713942706584930419921875,-34.659871211890020958890090696513652801513671875,13.3640552995391743706932174973189830780029296875,-8.7252418591875908759902813471853733062744140625,-68.3950315866573106404757709242403507232666015625,24.4056520279549431506893597543239593505859375,-48.4054078798791493909448035992681980133056640625,-61059522856.6810455322265625,
9,1500,-44.5478682821131002356196404434740543365478515625,-46.4766380809961248132822220213711261749267578125,19.077120273445842713044839911162853240966796875,23.7952818384350024416562519036233425140380859375,57.066560869167147984626353718340396881103515625,-18.973357341227455208354513160884380340576171875,36.381115146336270527172018773853778839111328125,-28.208258308664198921178467571735382080078125,-58.5680715353862098027093452401459217071533203125,-17.087313455610825485564419068396091461181640625,-27.2499771111179001081836759112775325775146484375,9.6591082491531068399126525036990642547607421875,15.3782769249549886581007740460336208343505859375,-13.4678182317575618753835442475974559783935546875,-18.2164983062227321397585910744965076446533203125,-28.959013641773736935647320933640003204345703125,-18.851283303323469908718834631145000457763671875,43.278298287911610486844438128173351287841796875,-23.166600543229463937677792273461818695068359375,10.04974517044587400960153900086879730224609375,-60.38697470015564050527245854027569293975830078125,16.2877285073397075620960094965994358062744140625,20.2307199316385464271661476232111454010009765625,-18.576616718039502984538557939231395721435546875,17.429120761741984324544318951666355133056640625,26.9081698049867128474943456239998340606689453125,-23.148289437543866142732440494000911712646484375,-24.7535630359813154655057587660849094390869140625,41.178624835963006489691906608641147613525390625,14.35895870845666877357871271669864654541015625,5.7039094210638694448789465241134166717529296875,70.19562364574113644266617484390735626220703125,78.966643269142736016874550841748714447021484375,35.67918942838832663255743682384490966796875,10.53193762016661594316246919333934783935546875,-20.072023682363351326785050332546234130859375,21.256141850032037154960562475025653839111328125,23.9539780877101975420373491942882537841796875,-1.6388439588610452801731298677623271942138671875,27.2682882168034979031290276907384395599365234375,23.1543931394390796185689396224915981292724609375,52.43995483260596301988698542118072509765625,-11.96630756553850005730055272579193115234375,38.12677388836328873367165215313434600830078125,-4.8493911557359439257197664119303226470947265625,-73.3512375255592559142314712516963481903076171875,44.260994293038748992330511100590229034423828125,40.726950895718260881039896048605442047119140625,-27.005829035309915298057603649795055389404296875,0.3814813684499540613614954054355621337890625,-17040572777.935718536376953125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
