Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
3,900,-30.26520584734640806345851160585880279541015625,19.7485274819177760718957870267331600189208984375,-23.3314004943998583030406734906136989593505859375,-22.2510452589495599795554880984127521514892578125,9.1830195013275641713335062377154827117919921875,-26.950895718253121913221548311412334442138671875,20.767845698416095956417848356068134307861328125,-31.046479689931942402836284600198268890380859375,32.3526718955046135306474752724170684814453125,-40.31189916684468954599651624448597431182861328125,-26.3954588457899745890244957990944385528564453125,6.662190618610196679583168588578701019287109375,30.43610950041198748294846154749393463134765625,-11.6916409802545189222655608318746089935302734375,-24.4178594317453558915076428093016147613525390625,-30.3872798852504075739489053376019001007080078125,8.7130344553971923460267134942114353179931640625,-17.349772637104393879781127907335758209228515625,-8.1514938810388457568478770554065704345703125,-41.63029877620777341462598997168242931365966796875,7.5899533066805133785237558186054229736328125,-37.131870479445780119931441731750965118408203125,-19.8828089236121741123497486114501953125,36.295663319803452395717613399028778076171875,-71.9473860896633823358570225536823272705078125,-12.3081148716696731071351678110659122467041015625,66.22821741386150051766890101134777069091796875,37.55912961210975709036574698984622955322265625,21.420941801202417309468728490173816680908203125,45.432905056917007868833024986088275909423828125,-29820.95938181150631862692534923553466796875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
4,0,27.903073213904235672089271247386932373046875,75.76219977416303663630969822406768798828125,-34.17157506027405133863794617354869842529296875,24.3690298165837475607986561954021453857421875,63.9027069917905237161903642117977142333984375,17.58171330912199437079834751784801483154296875,-76.2138737144077822449617087841033935546875,57.029938657795952394735650159418582916259765625,48.5335856196783197447075508534908294677734375,93.91460921048616228290484286844730377197265625,-93.91460921048616228290484286844730377197265625,-98.07733390301217468731920234858989715576171875,89.367351298562567762928665615618228912353515625,-64.0858180486465016656438820064067840576171875,-0.4119998779259645971251302398741245269775390625,27.829828791161844492307864129543304443359375,54.21613208410900597300496883690357208251953125,-54.17950987273781038311426527798175811767578125,-47.08700827051607262774268747307360172271728515625,74.13861507003997530773631297051906585693359375,87.4752037110507671968662180006504058837890625,23.0872524185918877037693164311349391937255859375,-71.7154454176457960556945181451737880706787109375,-9.085360271004361720770248211920261383056640625,67.68700216681418169173412024974822998046875,11.325418866542548812503810040652751922607421875,-32.0963164159062444014125503599643707275390625,-3.244117557298494602946448139846324920654296875,3.305154576250487252764287404716014862060546875,-83.147679067354346216234262101352214813232421875,-191422.743846571887843310832977294921875,
4,900,-59.4225898007141353218685253523290157318115234375,-75.792718283639032961218617856502532958984375,-39.70763267921994810194519232027232646942138671875,16.1961729789117185873692505992949008941650390625,-0.1312295907467841971083544194698333740234375,-53.84380626850185080911614932119846343994140625,57.139805291909539164407760836184024810791015625,14.18195135349589008910697884857654571533203125,70.36042359691151659717434085905551910400390625,37.24173711355939531131298281252384185791015625,-42.36274300363169942329477635212242603302001953125,55.9434797204504548062686808407306671142578125,-6.5584276863917949640381266362965106964111328125,51.640369884334859307273291051387786865234375,38.43806268501845124774263240396976470947265625,6.44856105227819398351130075752735137939453125,-57.29239783928952789437971659936010837554931640625,-30.10650959807122717393212951719760894775390625,40.513321329386286606677458621561527252197265625,-31.131931516464732112581259571015834808349609375,-34.5072786645100251234907773323357105255126953125,-10.23895992919705122403684072196483612060546875,66.24042481765189904763246886432170867919921875,-36.48487807855463671558027272112667560577392578125,52.543717764824350524577312171459197998046875,-5.89922788171026013515074737370014190673828125,-51.036103396710103652367251925170421600341796875,-34.2509231849116559942558524198830127716064453125,3.72020630512406569323502480983734130859375,9.4882045960875274204227025620639324188232421875,-53764.45769863532041199505329132080078125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
5,0,0.674459059419547202196554280817508697509765625,-77.5627918332468624385001021437346935272216796875,74.54145939512312679653405211865901947021484375,16.1351359599597259375514113344252109527587890625,-73.6014893032624257784846122376620769500732421875,74.718466750083933902715216390788555145263671875,-52.5620288705099625303773791529238224029541015625,-85.77227088229011542352964170277118682861328125,-28.098391674550612151506356894969940185546875,-78.02667317728202078797039575874805450439453125,48.1734672078615631107822991907596588134765625,41.319009979552589584272936917841434478759765625,-4.6357615894039696513573289848864078521728515625,-58.4337900936918259731100988574326038360595703125,28.427991576891372460522688925266265869140625,6.924649800103765073799877427518367767333984375,-40.7269508957182466701851808466017246246337890625,36.588641010773045536552672274410724639892578125,-32.969145786919767715517082251608371734619140625,32.883693960386978005772107280790805816650390625,-29.8684652241584416287878411822021007537841796875,-5.78936124759667336547863669693470001220703125,-10.15350810266426151429186575114727020263671875,49.204992828150267314413213171064853668212890625,-99.957274086733605145127512514591217041015625,-38.12067018646809657411722582764923572540283203125,87.4935148167363649918115697801113128662109375,43.082979827265234007427352480590343475341796875,-3.5126804406872764729996561072766780853271484375,31.9498275704214620418497361242771148681640625,-1073761.06061272439546883106231689453125,
5,900,0.2471999267555702317622490227222442626953125,0.2288888210699724368168972432613372802734375,25.247962889492470139884972013533115386962890625,-31.5836054567094919320879853330552577972412109375,3.933835871456039967597462236881256103515625,-18.11883907589952968919533304870128631591796875,-57.94549394207587056371266953647136688232421875,-69.93926816614276731343124993145465850830078125,-51.73192541276284117657269234769046306610107421875,-31.046479689931942402836284600198268890380859375,-44.12671285134434384644919191487133502960205078125,-57.79290139469588183374071377329528331756591796875,-41.90496536149174033880626666359603404998779296875,39.286477248451177501920028589665889739990234375,9.89104892117069312007515691220760345458984375,8.7008270516067938160631456412374973297119140625,-10.904263435773799528760719113051891326904296875,9.0182195501571840168253402225673198699951171875,-32.969145786919767715517082251608371734619140625,21.89703054902798839975730516016483306884765625,54.441969054231407199040404520928859710693359375,-19.4372386852626135578248067758977413177490234375,74.19965208899196795755415223538875579833984375,-48.88760032959989842993309139274060726165771484375,-10.989715262306589238505694083869457244873046875,23.1604968413342788835507235489785671234130859375,5.95416119876705351998680271208286285400390625,4.7151097140415600961205200292170047760009765625,16.4769432660908847765313112176954746246337890625,21.011993774224066555689205415546894073486328125,-37360.1880855287090525962412357330322265625,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
6,0,-44.730979338969092395927873440086841583251953125,53.66679891354107212464441545307636260986328125,98.931852168340100206478382460772991180419921875,23.5511337626270318423848948441445827484130859375,15.2867213965269996833740151487290859222412109375,46.29352702414013265297398902475833892822265625,-35.4045228431043454975224449299275875091552734375,77.581102938932446022590738721191883087158203125,-86.04083376567888308272813446819782257080078125,20.786156804101693751363200135529041290283203125,-43.034150212103639887573081068694591522216796875,39.5733512375255713777733035385608673095703125,-40.20203253273110277632440556772053241729736328125,48.0636005737479763411101885139942169189453125,21.207312234870443035106291063129901885986328125,21.96417126987518031455692835152149200439453125,-10.24506363109225048901862464845180511474609375,-93.6094241157261848229609313420951366424560546875,-63.090914639728993051903671585023403167724609375,-68.865016632587668254927848465740680694580078125,-11.8625446333200983417555107735097408294677734375,-79.4122135074922965713994926773011684417724609375,72.399060029908156366218463517725467681884765625,-47.11142307809686968766982317902147769927978515625,-11.1606189153721828688503592275083065032958984375,11.8625446333200983417555107735097408294677734375,70.49470503860590042677358724176883697509765625,45.640430921353782878213678486645221710205078125,90.02044740134891753768897615373134613037109375,-45.28031250953703334971578442491590976715087890625,-90255.10019941211794503033161163330078125,
6,900,39.6649067659535603525000624358654022216796875,-26.4809106723227642987694707699120044708251953125,-18.778038880581078728937427513301372528076171875,23.5511337626270318423848948441445827484130859375,20.3100680562761368719293386675417423248291015625,-29.88677632984405363458790816366672515869140625,11.5817743461409321525934501551091670989990234375,-31.9559312723166613068315200507640838623046875,-69.4509720145268119040338206104934215545654296875,-27.3293252357554905529468669556081295013427734375,-43.034150212103639887573081068694591522216796875,21.73223059785760824524913914501667022705078125,-6.7659535508285699734187801368534564971923828125,48.0636005737479763411101885139942169189453125,21.57963805047762662070454098284244537353515625,34.35468611713002928809146396815776824951171875,-10.24506363109225048901862464845180511474609375,-4.6174504837183718564119772054255008697509765625,14.24909207434308200390660203993320465087890625,-6.08233893856623808460426516830921173095703125,44.169438764610760017603752203285694122314453125,17.246009704886006375090801157057285308837890625,-18.729209265419484609083156101405620574951171875,-47.12973418378246748261517495848238468170166015625,-19.4250312814722150278612389229238033294677734375,16.989654225287637245855876244604587554931640625,70.49470503860590042677358724176883697509765625,-35.807367168187511197174899280071258544921875,-7.5167088839381079878876334987580776214599609375,-13.2541886654255876010211068205535411834716796875,-30178.68299190178004209883511066436767578125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
7,0,-84.014404736472670265357010066509246826171875,78.801843317972355862366384826600551605224609375,-89.165929136020992018529796041548252105712890625,74.907681508835111117150518111884593963623046875,-85.088656270027769323860411532223224639892578125,15.2806176946318004183922312222421169281005859375,95.9349345377971758352941833436489105224609375,-63.94543290505691146563549409620463848114013671875,-4.6540726950895674463026807643473148345947265625,49.565111239967023948338464833796024322509765625,-88.3663441877498740950613864697515964508056640625,-40.873439741203043240602710284292697906494140625,-86.09576708273567646756418980658054351806640625,87.4813074129459664618480019271373748779296875,27.787102877895449637435376644134521484375,91.91259498886074652546085417270660400390625,31.150242622150329907526611350476741790771484375,-5.136265144810323590718326158821582794189453125,66.74092837305823877613875083625316619873046875,61.040070802941983174605411477386951446533203125,65.27603991821041518051060847938060760498046875,53.434858241523471633627195842564105987548828125,13.2175664540543920111304032616317272186279296875,40.922269356364637360456981696188449859619140625,-65.88641010773034167868900112807750701904296875,-35.87450788903470311197452247142791748046875,-78.20978423413799873742391355335712432861328125,-99.3652150028992622310397564433515071868896484375,15.4454176458021805729003972373902797698974609375,-23.154393139439065407714224420487880706787109375,-403130.1646658924291841685771942138671875,
7,900,31.003753776665547547963797114789485931396484375,-81.255531479842517228462384082376956939697265625,47.3006378368480682183871977031230926513671875,37.54692220831935856040217913687229156494140625,-20.5603198339793067361824796535074710845947265625,-91.6135135959959683304987265728414058685302734375,24.3446150090029505008715204894542694091796875,36.0576189458906810614280402660369873046875,-44.12060914944914458146740798838436603546142578125,77.672658467360434997317497618496417999267578125,35.8134708700827104621566832065582275390625,57.62199774163030951967812143266201019287109375,38.682210760826450268723419867455959320068359375,1.2482070375682923213389585725963115692138671875,34.08612323374126162889297120273113250732421875,-18.2531205175939277296492946334183216094970703125,-40.42176580095827631566862692125141620635986328125,24.741355632190931146396906115114688873291015625,30.36286507766959630316705442965030670166015625,-43.85204626606036271141420002095401287078857421875,-17.7282021546067625195064465515315532684326171875,-13.4067812128055692255657049827277660369873046875,-9.90936002685629091502050869166851043701171875,-28.275399029511390835978090763092041015625,-45.39628284554581938436967902816832065582275390625,-4.2268135624256188975778059102594852447509765625,44.566179387798712241419707424938678741455078125,-42.875453962828458998046698980033397674560546875,1.7487105929746320498452405445277690887451171875,37.70561845759453944992856122553348541259765625,-51630.9222976672390359453856945037841796875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
8,0,1.8768883327738166144627030007541179656982421875,21.94586016418958251961157657206058502197265625,95.8128604998931905356585048139095306396484375,-18.796349986266676523882779292762279510498046875,0.1068147831659871371812187135219573974609375,-65.81926938688314976388937793672084808349609375,10.586870937223437749707954935729503631591796875,79.290139469588297060909098945558071136474609375,-82.5617236854152025671282899565994739532470703125,3.109836115604110773347201757133007049560546875,-1.89519943845942862026276998221874237060546875,13.4739219336527611403653281740844249725341796875,16.800439466536460031420574523508548736572265625,43.63231299783319627749733626842498779296875,90.350047303689706268414738588035106658935546875,-40.04943998535112115177980740554630756378173828125,-21.4514603106784278452323633246123790740966796875,22.00079348124637590444763191044330596923828125,3.067110202337715918474714271724224090576171875,95.8800012207403824504581280052661895751953125,3.134250923184907833274337463080883026123046875,-56.3585314493240190358847030438482761383056640625,65.75212866603595784908975474536418914794921875,-93.89629810480056448795949108898639678955078125,-91.8271431623279568157158792018890380859375,-68.797875911740476340128225274384021759033203125,26.04754783776360227420809678733348846435546875,74.773400067140727287551271729171276092529296875,64.3360698263496715298970229923725128173828125,-71.074556718649859021752490662038326263427734375,-3010266.3898444683291018009185791015625,
8,900,1.7487105929746320498452405445277690887451171875,-37.211218604083370564694632776081562042236328125,26.05975524155400080417166464030742645263671875,40.0860621967223096362431533634662628173828125,24.936674092837307625813991762697696685791015625,-37.92535172582171298927278257906436920166015625,-14.02935880611590846456238068640232086181640625,-22.2083193456831651246830006130039691925048828125,18.759727774895480933992075733840465545654296875,-2.5482955412457641841683653183281421661376953125,-5.5207983642078914954254287295043468475341796875,-35.056611835077973182706045918166637420654296875,-2.6825769829401480137676117010414600372314453125,-48.97915585802788740465985029004514217376708984375,-40.42176580095827631566862692125141620635986328125,-28.025147251808220971724949777126312255859375,32.468642231513427987010800279676914215087890625,40.385143589587102042059996165335178375244140625,9.4698934904019296254773507826030254364013671875,37.36991485335857987593044526875019073486328125,53.288369396038689274064381606876850128173828125,-21.6345713675344057946858811192214488983154296875,1.6998809778130379299909691326320171356201171875,25.247962889492470139884972013533115386962890625,22.3975341044343423391183023341000080108642578125,13.6570329905087390898188459686934947967529296875,-12.143314920499278741772286593914031982421875,-19.266335032197019927480141632258892059326171875,-10.11078218939786665941937826573848724365234375,-30.753501998962377683710656128823757171630859375,-23541.52463657551561482250690460205078125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
9,0,-46.11651966917935396850225515663623809814453125,61.36967070528277190533117391169071197509765625,-26.7494735557115319579679635353386402130126953125,-29.2275765251625188057005289010703563690185546875,68.05322428052613759064115583896636962890625,20.4992828150273140863646403886377811431884765625,60.423596911526828989735804498195648193359375,6.10065004425183587954961694777011871337890625,30.21637623218481394360424019396305084228515625,-13.87066255684072757503599859774112701416015625,-3.4821619312112801480907364748418331146240234375,89.233069856868183933329419232904911041259765625,-41.75847651600695797924345242790877819061279296875,93.084505752739033823672798462212085723876953125,82.659382915738405017691547982394695281982421875,-67.741935483870975076570175588130950927734375,-70.812097537156290627535781823098659515380859375,40.0555436872463133113342337310314178466796875,59.97802667317728264606557786464691162109375,-72.2647785882137441149097867310047149658203125,-86.956389049958801251705153845250606536865234375,43.980224005859554381459020078182220458984375,-11.91747795037690593744628131389617919921875,67.198706015198212071481975726783275604248046875,-53.044221320230718674793024547398090362548828125,-39.3719290749839814225197187624871730804443359375,-66.4174321726126919429589179344475269317626953125,55.693227942747256520306109450757503509521484375,-1.6815698721274401350456173531711101531982421875,-4.092532120731220857123844325542449951171875,-48680110.210878394544124603271484375,
9,900,16.873683889278851211201981641352176666259765625,19.064912869655444183081272058188915252685546875,4.7456282235175564210294396616518497467041015625,-48.0941190832239726660191081464290618896484375,-50.993377483443708797494764439761638641357421875,-76.5678884243293538247598917223513126373291015625,-17.94793542283395026970538310706615447998046875,6.10065004425183587954961694777011871337890625,-6.26544999542221603405778296291828155517578125,-13.87066255684072757503599859774112701416015625,-97.5768303476058207479582051746547222137451171875,27.8603473006378408172167837619781494140625,12.2470778527176804573173285461962223052978515625,43.137913144322027392263407818973064422607421875,-49.7970519119846102285009692423045635223388671875,26.9997253334147302439305349253118038177490234375,18.405713064973923565048607997596263885498046875,-10.6540116580706154536528629250824451446533203125,38.987395855586413517812616191804409027099609375,1.5717032380138533653735066764056682586669921875,28.891872920926545020847697742283344268798828125,22.3731192968535452791911666281521320343017578125,0.521866512039565577651956118643283843994140625,23.5999633777886259622391662560403347015380859375,13.1260109256264030364036443643271923065185546875,-11.6489150669881240673930733464658260345458984375,-19.6752830591753848921143799088895320892333984375,9.1769157994323649063517223112285137176513671875,-27.2804956205938964330925955437123775482177734375,-4.092532120731220857123844325542449951171875,-33471.3381138129261671565473079681396484375,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
10,0,21.231727042451240095033426769077777862548828125,-79.6685689870906799114891327917575836181640625,21.152378917813649650270235724747180938720703125,-1.046784875026702366085373796522617340087890625,-41.74016541032136018429810064844787120819091796875,32.865382854701380210826755501329898834228515625,30.06988738670003158404142595827579498291015625,47.8316599017304042718023993074893951416015625,-48.5763115329447288104347535409033298492431640625,75.5302591021454645670019090175628662109375,10.25116733298744975400040857493877410888671875,-27.140110477004299127656850032508373260498046875,-79.7662282174138681511976756155490875244140625,-79.4793542283394884861991158686578273773193359375,29.40458388012331170102697797119617462158203125,-15.164647358623000172883621416985988616943359375,-17.5939207129123786899072001688182353973388671875,-87.7437665944395348560647107660770416259765625,11.3925595873897549381581484340131282806396484375,92.089602343821525209932588040828704833984375,-76.6167180394909479446141631342470645904541015625,15.9092989898373247115159756503999233245849609375,87.2249519333475973326130770146846771240234375,18.527787102877908864684286527335643768310546875,-27.1523178807947118684751330874860286712646484375,-84.6247749259926109743901179172098636627197265625,69.51811273537401802968815900385379791259765625,-73.4305856501968463589946622960269451141357421875,10.12298959318826518938294611871242523193359375,89.65422528763696163878194056451320648193359375,-386126.9408934168168343603610992431640625,
