Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
3,1500,-10.06805627613147180454689078032970428466796875,0.3204443494979614115436561405658721923828125,-30.25299844355600953349494375288486480712890625,24.5765556810205225701793096959590911865234375,-2.4933622241889707993323099799454212188720703125,-8.871730704672387446407810784876346588134765625,-1.351969969786665615174570120871067047119140625,-5.5269020661030907604072126559913158416748046875,-29.97833185827204260931466706097126007080078125,-4.4709616382335894968491629697382450103759765625,66.850795007171853967520291917026042938232421875,-49.97405926694540312382741831243038177490234375,-36.80227057710501270548775210045278072357177734375,-27.988525040437025381834246218204498291015625,-13.1992553483687942161850514821708202362060546875,-0.0946073793755886072176508605480194091796875,-28.23877681814019524608738720417022705078125,13.6020996734519457049827906303107738494873046875,15.189062166203797232810757122933864593505859375,-16.867580187383651946220197714865207672119140625,-35.3801080355235484375953092239797115325927734375,-13.7668996246223258594909566454589366912841796875,-30.954924161503953428109525702893733978271484375,19.4311349833674142928430228494107723236083984375,45.83574938200018777934019453823566436767578125,-44.6699423200170855352553189732134342193603515625,-9.1891232032227634363152901642024517059326171875,-28.5866878261665675609037862159311771392822265625,-8.0782494582964545770664699375629425048828125,0.881984923856322211577207781374454498291015625,10.928678243354596588687854818999767303466796875,-5.5635242774742863502979162149131298065185546875,4.7212134159367593611023039557039737701416015625,3.360087893307280637600342743098735809326171875,11.313211462752150282540242187678813934326171875,-21.4636677144688263751959311775863170623779296875,-16.4586321604052869815859594382345676422119140625,51.103244117557295567166875116527080535888671875,1.7609179967650305798088083975017070770263671875,-5.087435529648729470864054746925830841064453125,1.5655995361186541003917227499186992645263671875,8.1698049867244435517932288348674774169921875,44.499038666951520326620084233582019805908203125,9.84832300790429826520266942679882049560546875,51.011688589129306592440116219222545623779296875,48.0086672566911829562741331756114959716796875,-14.5664845728934579938140814192593097686767578125,0.0701925717947915472905151546001434326171875,-10.946989349040194383633206598460674285888671875,-11.9541001617481015273369848728179931640625,-33443.855983578716404736042022705078125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
4,0,74.12030396435437751279096119105815887451171875,45.634327219458583613231894560158252716064453125,27.0973845637379184836390777491033077239990234375,27.2133548997467045182929723523557186126708984375,-42.09418012024293176409628358669579029083251953125,78.850672933133949982220656238496303558349609375,-11.3986632892849542031399323605000972747802734375,-36.57032990508744063617996289394795894622802734375,22.4707785271767335188997094519436359405517578125,-59.6240119632557110662673949263989925384521484375,-89.104892117068999368711956776678562164306640625,50.419629505294977889207075349986553192138671875,-2.07220679342020730473450385034084320068359375,-79.6502578814050821165437810122966766357421875,64.3848994415112656497512944042682647705078125,-5.3193762016663157510265591554343700408935546875,-55.83361308633686093116921256296336650848388671875,25.76677755058443608504603616893291473388671875,13.94390697958311875481740571558475494384765625,-86.895352031006808601887314580380916595458984375,36.777855769524222750987973995506763458251953125,-79.125339518417916906400932930409908294677734375,37.88872951445051739938207902014255523681640625,-32.670064394055003731409669853746891021728515625,-57.4449903866695166243516723625361919403076171875,16.4159062471388921267134719528257846832275390625,37.25394451734979384127655066549777984619140625,36.606952116458643331498024053871631622314453125,-71.6238898892178070809677592478692531585693359375,12.5095370342112488515340373851358890533447265625,-59.4531083101901316467774449847638607025146484375,53.038117618335519409811240620911121368408203125,1.6144291512802482202459941618144512176513671875,-0.5218665120395513667972409166395664215087890625,-1.5045625171666614505738834850490093231201171875,28.989532151249733260556240566074848175048828125,58.214056825464666644620592705905437469482421875,21.225623340556040830051642842590808868408203125,37.95587023529770931418170221149921417236328125,-36.35670033875545215096281026490032672882080078125,-36.66798913541062887588850571773946285247802734375,-32.1207312234870414613396860659122467041015625,-17.172765282143615195309394039213657379150390625,28.470717490157767315395176410675048828125,-56.56605731376080115069271414540708065032958984375,48.979155858027894510087207891047000885009765625,-37.3393963438825693401668104343116283416748046875,-17.92352061525315320977824740111827850341796875,42.27729117709890260812244378030300140380859375,-36.967070528275399965423275716602802276611328125,-105570.36802382554742507636547088623046875,
4,1500,-13.90118106631672389994491823017597198486328125,-23.2703634754478656532228342257440090179443359375,37.91314432203131445930921472609043121337890625,-43.78490554521317079661457682959735393524169921875,8.3468123416852364471196779049932956695556640625,29.81353190710166245480650104582309722900390625,-8.1698049867244435517932288348674774169921875,49.78484450819422590939211659133434295654296875,-5.5085909604174929654618608765304088592529296875,72.954496902371289479560800828039646148681640625,-2.5543992431409634491501492448151111602783203125,10.46479689931942402836284600198268890380859375,-15.213476973784594292737892828881740570068359375,-29.2031617175817217457733931951224803924560546875,33.93963438825647926933015696704387664794921875,-35.349589526047537901831674389541149139404296875,9.0548417615283796067160437814891338348388671875,-23.166600543229463937677792273461818695068359375,34.73311563463238371696206741034984588623046875,-37.156285287026577179858577437698841094970703125,-26.7189550462355356330590439029037952423095703125,-4.1352580339976299228510470129549503326416015625,-6.31427961058381015391205437481403350830078125,28.305917538987387160887010395526885986328125,3.78124332407605834305286407470703125,-6.24103518784141897413064725697040557861328125,9.1463972899563685814428026787936687469482421875,4.6967986083559623011751682497560977935791015625,22.11066011535996267411974258720874786376953125,5.2095095675527289813544484786689281463623046875,-33.87859736930448661951231770217418670654296875,9.78728598895230561538483016192913055419921875,-11.5878780480361314175752340815961360931396484375,29.46562089907530435084481723606586456298828125,-9.3844416638691399157323758117854595184326171875,3.347880489516882107636774890124797821044921875,20.6640827661976942408728064037859439849853515625,61.96172978911710060856421478092670440673828125,3.87890255439924658276140689849853515625,-25.66911832026124784533749334514141082763671875,4.177983947264010566868819296360015869140625,-3.140354625080107098256121389567852020263671875,23.8746299630726070972741581499576568603515625,-1.90130314035462788524455390870571136474609375,-0.833155308694728091722936369478702545166015625,38.926358836634420867994776926934719085693359375,5.5085909604174929654618608765304088592529296875,24.826807458723720856141881085932254791259765625,17.80144657734916791014256887137889862060546875,30.36286507766959630316705442965030670166015625,-34228.6224509936218964867293834686279296875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
5,0,66.35639515366068508228636346757411956787109375,61.57109286782434764973004348576068878173828125,-55.18662068544572463224540115334093570709228515625,4.214606158635206156759522855281829833984375,-28.5744804223761690309402183629572391510009765625,-61.74810022278511922877441975288093090057373046875,36.503189184240255826807697303593158721923828125,-46.03106784264656425875728018581867218017578125,-17.368083742789991674726479686796665191650390625,75.524155400250265302020125091075897216796875,46.586504715109725793809047900140285491943359375,53.147984252449106179483351297676563262939453125,71.068453016754659756770706735551357269287109375,28.3974730674153761356137692928314208984375,-73.73577074495682381893857382237911224365234375,49.63225196081424428484751842916011810302734375,37.49809259315776444054790772497653961181640625,26.11468855861079418900771997869014739990234375,83.465071565904736416996456682682037353515625,18.625446333201097104392829351127147674560546875,-47.47764519180883979743157397024333477020263671875,-54.4236579485457951932403375394642353057861328125,-29.038361766411327380410511977970600128173828125,66.856898709067053232502075843513011932373046875,37.16238898892180486654979176819324493408203125,42.631305887020488398775341920554637908935546875,8.0233161412396611922304145991802215576171875,53.379924924466678248791140504181385040283203125,60.4052858058412311947904527187347412109375,44.065675832392344091203995048999786376953125,-84.5027008880886256747544393874704837799072265625,14.706869716483055299249826930463314056396484375,-11.6000854518265299475388019345700740814208984375,7.010101626636554783544852398335933685302734375,-29.6121097445600724995529162697494029998779296875,-0.936918240913115596413263119757175445556640625,22.17169713431195532393758185207843780517578125,-44.4685201574755097908564493991434574127197265625,28.09228797265541288652457296848297119140625,-47.52647480697043391728584538213908672332763671875,-17.81365398113956644010613672435283660888671875,-19.4860683004242076776790781877934932708740234375,55.748161259804049905142164789140224456787109375,-1.6449476607562445451549137942492961883544921875,-32.639545884579007406500750221312046051025390625,84.25244911038544159964658319950103759765625,-29.4778283028656886699536698870360851287841796875,-36.39332255012664774085351382382214069366455078125,-36.72902615436262152570634498260915279388427734375,0.1007110812707878721994347870349884033203125,-106288.81312757826526649296283721923828125,
5,1500,-43.88256477553635903632311965338885784149169921875,4.5075838496047850867398665286600589752197265625,-21.6223639637440072647223132662475109100341796875,-36.72292245246742226072456105612218379974365234375,0.0823999755851900772540830075740814208984375,-6.18610187078462558929459191858768463134765625,26.3344218268379819392066565342247486114501953125,23.1910153508102752084596431814134120941162109375,-37.5164036988433480246385443024337291717529296875,-13.7119663075655324746549013070762157440185546875,-15.9581286049989330422249622642993927001953125,10.580767235328238484726171009242534637451171875,-72.4662007507553340701633715070784091949462890625,35.148167363505962157432804815471172332763671875,27.6894436475722471868721186183393001556396484375,8.4810937833796202767189242877066135406494140625,-36.41773735770744480078064952977001667022705078125,27.5124362926114685024003847502171993255615234375,4.6052430799279733264484093524515628814697265625,-27.072969756157107212857226841151714324951171875,-9.57365642262033134102239273488521575927734375,-0.3997924741355660671615623869001865386962890625,7.5472273934141185236512683331966400146484375,47.4410229804376513129682280123233795166015625,-22.891933957945497013497515581548213958740234375,7.8585161900692810377222485840320587158203125,-21.054719687490461410561692900955677032470703125,43.168431653798023717172327451407909393310546875,-19.6386608478041893022236763499677181243896484375,51.097140415662096302185091190040111541748046875,11.087374492629777478214236907660961151123046875,-2.6642658772545502188222599215805530548095703125,9.0792565691091766666431794874370098114013671875,-41.056550798059021190056228078901767730712890625,48.2406079287087550255819223821163177490234375,-0.2166814172795881177080445922911167144775390625,9.1830195013275641713335062377154827117919921875,-15.164647358623000172883621416985988616943359375,42.04535050508133053881465457379817962646484375,3.500473036896863732181373052299022674560546875,18.466750083925916214866447262465953826904296875,-26.7433698538163326929861796088516712188720703125,-31.7178868984038757616872317157685756683349609375,-4.989776299325541231155511923134326934814453125,27.7077547532578449818174703978002071380615234375,-13.6204107791375434999281424097716808319091796875,-8.4810937833796202767189242877066135406494140625,22.9163487655262798625699360854923725128173828125,11.7282631916257145121562643907964229583740234375,-4.8432874538407446607379824854433536529541015625,-36592.0157638970922562293708324432373046875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
6,0,-17.099520859401224015527986921370029449462890625,-27.005829035309915298057603649795055389404296875,-10.08636738181706959949224255979061126708984375,-38.54182561723686006871503195725381374359130859375,-29.099398785363320030228351242840290069580078125,-2.8962065492721222881300491280853748321533203125,48.887600329599905535360448993742465972900390625,70.33600878933071953724720515310764312744140625,30.83895382549513897174620069563388824462890625,37.73613696707053577483748085796833038330078125,11.5939817499313306825570180080831050872802734375,-4.2390209662160174275413737632334232330322265625,-22.861415448469500688588595949113368988037109375,-3.8544877468184495228342711925506591796875,7.6876125370037016182322986423969268798828125,84.673604541154190883389674127101898193359375,11.008026367992187033451045863330364227294921875,1.3153477584154842361385817639529705047607421875,-61.38187810907314911901266896165907382965087890625,33.43913083285013954082387499511241912841796875,-40.6170842616046599005130701698362827301025390625,46.494949186681736819082289002835750579833984375,-57.84173100985747595359498518519103527069091796875,16.2022766808069178523510345257818698883056640625,-38.920255134739221603012993000447750091552734375,7.6143681142613104384508915245532989501953125,56.0167241431928459860500879585742950439453125,58.513138218329430628728005103766918182373046875,76.177251503036615076780435629189014434814453125,-18.06390575884273630435927771031856536865234375,-10.946989349040194383633206598460674285888671875,-11.6550187688833233323748572729527950286865234375,-22.5562303537095232286446844227612018585205078125,-16.1961729789117043765145353972911834716796875,5.0752281258583167300457716919481754302978515625,60.948515274513994199878652580082416534423828125,59.416486098818921846032026223838329315185546875,70.63509018219548352135461755096912384033203125,5.3132724997711164860447752289474010467529296875,3.195287942136900483092176727950572967529296875,41.557054353465360918562510050833225250244140625,-95.104831080050047376062138937413692474365234375,38.60286263618883140225079841911792755126953125,84.13037507248145630001090466976165771484375,43.833735160374772021896205842494964599609375,28.617206335642578096667421050369739532470703125,85.71733756523332203869358636438846588134765625,-79.284035767693097795927315019071102142333984375,53.373821222571478983809356577694416046142578125,29.64262825403608303531655110418796539306640625,-101544.0846389878424815833568572998046875,
6,1500,5.8381908627582532744781929068267345428466796875,-63.73790704062013645625484059564769268035888671875,-23.8502151554918100373470224440097808837890625,-10.5075228125858330940900486893951892852783203125,4.2451246681112024816684424877166748046875,6.28986480300301309398491866886615753173828125,-28.965117343668936200629104860126972198486328125,-27.2316660054323023132383241318166255950927734375,-8.0660420545060560471029020845890045166015625,-16.0313730277413242220063693821430206298828125,16.5501876888332759563127183355391025543212890625,9.1341898861659700514792348258197307586669921875,6.25934629352701676907599903643131256103515625,-3.5065767387920772080178721807897090911865234375,-29.5388653218176813197715091519057750701904296875,-48.0208746604815814862377010285854339599609375,35.82567827387310899212025105953216552734375,38.889736625263225278104073368012905120849609375,24.1431928464613747564726509153842926025390625,16.2205877864925156472963863052427768707275390625,9.3111972411267487359509686939418315887451171875,-26.6823328348643400431683403439819812774658203125,39.8663289284951360968989320099353790283203125,9.81780449842830194029374979436397552490234375,-3.823969237342453197925351560115814208984375,-21.68340098269601412539486773312091827392578125,36.399426252021868322117370553314685821533203125,18.08832056642353336428641341626644134521484375,13.91338847010712242990848608314990997314453125,-25.78508865627003387999138794839382171630859375,21.75664540543840530517627485096454620361328125,-2.8839991454817237581664812751114368438720703125,9.5858638264107156601312453858554363250732421875,35.7646412549211163423024117946624755859375,22.4036378063295416041000862605869770050048828125,-18.845179601428270643737050704658031463623046875,7.376323740348510682451887987554073333740234375,-9.5248268074587230103134061209857463836669921875,20.6762901699880927708363742567598819732666015625,-18.3996093630787100892121088691055774688720703125,17.97235023041474732963251881301403045654296875,8.9754936368907607402434223331511020660400390625,-30.05767998290963305407785810530185699462890625,-3.81786553544725393294356763362884521484375,32.499160740989424311919719912111759185791015625,-16.702780236213271791712031699717044830322265625,17.282631916257201964981504715979099273681640625,9.6346934415723097799855167977511882781982421875,-21.3476973784600403405420365743339061737060546875,-0.3692739646595697422526427544653415679931640625,-27553.2274383948533795773983001708984375,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
7,0,-37.4797814874721524347478407435119152069091796875,21.92754905850398472466622479259967803955078125,-57.3290200506607305896977777592837810516357421875,-79.4061098055970973064177087508141994476318359375,-19.852290414136177787440828979015350341796875,2.871791741691339439057628624141216278076171875,7.242042298654126852852641604840755462646484375,-0.2288888210699866476716124452650547027587890625,-10.5258339182714308890354004688560962677001953125,16.2999359111301060920595773495733737945556640625,-27.4819177831354721774914651177823543548583984375,-82.2809533982360363779662293381989002227783203125,57.64641254921110657960525713860988616943359375,10.44038209173862696843571029603481292724609375,-76.3420514542069810204338864423334598541259765625,-5.5879390850550834102250519208610057830810546875,-51.42063661610766445164699689485132694244384765625,33.83587145603809176463983021676540374755859375,-89.6298104800561503680000896565616130828857421875,-19.333475753044211842279764823615550994873046875,-67.131565294351020156682352535426616668701171875,2.749717703787354139421950094401836395263671875,0.2960295419171643516165204346179962158203125,-31.7361980040894735566325834952294826507568359375,-31.9315164647358642469043843448162078857421875,0.393688772240381013034493662416934967041015625,-28.5561693166905712359948665834963321685791015625,-50.16327402569658744369007763452827930450439453125,41.056550798059021190056228078901767730712890625,64.0308847315897082808078266680240631103515625,80.6695760979033593685016967356204986572265625,-14.2612994781334947447248850949108600616455078125,-44.4868312631611075858018011786043643951416015625,8.0843531601916538420482538640499114990234375,-92.803735465559867634510737843811511993408203125,64.635151219214463935713865794241428375244140625,35.068819238868371712669613771140575408935546875,-47.9476302377391903064562939107418060302734375,86.486404004028457848107791505753993988037109375,56.3097018341624107051757164299488067626953125,27.6955473494674464518539025448262691497802734375,-53.111362041077910589592647738754749298095703125,-46.3301492355113424537194077856838703155517578125,20.3222754600665354018929065205156803131103515625,11.6122928556169284775023697875440120697021484375,12.9184850611896280270229908637702465057373046875,-22.4768822290719327838814933784306049346923828125,-61.94952238532670207860064692795276641845703125,-89.190343943601789078456931747496128082275390625,19.7058015686513812170232995413243770599365234375,-112899.196599580071051605045795440673828125,
7,1500,0.411999877925978807979845441877841949462890625,21.92754905850398472466622479259967803955078125,-57.3290200506607305896977777592837810516357421875,-79.4061098055970973064177087508141994476318359375,-19.852290414136177787440828979015350341796875,2.871791741691339439057628624141216278076171875,7.242042298654126852852641604840755462646484375,-0.2105777153843888527262606658041477203369140625,-9.96429334391308429985656403005123138427734375,14.21246986297188641401589848101139068603515625,35.123752555925165097505669109523296356201171875,-36.29566331980345950114497100003063678741455078125,21.225623340556040830051642842590808868408203125,2.0172734763634281307531637139618396759033203125,27.0546586504715236287665902636945247650146484375,-0.0152592547379981624544598162174224853515625,-34.5683156834620177733086165972054004669189453125,5.1484725486007363315366092137992382049560546875,1.6632587664418423401002655737102031707763671875,1.1810663167211004065393353812396526336669921875,-30.14923551133762202880461700260639190673828125,63.8538773766289295963360927999019622802734375,-9.70793786431471517062163911759853363037109375,16.7027802362132575808573164977133274078369140625,-31.9315164647358642469043843448162078857421875,0.405896176030779542998061515390872955322265625,-0.906399731437119271504343487322330474853515625,-3.3539841914120955834732740186154842376708984375,15.3050325022125974783193669281899929046630859375,3.909421063875242907670326530933380126953125,-8.932767723624380096225650049746036529541015625,-34.879604480117194498234312050044536590576171875,-33.5489974669637120996412704698741436004638671875,7.205420087282931262961938045918941497802734375,-9.4637897885067303604955668561160564422607421875,29.89898373363445216455147601664066314697265625,9.1891232032227634363152901642024517059326171875,16.2327951902829141772599541582167148590087890625,-61.72978911709952143382906797342002391815185546875,1.2298959318826945263936067931354045867919921875,-14.6397289956358491735954885371029376983642578125,-2.987762077700125473711523227393627166748046875,-2.1881771294290075502431136555969715118408203125,-4.6784875026703645062298164702951908111572265625,4.5808282723471762665212736465036869049072265625,4.3244727927488071372863487340509891510009765625,-29.5205542161320835248261573724448680877685546875,55.8946501052888606864144094288349151611328125,25.046540726950894395486102439463138580322265625,4.5869319742423755315030575729906558990478515625,-35921.8339112121102516539394855499267578125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
8,0,-90.4416028321176810322867822833359241485595703125,-50.03509628589739577364525757730007171630859375,-60.66164128543962164030745043419301509857177734375,-49.6017334513382337490838835947215557098388671875,26.6762291329691407781865564174950122833251953125,32.859279152806180945844971574842929840087890625,60.093997009186068680719472467899322509765625,-47.62413403729362215699438820593059062957763671875,-12.0029297769096956471912562847137451171875,8.8534195989867754406077438034117221832275390625,16.5684987945188737512580701150000095367431640625,-43.99243140964996001684994553215801715850830078125,17.172765282143615195309394039213657379150390625,-57.5609607226783026590055669657886028289794921875,-24.3995483260597438857075758278369903564453125,22.2815637684255563044644077308475971221923828125,45.262001403851428449343075044453144073486328125,-69.2556535538804354246167349629104137420654296875,-58.15912350840785194350246456451714038848876953125,3.6103396710104789235629141330718994140625,50.12665181432538474837201647460460662841796875,9.6713156529435053698762203566730022430419921875,10.09247108371226886447402648627758026123046875,-63.95153660695211073061727802269160747528076171875,13.4434034241767648154564085416495800018310546875,-22.6783043916135085282803629525005817413330078125,-3.738517410809663488180376589298248291015625,-97.5524155400250236880310694687068462371826171875,0.2777184362315665566711686551570892333984375,21.86651203955199207484838552772998809814453125,-75.804925687429431491182185709476470947265625,33.121738334299749340061680413782596588134765625,88.5433515427106385686784051358699798583984375,11.9296853541672902565551339648663997650146484375,78.868984038819547777166008017957210540771484375,81.054109317300941484063514508306980133056640625,-84.990997039704581084151868708431720733642578125,-55.5406353953672891066162264905869960784912109375,5.1179540391247400066276895813643932342529296875,-35.5021820734275337372309877537190914154052734375,44.425794244209129146838677115738391876220703125,49.89471114230781267906422726809978485107421875,-39.84191412091433193154443870298564434051513671875,-2.8717917416913252282029134221374988555908203125,67.6259651478621890419162809848785400390625,48.0330820642719800162012688815593719482421875,-90.00823999755851900772540830075740814208984375,-18.3385723441267174393942696042358875274658203125,-16.611224707785282816985272802412509918212890625,-11.3864558854945556731763645075261592864990234375,-121343.807947993860580027103424072265625,
8,1500,4.8066652424695490708472789265215396881103515625,40.2142399365214942008606158196926116943359375,-36.53981139561144431127104326151311397552490234375,-9.2501602221747560861331294290721416473388671875,21.76274910733360457015805877745151519775390625,-21.90923795281838692972087301313877105712890625,14.627521591845464854486635886132717132568359375,17.142246772667618870400474406778812408447265625,-30.3567613757744112490399857051670551300048828125,-6.6377758110293854088013176806271076202392578125,29.98443556016724187429645098745822906494140625,-27.3537400433362876128740026615560054779052734375,-14.5176549577318638739598100073635578155517578125,8.0843531601916538420482538640499114990234375,-50.79195532090212594766853726468980312347412109375,-24.7169408246101198756150552071630954742431640625,-6.08844264046143734958604909479618072509765625,18.30805383465070690363063476979732513427734375,-26.16962187566758757384377531707286834716796875,-26.26117740409557654857053421437740325927734375,26.15741447187718904388020746409893035888671875,-39.5977660451063542268457240425050258636474609375,20.859401226844084931144607253372669219970703125,-26.7067476424451371030954760499298572540283203125,28.379161961729778340668417513370513916015625,32.425916318247033132138312794268131256103515625,-24.924466689046909095850423909723758697509765625,21.78716391491440163008519448339939117431640625,-6.30817590868861088893027044832706451416015625,6.10065004425183587954961694777011871337890625,-11.6183965575121277424841537140309810638427734375,-14.5786919766838565237776492722332477569580078125,20.2246162297433471621843636967241764068603515625,30.53987243263037498763878829777240753173828125,-0.906399731437119271504343487322330474853515625,-25.2845851008636799406303907744586467742919921875,-3.946043275246438497561030089855194091796875,-3.5676137577440698578357114456593990325927734375,-2.3712881862849854996966314502060413360595703125,-0.686666463209945732160122133791446685791015625,-5.86870937223426381024182774126529693603515625,-3.3722952970976933784186257980763912200927734375,10.684530167546625989416497759521007537841796875,15.7750175481429408819167292676866054534912109375,-26.987517929624317503112251870334148406982421875,18.28363902706990984370349906384944915771484375,50.09613330484938842346309684216976165771484375,-30.704672383800783563856384716928005218505859375,25.40665913876767945112078450620174407958984375,6.26544999542221603405778296291828155517578125,-27774.2737605639340472407639026641845703125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
9,0,20.2429273354289449571297154761850833892822265625,-1.6998809778130379299909691326320171356201171875,-67.131565294351020156682352535426616668701171875,-42.6496169927060719828659784980118274688720703125,-38.19391460921048775389863294549286365509033203125,-17.270424512466803435017936863005161285400390625,54.911954100161750602637766860425472259521484375,93.102816858424631618618150241672992706298828125,-18.4545426801355034740481642074882984161376953125,31.510361033967086541451863013207912445068359375,48.6373485518967072493978776037693023681640625,-47.36167485580003955192296416498720645904541015625,25.290688802758864994757459498941898345947265625,5.1850947599719319214273127727210521697998046875,19.3212683492538275231709121726453304290771484375,-78.3196508682515997179507394321262836456298828125,-18.3080538346507211144853499718010425567626953125,77.349162266914873953282949514687061309814453125,65.63005462813197254945407621562480926513671875,-0.930814539017916331431479193270206451416015625,68.681905575731690305474330671131610870361328125,-21.5796380504776124098498257808387279510498046875,-94.854579302346877511808997951447963714599609375,-49.86419263283181635415530763566493988037109375,29.85015411847285804469720460474491119384765625,-28.3791619617297925515231327153742313385009765625,-9.3966490676595384456959436647593975067138671875,-6.997894222846156253581284545361995697021484375,-71.7032380138553975257309502921998500823974609375,55.339213232825699151362641714513301849365234375,-8.7801751762443842608263366855680942535400390625,42.881557664723658263028482906520366668701171875,36.759544663838624956042622216045856475830078125,-2.945036164433730618839035741984844207763671875,50.15106662190618180829915218055248260498046875,34.12884914700765648376545868813991546630859375,52.873317667165139255303074605762958526611328125,-16.2755211035493090321324416436254978179931640625,-94.5677053132724978468104382045567035675048828125,51.1825922421949144336394965648651123046875,41.97820978423413862401503138244152069091796875,-64.4703512680440695703509845770895481109619140625,-3.5126804406872764729996561072766780853271484375,-26.4870143742179635637512546963989734649658203125,49.552903836176625418374896980822086334228515625,25.290688802758864994757459498941898345947265625,16.5440839869380766913309344090521335601806640625,-46.13483077486495176344760693609714508056640625,44.145023957029962957676616497337818145751953125,90.960417493209632766593131236732006072998046875,-115580.84653404934215359389781951904296875,
9,1500,-11.4352855006561497930306359194219112396240234375,-30.973235267189551223054877482354640960693359375,1.089510788293097220957861281931400299072265625,-12.204351939451271391590125858783721923828125,7.7791680654316905929590575397014617919921875,-32.4503311258278159812107332982122898101806640625,-40.6964323862422503452762612141668796539306640625,-5.3804132206183084008443984203040599822998046875,-5.087435529648729470864054746925830841064453125,19.2419202246162370784077211283147335052490234375,-8.4017456587420298319557332433760166168212890625,13.2358775597399898060757550410926342010498046875,-1.327555162205868555247434414923191070556640625,-19.89501632740257264231331646442413330078125,-12.6682332834864297410604194737970829010009765625,-12.753685110019233661660109646618366241455078125,5.2217169713431275113180163316428661346435546875,-28.305917538987387160887010395526885986328125,-0.784325693533133971868664957582950592041015625,1.7914365062410269047177280299365520477294921875,15.8421582689901327967163524590432643890380859375,10.20233771782585563414613716304302215576171875,32.871486556596579475808539427816867828369140625,27.2011474959563059883294044993817806243896484375,-18.4850611896114997989570838399231433868408203125,-20.1452681051057567174211726523935794830322265625,-15.305032502212583267464651726186275482177734375,8.8961455122531702954802312888205051422119140625,18.894009216589864763591322116553783416748046875,-21.030304879909664350634557195007801055908203125,-16.818750572222057826365926302969455718994140625,8.8351084933011776456623920239508152008056640625,-9.048738059633166130879544652998447418212890625,-22.2815637684255563044644077308475971221923828125,9.6346934415723097799855167977511882781982421875,-26.16351817377238830886199139058589935302734375,31.6934720908230929126148112118244171142578125,15.3904843287453871880643418990075588226318359375,26.3649403363139782641155761666595935821533203125,-2.5605029450361627141319331713020801544189453125,39.036225470748007637666887603700160980224609375,1.3336588641010820310839335434138774871826171875,59.453108310190117435922729782760143280029296875,26.01702932828760594929917715489864349365234375,30.01495406964323819920537061989307403564453125,-3.738517410809663488180376589298248291015625,11.209448530533762777849915437400341033935546875,-9.012115848261970540988841094076633453369140625,10.946989349040194383633206598460674285888671875,-49.26602984710226706965841003693640232086181640625,-24277.749335244894609786570072174072265625,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,F(x)
