Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
3,900,1.4374217963194695357742602936923503875732421875,3.537095248268087743781507015228271484375,0.802636799218731766814016737043857574462890625,8.7496566667683879359174170531332492828369140625,1.3458662678914805610475013963878154754638671875,4.3244727927488071372863487340509891510009765625,5.3987243263039061957897501997649669647216796875,-0.735496078371539852014393545687198638916015625,4.2451246681112024816684424877166748046875,2.877895443586538704039412550628185272216796875,1.7365031891842335198816726915538311004638671875,-1.4130069887386724758471245877444744110107421875,4.2451246681112024816684424877166748046875,4.4282357249671946419766754843294620513916015625,3.244117557298494602946448139846324920654296875,4.7395245216223571560476557351648807525634765625,2.810754722739346789239789359271526336669921875,2.4872585222937715343505260534584522247314453125,-5.087435529648729470864054746925830841064453125,2.4872585222937715343505260534584522247314453125,-4.2512283700064159575049416162073612213134765625,-3.750724814600062018143944442272186279296875,4.4404431287575931719402433373034000396728515625,-4.2268135624256188975778059102594852447509765625,-2.3651844843897862347148475237190723419189453125,-7.2786645100253366535980603657662868499755859375,-3.5248878444776750029632239602506160736083984375,0.2471999267555702317622490227222442626953125,2.3651844843897862347148475237190723419189453125,10.629596850489832604580442421138286590576171875,-1069.254239793195665697567164897918701171875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
4,0,-16.5196691793572796314037987031042575836181640625,-24.820703756828521591160097159445285797119140625,73.046052430799278454287559725344181060791015625,30.991546372875149018000229261815547943115234375,-97.3143711661122523537414963357150554656982421875,-9.2440565202795568211513455025851726531982421875,-54.02081362346262949358788318932056427001953125,83.44676046021913862205110490322113037109375,42.03924680318613127383287064731121063232421875,-22.6844080935087077932621468789875507354736328125,-5.83208716086306822035112418234348297119140625,2.865688039796140174075844697654247283935546875,-79.3877986999114995114723569713532924652099609375,-65.4286324655903825942004914395511150360107421875,16.4342173528244899216588237322866916656494140625,7.9683828241828678073943592607975006103515625,77.81914731284524577858974225819110870361328125,-17.5695059053315816299800644628703594207763671875,-63.57921079134495556672845850698649883270263671875,35.685293130283525897539220750331878662109375,10.20844141972105489912792108952999114990234375,-5.75884273812067704056971706449985504150390625,-3.848384044923250257852487266063690185546875,18.02117984557634144948679022490978240966796875,-0.4181035798211638621069141663610935211181640625,-44.15112765892514090637632762081921100616455078125,54.857020783104957217801711522042751312255859375,12.3081148716696731071351678110659122467041015625,-14.755699331644649419104098342359066009521484375,24.0211188085573894568369723856449127197265625,-6477.321500027826914447359740734100341796875,
4,900,5.1179540391247400066276895813643932342529296875,-2.00506607257301538993488065898418426513671875,4.3549913022248034621952683664858341217041015625,-2.2553178502761994650427368469536304473876953125,-2.04779198583941024480736814439296722412109375,1.7487105929746320498452405445277690887451171875,3.927732169560840702615678310394287109375,4.3733024079104012571406201459467411041259765625,3.006073183385723268656875006854534149169921875,7.5655384990997163185966201126575469970703125,0.0030518509475996324908919632434844970703125,-1.5106662190618607155556674115359783172607421875,1.138340403454691340812132693827152252197265625,3.701895199438467898289673030376434326171875,0.1800592059083783169626258313655853271484375,2.890102847376937234002980403602123260498046875,-3.115939817499310038328985683619976043701171875,2.4750511185033730043869582004845142364501953125,-9.81780449842830194029374979436397552490234375,7.4373607593005317539791576564311981201171875,5.2827539902951201611358555965125560760498046875,-4.7029023102511615661569521762430667877197265625,-7.034516434217351843471988104283809661865234375,1.7487105929746320498452405445277690887451171875,-9.2867824335459516760238329879939556121826171875,1.7487105929746320498452405445277690887451171875,0.2471999267555702317622490227222442626953125,-0.2533036286507837075987481512129306793212890625,-1.321451460310669290265650488436222076416015625,-3.5065767387920772080178721807897090911865234375,-1070.63813738803219166584312915802001953125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
5,0,92.53517258217107155360281467437744140625,-45.75029755546739096416786196641623973846435546875,32.1512497329630377862486056983470916748046875,31.626331369975872576105757616460323333740234375,3.98876918851283335243351757526397705078125,-52.5681325724051617953591630794107913970947265625,56.993316446424756804844946600496768951416015625,94.238105410931751748648821376264095306396484375,-26.816614276558738083622301928699016571044921875,32.4015015106662076505017466843128204345703125,-86.3277077547532627477266942150890827178955078125,-58.4459974974822245030736667104065418243408203125,4.6113467818231725914301932789385318756103515625,40.934476760155035890420549549162387847900390625,-30.887783440656761513309902511537075042724609375,29.43510238959930802593589760363101959228515625,85.296182134464544333241065032780170440673828125,49.534592730491027623429545201361179351806640625,-38.64558854945524757340535870753228664398193359375,81.83538315988647582344128750264644622802734375,-32.3038422803430336216479190625250339508056640625,-37.88872951445051739938207902014255523681640625,-38.00469985045930343403597362339496612548828125,-40.5743583483382650456405826844274997711181640625,-15.7933286538285386768620810471475124359130859375,0.643940549943550877287634648382663726806640625,-7.028412732322152578490204177796840667724609375,-21.98858607745597737448406405746936798095703125,-32.840968047120583150899619795382022857666015625,18.436231574449919889957527630031108856201171875,-7056.2182716865763723035342991352081298828125,
5,900,3.244117557298494602946448139846324920654296875,0.0579851680043930173269473016262054443359375,-0.2838221381267800325076677836477756500244140625,5.3071687978759172210629913024604320526123046875,3.98876918851283335243351757526397705078125,-4.922635578478349316355888731777667999267578125,7.6143681142613104384508915245532989501953125,-0.1373332926419834620901383459568023681640625,6.24713888973661823911243118345737457275390625,-2.6276436658833546289315563626587390899658203125,-0.0335703604235959573998115956783294677734375,11.7465742973113123071016161702573299407958984375,0.778221991637934706886881031095981597900390625,0.2471999267555702317622490227222442626953125,1.6327402569658460151913459412753582000732421875,-4.5930356761375747964848414994776248931884765625,-2.8229621265297311083486420102417469024658203125,0.0701925717947915472905151546001434326171875,-0.3509628589739719473072909750044345855712890625,-3.96435438093203629250638186931610107421875,-1.79754020813624038055422715842723846435546875,-7.7425458540604950030683539807796478271484375,1.6510513626514438101366977207362651824951171875,1.7487105929746320498452405445277690887451171875,2.6642658772545502188222599215805530548095703125,-0.2838221381267800325076677836477756500244140625,1.7487105929746320498452405445277690887451171875,1.4801477095858643906467477791011333465576171875,-2.2553178502761994650427368469536304473876953125,4.4343394268623939069584594108164310455322265625,-1059.862152284151306957937777042388916015625,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
6,0,74.20575579088716722253593616187572479248046875,-5.83819086275826748533290810883045196533203125,-69.3899349955748192542159813456237316131591796875,-3.3417767876216970535097061656415462493896484375,47.233497116000847881878144107758998870849609375,25.91937009796441770959063433110713958740234375,23.0262153996398666322420467622578144073486328125,95.587023529770789309623069129884243011474609375,3.7568285164952612831257283687591552734375,29.52665791802729700066265650093555450439453125,-46.861171300393692717989324592053890228271484375,55.449079866939285921034752391278743743896484375,13.70586260567034742052783258259296417236328125,-31.7972350230414662064504227600991725921630859375,11.8503372295296998117919429205358028411865234375,70.51301614429149822171893902122974395751953125,51.70751060518205122207291424274444580078125,1.3336588641010820310839335434138774871826171875,-83.312479018524726370742428116500377655029296875,34.14105655079805501372902654111385345458984375,-41.69133579515976606444382923655211925506591796875,9.1891232032227634363152901642024517059326171875,-40.6781212805566525503309094347059726715087890625,-10.6662190618610139836164307780563831329345703125,24.1370891445661754914908669888973236083984375,34.27533799249243884332827292382717132568359375,12.1921445356608870724812732078135013580322265625,35.355693227942737166813458316028118133544921875,28.989532151249733260556240566074848175048828125,73.143711661122466693996102549135684967041015625,-6635.1334818703626297065056860446929931640625,
6,900,-4.983672597430341966173727996647357940673828125,-0.833155308694728091722936369478702545166015625,1.7487105929746320498452405445277690887451171875,-3.3417767876216970535097061656415462493896484375,0.0396740623187952223815955221652984619140625,-3.3234656819360992585643543861806392669677734375,-1.77922910245064258560887537896633148193359375,6.649983214819798149619600735604763031005859375,-0.741599780266739116996177472174167633056640625,3.036591692861719593565794639289379119873046875,-4.07422101504562306217849254608154296875,3.616443372905678188544698059558868408203125,-0.973540452284311186303966678678989410400390625,-0.991851557969908981249318458139896392822265625,1.4557329020050673307196120731532573699951171875,-0.1068147831659871371812187135219573974609375,0.0701925717947915472905151546001434326171875,2.1393475142674134303888422437012195587158203125,3.152562028870505628219689242541790008544921875,-9.99481185338908062476548366248607635498046875,-5.2827539902951201611358555965125560760498046875,5.7466353343302642997514340095221996307373046875,-1.248207037568278110484243370592594146728515625,5.92364268929105719507788307964801788330078125,2.4323252052369781495144707150757312774658203125,4.080324716940822327160276472568511962890625,9.4027527695547377106777275912463665008544921875,-0.1617481002227805220172740519046783447265625,3.134250923184907833274337463080883026123046875,4.6723838007751652412480325438082218170166015625,-1062.49313436939337407238781452178955078125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
7,0,-87.163914914395576261085807345807552337646484375,39.7320474868007522672996856272220611572265625,-31.168553727835927702471963129937648773193359375,42.716757713553278108520316891372203826904296875,12.3691518906216657569530070759356021881103515625,-7.5960570085756984326508245430886745452880859375,76.543473616748570975687471218407154083251953125,-2.2492141483810002000609529204666614532470703125,33.77483443708609911482199095189571380615234375,-42.6007873775444778630117070861160755157470703125,-14.4505142368846719591601868160068988800048828125,-39.5733512375255571669185883365571498870849609375,9.7018341624195016947851399891078472137451171875,-32.2550126651814395017936476506292819976806640625,88.805810724204235384604544378817081451416015625,-47.52037110507523465230406145565211772918701171875,3.9765617847224348224699497222900390625,-11.7160557878353159821926965378224849700927734375,64.976958525345622774693765677511692047119140625,-43.70555742057558035185138578526675701141357421875,-63.170262764366583496666862629354000091552734375,-24.5521408734397397211068891920149326324462890625,29.074983977782522970301215536892414093017578125,-34.641560106204423163944738917052745819091796875,-51.4816736350596642068921937607228755950927734375,14.20636616107668714903411455452442169189453125,-49.4369335001678535945757175795733928680419921875,-23.9539780877101975420373491942882537841796875,41.276284066286194729400449432432651519775390625,21.57353434858242735572275705635547637939453125,-6434.645306741420426988042891025543212890625,
7,900,0.509659108249167047688388265669345855712890625,-3.3722952970976933784186257980763912200927734375,2.3163548692281921148605761118233203887939453125,-1.107821893978695015903213061392307281494140625,-0.772118289742735441905097104609012603759765625,1.4862514114810636556285317055881023406982421875,2.1454512161626126953706261701881885528564453125,-2.2553178502761994650427368469536304473876953125,1.052888576921901631067157723009586334228515625,5.1301614429151385365912574343383312225341796875,-0.2777184362315807675258838571608066558837890625,0.1617481002227805220172740519046783447265625,1.2359996337778937913753907196223735809326171875,0.2471999267555702317622490227222442626953125,4.3000579851680100773592130281031131744384765625,-4.7456282235175564210294396616518497467041015625,3.9765617847224348224699497222900390625,-6.6316721091341861438195337541401386260986328125,0.924710837122717066449695266783237457275390625,-0.0518814661091937523451633751392364501953125,1.113925595873894280884996987879276275634765625,3.665272988067272308398969471454620361328125,3.982665486617634087451733648777008056640625,-0.4242072817163631270886980928480625152587890625,4.0009765923032318823970854282379150390625,-1.4984588152714621855920995585620403289794921875,1.7487105929746320498452405445277690887451171875,5.1667836542863341264819609932601451873779296875,-1.223792229987481050557107664644718170166015625,0.1495406964323819920537061989307403564453125,-1030.478417731597801321186125278472900390625,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
8,0,-56.4867091891232036005021655000746250152587890625,23.0689413129062899088239646516740322113037109375,-14.981536301767022223430103622376918792724609375,-45.51225318155461962987828883342444896697998046875,-95.6297494430371983753502718172967433929443359375,-9.128086184270756575642735697329044342041015625,-37.186803796502573504767497070133686065673828125,-20.8105716116824766004356206394731998443603515625,-22.885830256050297748515731655061244964599609375,34.59273049104280062238103710114955902099609375,13.5715811639759493800738709978759288787841796875,-31.7728202154606691465232870541512966156005859375,-33.4086123233741290050602401606738567352294921875,-69.90264595477157172354054637253284454345703125,74.694051942503136842788080684840679168701171875,40.2325510422070919958059675991535186767578125,-2.5543992431409634491501492448151111602783203125,0.808740501113931031795800663530826568603515625,7.4251533555101332240155898034572601318359375,-52.964873195593128230029833503067493438720703125,-98.5412152470473330367894959636032581329345703125,-41.3678395947141979149819235317409038543701171875,6.22272408215582117918529547750949859619140625,94.05499435407574537748587317764759063720703125,26.2672811059907900244070333428680896759033203125,28.293710135196988630923442542552947998046875,59.85595263527329734642989933490753173828125,16.0008545182653136862427345477044582366943359375,-1.5594958342234548354099388234317302703857421875,-54.4419690542313929881856893189251422882080078125,-6744.2819922796161336009390652179718017578125,
8,900,1.4435254982146688007560442201793193817138671875,3.061006500442516653492930345237255096435546875,1.7487105929746320498452405445277690887451171875,0.0640888698995922823087312281131744384765625,-1.107821893978695015903213061392307281494140625,4.7456282235175564210294396616518497467041015625,4.5319986571855821466670022346079349517822265625,-3.134250923184907833274337463080883026123046875,2.755821405682553404403734020888805389404296875,-0.753807184057137646959745325148105621337890625,3.244117557298494602946448139846324920654296875,-1.333658864101067820229218341410160064697265625,-2.3590807824945869697330635972321033477783203125,6.741538743247787124346359632909297943115234375,3.054902798547317388511146418750286102294921875,3.091525009918512978401849977672100067138671875,-2.5543992431409634491501492448151111602783203125,0.808740501113931031795800663530826568603515625,-3.9765617847224348224699497222900390625,0.0457777642139944873633794486522674560546875,-2.2614215521713987300245207734405994415283203125,0.2471999267555702317622490227222442626953125,3.244117557298494602946448139846324920654296875,-6.967375713370159928672364912927150726318359375,0.582903530991558227469795383512973785400390625,1.7181920834986357249363209120929241180419921875,-2.2553178502761994650427368469536304473876953125,-0.753807184057137646959745325148105621337890625,-15.390484328745372977209626697003841400146484375,2.6947843867305465437311795540153980255126953125,-1062.440561422483369824476540088653564453125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
9,0,12.2409741508224811923355446197092533111572265625,-2.1515549180578119603524100966751575469970703125,-31.4554277169103073674705228768289089202880859375,-1.95013275551622200509882532060146331787109375,-65.5018768883327737739818985573947429656982421875,68.535416730246907945911516435444355010986328125,95.7884456923123934757313691079616546630859375,-20.4260383922849229065832332707941532135009765625,-31.6507461775566838468876085244119167327880859375,-18.857387005218669173700618557631969451904296875,-65.263832514419988228837610222399234771728515625,25.138096255378883370212861336767673492431640625,-99.8046815393536235205829143524169921875,15.6163212988677599923903471790254116058349609375,27.93359172338023199699819087982177734375,10.40986358226263064352679066359996795654296875,-27.3842585528122839377829222939908504486083984375,-4.5625171666615784715759218670427799224853515625,-14.6214178899502513786501367576420307159423828125,36.552018799401849946661968715488910675048828125,72.820215460676905649961554445326328277587890625,-9.036530655842767600915976800024509429931640625,-56.5172276985991999254110851325094699859619140625,-68.3095797601245209307307959534227848052978515625,-0.5401776177251491617425926961004734039306640625,40.391247291482301307041780091822147369384765625,37.96807763908810784414527006447315216064453125,-4.7944578386791505408837110735476016998291015625,-56.0411389507736430459772236645221710205078125,-66.28315073091829390250495634973049163818359375,-6693.5997610110853202058933675289154052734375,
9,900,5.3254799035615150160083430819213390350341796875,7.4617755668813288139062933623790740966796875,-0.1617481002227805220172740519046783447265625,6.814783165990178304127766750752925872802734375,-1.6876735740226394000274012796580791473388671875,2.1271401104770149004252743907272815704345703125,-5.83208716086306822035112418234348297119140625,-0.4364146855067616570522659458220005035400390625,-0.3570665608691712122890749014914035797119140625,0.2471999267555702317622490227222442626953125,-0.0640888698995922823087312281131744384765625,5.5635242774742863502979162149131298065185546875,0.778221991637934706886881031095981597900390625,1.7487105929746320498452405445277690887451171875,-8.7069307535019930810449295677244663238525390625,2.902310251167335763966548256576061248779296875,-10.4159672841578441193632897920906543731689453125,-2.01727347636341391989844851195812225341796875,2.2614215521713987300245207734405994415283203125,-2.999969481490524003675091080367565155029296875,4.5381023590807814116487861610949039459228515625,3.018280587176121798620442859828472137451171875,1.5289773247474585105010191909968852996826171875,1.4801477095858643906467477791011333465576171875,-4.5930356761375747964848414994776248931884765625,-4.4282357249671946419766754843294620513916015625,-3.78124332407605834305286407470703125,-8.1026642658772516369936056435108184814453125,1.4679403057954658606831799261271953582763671875,1.7487105929746320498452405445277690887451171875,-1072.644342366749697248451411724090576171875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
10,0,94.817957090975681921918294392526149749755859375,11.6428113650929248024112894199788570404052734375,-16.745506149479666646584519185125827789306640625,-48.2222968230231572306365706026554107666015625,-6.6988128299813780586191569454967975616455078125,-67.5893429364909792411708622239530086517333984375,-60.42359691152683609516316209919750690460205078125,51.43894772179328356287442147731781005859375,69.87212744529557539863162674009799957275390625,4.177983947264010566868819296360015869140625,19.113742484817038302935543470084667205810546875,20.706808679464103306600009091198444366455078125,-44.6943571275978825951824546791613101959228515625,-8.865627002777188181426026858389377593994140625,38.17560350352488285352592356503009796142578125,-50.01678518021179797869990579783916473388671875,44.596697897274708566328627057373523712158203125,42.912076174199654587937402538955211639404296875,35.795159764397112667211331427097320556640625,97.77214880825221143823000602424144744873046875,-65.5384990997039693638726021163165569305419921875,-8.926664021729180831243866123259067535400390625,20.761741996520896691436064429581165313720703125,42.35663930173649305288563482463359832763671875,-37.82769249549852474956423975527286529541015625,45.225379192480232859452371485531330108642578125,-57.92107913449507350378553383052349090576171875,-28.5500656147953719710130826570093631744384765625,90.398876918851300388269009999930858612060546875,-32.694479201635800791336805559694766998291015625,-7253.4201022918141461559571325778961181640625,
