Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
3,900,41.91717276528214597419719211757183074951171875,71.282082583086634031133144162595272064208984375,-49.6078371532334330140656675212085247039794921875,28.171636097293003331287764012813568115234375,-39.95788445692311796619833330623805522918701171875,-61.37577440717794985403088503517210483551025390625,-34.4340342417676339437093702144920825958251953125,-28.946806237983338405683753080666065216064453125,43.626209295937997012515552341938018798828125,89.54435865352337486910982988774776458740234375,-38.54792931913205933369681588374078273773193359375,-30.3750724814600090439853374846279621124267578125,-67.9189428388317537610419094562530517578125,-42.17963194677572147384125855751335620880126953125,26.3100070192571848792795208282768726348876953125,25.92547379985961697457241825759410858154296875,48.2406079287087550255819223821163177490234375,-38.30988494521927378855252754874527454376220703125,66.78365428632463363101123832166194915771484375,-92.4619281594286945846761227585375308990478515625,-94.23810541093172332693939097225666046142578125,-85.052034058656573733969707973301410675048828125,-45.91509750663777822410338558256626129150390625,-37.5774407177953406744563835673034191131591796875,-74.15692617572557310268166474997997283935546875,85.460982085634924487749231047928333282470703125,98.950163274025698001423734240233898162841796875,-36.80837427900021197046953602693974971771240234375,-53.41044343394268167912741773761808872222900390625,-41.5875728629413714543261448852717876434326171875,-700,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
4,0,-21.097445600756856265434180386364459991455078125,88.6165959654530297484598122537136077880859375,-40.6353953672902576954584219492971897125244140625,-77.70317697683645974393584765493869781494140625,22.9712820825830732474059914238750934600830078125,-83.233130893887135925979237072169780731201171875,-91.137424848170411451064865104854106903076171875,-53.5935544907986667340082931332290172576904296875,5.6245612964262790001157554797828197479248046875,56.4073610644855989448842592537403106689453125,-33.83587145603809176463983021676540374755859375,-37.3882259590441634600210818462073802947998046875,96.624652851954721199945197440683841705322265625,-61.5894039735099312338206800632178783416748046875,51.7685476241340438718907535076141357421875,59.550767540513305675631272606551647186279296875,17.75261696218757379028829745948314666748046875,-27.3293252357554905529468669556081295013427734375,21.024201178014465085652773268520832061767578125,-38.48078859828486741889719269238412380218505859375,-77.111117893002102618993376381695270538330078125,-12.009033478804894912173040211200714111328125,-87.5423444318979449008111259900033473968505859375,-61.13773003326517851974131190218031406402587890625,68.810083315530874870091793127357959747314453125,95.367290261543615770278847776353359222412109375,-70.23834955900753129753866232931613922119140625,-41.2152470473342162904373253695666790008544921875,-75.4448072756126606464022188447415828704833984375,63.328959013641764386193244718015193939208984375,-700,
4,900,9.5431379131443208052587579004466533660888671875,49.034089175084687894923263229429721832275390625,94.604327524643707647555856965482234954833984375,88.4823145237586459188605658710002899169921875,61.85796685689871310387388803064823150634765625,74.38276314584794590700767002999782562255859375,78.923917355876341162002063356339931488037109375,11.4413892025513490580124198459088802337646484375,62.63313699758901975656044669449329376220703125,3.909421063875242907670326530933380126953125,-25.63859981078525152042857371270656585693359375,-91.943113498336742850369773805141448974609375,-31.6324350718710860519422567449510097503662109375,64.1346476638080957854981534183025360107421875,-21.4514603106784278452323633246123790740966796875,34.40961943418682267292751930654048919677734375,-42.918179876094853852919186465442180633544921875,-26.7433698538163326929861796088516712188720703125,68.883327738273266049873200245201587677001953125,-71.5628528702658144311499199829995632171630859375,47.3982970671712564580957405269145965576171875,64.464247566148884516223915852606296539306640625,82.06122013000884862776729278266429901123046875,-26.02923673207800447926274500787258148193359375,85.442670979949326692803879268467426300048828125,-33.201086458937339784824871458113193511962890625,-76.5434736167485567648327560164034366607666015625,-65.84978789635914608879829756915569305419921875,19.138157292397835362862679176032543182373046875,-42.4726096377452932983942446298897266387939453125,-700,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
5,0,-30.4544206060975994887485285289585590362548828125,-90.6735435041352531015945714898407459259033203125,94.11603137302773802730371244251728057861328125,59.538560136722907145667704753577709197998046875,93.64604632709739462370635010302066802978515625,24.5216223639637291853432543575763702392578125,18.527787102877908864684286527335643768310546875,-68.736838892788483690310386009514331817626953125,-93.121127964110229413563502021133899688720703125,-49.5651112399670381591931800357997417449951171875,-51.5549180578020553866736008785665035247802734375,-54.954680013428145457510254345834255218505859375,-92.797631763664668369528953917324542999267578125,-95.001068147831659871371812187135219573974609375,27.6161992248298560070907115004956722259521484375,70.818201239051489892517565749585628509521484375,-36.075930051576278856373392045497894287109375,-8.7374492629779894059538492001593112945556640625,27.4880214850306714424732490442693233489990234375,29.172643208105711210009758360683917999267578125,-8.7618640705587864658809849061071872711181640625,-18.912320322275462558536673896014690399169921875,94.586016418958109852610505186021327972412109375,-10.3915524765770470594361540861427783966064453125,56.736960966826387675610021688044071197509765625,-26.6884365367595393081501242704689502716064453125,-59.2883083590197514922692789696156978607177734375,98.956266975920897266405518166720867156982421875,-24.2286446729941644662176258862018585205078125,96.954252754295481508961529470980167388916015625,-700,
5,900,61.84575945310831457391032017767429351806640625,-72.991119113742485069451504386961460113525390625,-21.75054170354320604019449092447757720947265625,-85.5098117007965328184582176618278026580810546875,89.87395855586413517812616191804409027099609375,-71.196630756553844321388169191777706146240234375,-66.4418469801934890028860536403954029083251953125,4.4953764458143865567762986756861209869384765625,-55.5101168858912927817073068581521511077880859375,-78.685872981963569827712490223348140716552734375,-88.811914426099434649586328305304050445556640625,42.808313241981267083247075788676738739013671875,-91.2961210974456065514459623955190181732177734375,-71.056245612964261226807138882577419281005859375,54.618976409192185883512138389050960540771484375,86.553544724875649762907414697110652923583984375,-53.70342112491226060910776141099631786346435546875,59.007538071840571092252503149211406707763671875,85.66850795007172791883931495249271392822265625,-86.4314706869716502524170209653675556182861328125,11.6000854518265299475388019345700740814208984375,-75.5119479964598525612018420360982418060302734375,-46.25080111087373779810150153934955596923828125,-19.779045991393786607659421861171722412109375,-43.67503891109958402694246615283191204071044921875,21.68340098269601412539486773312091827392578125,99.62157048249764557112939655780792236328125,-21.98858607745597737448406405746936798095703125,-46.958830530716880957697867415845394134521484375,89.86175115207373664816259406507015228271484375,-700,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
6,0,-74.09588915677358045286382548511028289794921875,-95.3856013672292277760789147578179836273193359375,76.488540299691777590851415880024433135986328125,65.160069582201600724147283472120761871337890625,69.98809778130436143328552134335041046142578125,10.23285622730185195905505679547786712646484375,-26.15741447187718904388020746409893035888671875,17.68547624134038187548867426812648773193359375,-38.23664052247688260877112043090164661407470703125,-74.828333384197520672387327067553997039794921875,-92.211676381725510509568266570568084716796875,63.7501144444105420916457660496234893798828125,8.8839381084627717655166634358465671539306640625,-76.232184820093380039907060563564300537109375,4.220709860530405421741306781768798828125,23.5023041474654377225306234322488307952880859375,46.42170476393931721759145148098468780517578125,-73.74797814874722234890214167535305023193359375,-38.09015167699210024920830619521439075469970703125,31.6446424756614987927605397999286651611328125,-20.7922605059968788054902688600122928619384765625,3.732413708914464223198592662811279296875,83.3368938261055518523789942264556884765625,60.936307870723595669915084727108478546142578125,77.379680776390870278191869147121906280517578125,3.6103396710104789235629141330718994140625,11.209448530533762777849915437400341033935546875,-91.6623432111575624503529979847371578216552734375,-57.76848658711508477381357806734740734100341796875,-62.11432233649708223310881294310092926025390625,-700,
6,900,53.044221320230718674793024547398090362548828125,-36.23462630085146685132713173516094684600830078125,-35.9599597155674928217194974422454833984375,87.5301370281075605817022733390331268310546875,-29.4839320047608879349354538135230541229248046875,30.02716147343363672916893847286701202392578125,-77.77642139957885092371725477278232574462890625,75.249488814966269956130417995154857635498046875,19.8522904141361635765861137770116329193115234375,89.95941038239692488787113688886165618896484375,-68.968779564806055759618175216019153594970703125,-58.17133091219825047346603241749107837677001953125,-2.5666066469313619791137170977890491485595703125,-92.992950224311044848946039564907550811767578125,-12.5461592455824444414247409440577030181884765625,61.43681142612996382013079710304737091064453125,77.263710440382084243537974543869495391845703125,28.208258308664198921178467571735382080078125,-51.34128849147007400688380585052073001861572265625,33.50016785180213219064171425998210906982421875,-45.35355693227942452949719154275953769683837890625,42.57026886806846732724807225167751312255859375,-65.4347361674855818591822753660380840301513671875,80.4254280220953887692303396761417388916015625,-79.9249244666890490407240577042102813720703125,0.564592425305960432524443604052066802978515625,-99.090548417615281096004764549434185028076171875,-69.83550523392437980874092318117618560791015625,-17.5817133091219801599436323158442974090576171875,86.364329966124472548472112976014614105224609375,-700,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
7,0,71.471297341837811245568445883691310882568359375,86.767174291207624037269852124154567718505859375,48.0330820642719800162012688815593719482421875,83.080538346507154301434638909995555877685546875,-43.87035737174596050635955180041491985321044921875,70.14679403057954232281190343201160430908203125,-65.269936216315187493819394148886203765869140625,-30.4483169042024002237667446024715900421142578125,-27.097384563737904272784362547099590301513671875,43.259987182226012691899086348712444305419921875,47.8682821131015998616931028664112091064453125,50.444044312875774949134211055934429168701171875,49.430829798272640118739218451082706451416015625,-36.31397442548905729609032277949154376983642578125,48.3382671590319432652904652059078216552734375,-1.6876735740226394000274012796580791473388671875,-65.91082491531113873861613683402538299560546875,-67.766350291451772136497311294078826904296875,58.317819757683054149310919456183910369873046875,56.0655537583544401059043593704700469970703125,50.627155369731752898587728850543498992919921875,-3.5065767387920772080178721807897090911865234375,-19.925534836878568967222236096858978271484375,-69.3960386974700185191977652721107006072998046875,72.325815607165765186437056399881839752197265625,37.54692220831935856040217913687229156494140625,7.254249702444525382816209457814693450927734375,71.446882534257014185641310177743434906005859375,91.497543259987168084990116767585277557373046875,83.135471663563947686270694248378276824951171875,-700,
7,900,-17.4840540787987919202350894920527935028076171875,1.3092440565202849711567978374660015106201171875,-71.123386333811453141606762073934078216552734375,-67.4306466872157983516444801352918148040771484375,74.35834833826714884708053432404994964599609375,-62.07159642323068737823632545769214630126953125,-41.135898922696611634819419123232364654541015625,-10.31220435193944240381824783980846405029296875,92.693868831446280864838627167046070098876953125,44.297616504409944582221214659512042999267578125,95.8922086245307809804216958582401275634765625,43.253883480330813426917302422225475311279296875,-16.910306100650046801092685200273990631103515625,-83.153782769249545481216046027839183807373046875,42.46650593585007982255774550139904022216796875,5.3254799035615150160083430819213390350341796875,-50.4989776299325541231155511923134326934814453125,-61.27811517685476161432234221138060092926025390625,-9.2989898373363502059874008409678936004638671875,-81.88421277504806994329555891454219818115234375,93.249305703909413978180964477360248565673828125,0.686666463209945732160122133791446685791015625,14.462721640675084699978469870984554290771484375,28.2998138370921878959052264690399169921875,90.581987975707278337722527794539928436279296875,-96.4171269875179319797098287381231784820556640625,-28.5927915280617668258855701424181461334228515625,-69.5974608600115942635966348461806774139404296875,50.21820734275337372309877537190914154052734375,-25.174718466750078960103564895689487457275390625,-700,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
8,0,-58.6107974486526046575818327255547046661376953125,-80.4071169164098051851397030986845493316650390625,10.19013031403545710418256931006908416748046875,-31.9681386761070598367950879037380218505859375,97.83318582720420408804784528911113739013671875,21.030304879909664350634557195007801055908203125,18.967253639332255943372729234397411346435546875,-17.99676503799554438955965451896190643310546875,-73.7296670430616103431020746938884258270263671875,-65.91692861720633800359792076051235198974609375,28.40968047120577466557733714580535888671875,-67.168187505722215746573056094348430633544921875,72.551652577288137990763061679899692535400390625,-52.5620288705099625303773791529238224029541015625,-90.4721213415936773571957019157707691192626953125,25.73015533921324049515533261001110076904296875,-11.8015076143681056919376715086400508880615234375,90.23407696768089181205141358077526092529296875,-64.4093142490920769205331453122198581695556640625,-96.990874965666677098852233029901981353759765625,-58.3544419690542355283469078131020069122314453125,-91.2961210974456065514459623955190181732177734375,80.0103762932218387504690326750278472900390625,-85.5952635273293225282031926326453685760498046875,47.141941587572858907151385210454463958740234375,-31.4920499282815029573612264357507228851318359375,-25.88885158848842138468171469867229461669921875,-44.6394238105410892103463993407785892486572265625,-30.4910428174687950786392320878803730010986328125,-59.24558244575334953196943388320505619049072265625,-700,
8,900,-95.3062532425916373313157237134873867034912109375,-89.81902523880734179329010657966136932373046875,-77.96563615833002813815255649387836456298828125,-45.65263832514420272445931914262473583221435546875,-26.25507370220037728358875028789043426513671875,-47.77672658467360378153898636810481548309326171875,-51.23142185735648723721169517375528812408447265625,53.367717520676279718827572651207447052001953125,-80.0469985045930343403597362339496612548828125,-90.20355845820489548714249394834041595458984375,-95.8433790093691868605674244463443756103515625,-37.137974181340979384913225658237934112548828125,38.00469985045930343403597362339496612548828125,66.36249885555588434726814739406108856201171875,-19.260231330301820662498357705771923065185546875,27.4941251869258707074550329707562923431396484375,-46.5742973113193130529907648451626300811767578125,71.275978881191434766151360236108303070068359375,-5.77105014191107557053328491747379302978515625,-40.39735099337747925574149121530354022979736328125,12.7170628986480238609146908856928348541259765625,-24.0760521256141828416730277240276336669921875,-62.926114688558612897395505569875240325927734375,-22.855311746574301423606812022626399993896484375,56.6393017365031710141920484602451324462890625,40.2081362346262949358788318932056427001953125,3.933835871456039967597462236881256103515625,-23.9417706839197990120737813413143157958984375,-33.92742698446608073936658911406993865966796875,-92.974639118625447054000687785446643829345703125,-700,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
9,0,-87.9940183721427047203178517520427703857421875,63.170262764366583496666862629354000091552734375,-73.6930448316904147532113711349666118621826171875,-78.704184087649167622657842002809047698974609375,44.743186742759490925891441293060779571533203125,-13.8584551530503148342177155427634716033935546875,16.0740989410077332877335720695555210113525390625,-5.90533158360545940013253130018711090087890625,41.96600238044374009405146352946758270263671875,-35.7219153416547072765752091072499752044677734375,59.367656483657327726177754811942577362060546875,13.2847071749015839259300264529883861541748046875,-87.060151982177188756395480595529079437255859375,19.6081423383281929773147567175328731536865234375,-36.77175206762901638057883246801793575286865234375,1.6510513626514438101366977207362651824951171875,-37.5225074007385472896203282289206981658935546875,26.6273995178075466583322850055992603302001953125,6.59504989776297634307411499321460723876953125,53.71562852870266624449868686497211456298828125,98.30927457502974675662699155509471893310546875,51.65868099002045710221864283084869384765625,55.815301980651241819941787980496883392333984375,-81.6461684011352843981512705795466899871826171875,-49.33927426984465824943981715478003025054931640625,-48.2345042268135557606001384556293487548828125,3.7079989013336671632714569568634033203125,-76.256599627674177099834196269512176513671875,-9.128086184270756575642735697329044342041015625,38.26105533005767256327089853584766387939453125,-700,
9,900,-96.807763908810699149398715235292911529541015625,-6.12506485183263293947675265371799468994140625,6.741538743247787124346359632909297943115234375,73.064363536484876249232911504805088043212890625,-95.6175420392467998453867039643228054046630859375,61.229285561693160389040713198482990264892578125,14.33454390087587171365157701075077056884765625,21.463667714468812164341215975582599639892578125,33.62224188970611749027739278972148895263671875,-97.4242378002258391234136070124804973602294921875,-69.6035645619067935285784187726676464080810546875,-5.3437910092471128109536948613822460174560546875,32.535782952360619901810423471033573150634765625,72.0267342143009727806202135980129241943359375,-95.6541642506179954352774075232446193695068359375,69.32279427472764155027107335627079010009765625,74.29731131931515619726269505918025970458984375,-47.78893398846400231150255422107875347137451171875,24.723044526505333351451554335653781890869140625,24.3873409222693453557440079748630523681640625,-19.3517868587298238480798318050801753997802734375,59.593493453779700530503760091960430145263671875,-76.6594439527573427994866506196558475494384765625,92.47413556321907890378497540950775146484375,15.4515213476973798378821811638772487640380859375,-31.6202276680806875219786888919770717620849609375,37.51029999694816297051147557795047760009765625,97.27774895474107097470550797879695892333984375,-67.168187505722215746573056094348430633544921875,-84.2646565141758401296101510524749755859375,-700,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
10,0,15.8299508651997342667527846060693264007568359375,61.79082613605152118907426483929157257080078125,-99.4872890408032475306754349730908870697021484375,-20.993682668538468760743853636085987091064453125,-21.83599353007599574993946589529514312744140625,57.017731254005553864772082306444644927978515625,23.9356669820245997470919974148273468017578125,26.3649403363139782641155761666595935821533203125,-88.5189367351298557196059846319258213043212890625,-65.4591509750663789191094110719859600067138671875,89.135410626544995693620876409113407135009765625,-83.5505233924375119158867164514958858489990234375,-66.05731376079592109817895106971263885498046875,56.755272072511985470555373467504978179931640625,-81.6522721030304836631330545060336589813232421875,-32.4076052125614211263382458128035068511962890625,37.16238898892180486654979176819324493408203125,38.731040375988044388577691279351711273193359375,-84.6064638203070131794447661377489566802978515625,57.89666432691427644385839812457561492919921875,-84.112063966795858505065552890300750732421875,13.98663289284951360968989320099353790283203125,-84.002197332682271735393442213535308837890625,3.9033173619800436426885426044464111328125,-35.3556932279427513776681735180318355560302734375,-79.4732505264442892212173319421708583831787109375,77.446821497238062192991492338478565216064453125,57.61589403973511025469633750617504119873046875,-20.5847346415601037961096153594553470611572265625,-48.74721518601031533535206108354032039642333984375,-700,
10,900,79.7357097079378718262887559831142425537109375,-80.950346385082553979373187758028507232666015625,98.18720053712576145699131302535533905029296875,-6.22882778405102044416707940399646759033203125,59.453108310190117435922729782760143280029296875,-3.6896877956480551574713899753987789154052734375,83.7275307473983048112131655216217041015625,-87.9390850550859113354817964136600494384765625,80.5902279732657689237385056912899017333984375,-26.30390331736197140344302169978618621826171875,-57.5670644245735019239873508922755718231201171875,-51.70751060518204411664555664174258708953857421875,-20.5175939207129118813099921680986881256103515625,-43.144016846217226657245191745460033416748046875,-10.5319376201666301540171843953430652618408203125,-62.28522598956266875802612048573791980743408203125,69.60966826380200700441491790115833282470703125,44.303720206305143847202998585999011993408203125,79.3511764885403181324363686144351959228515625,36.271248512222655335790477693080902099609375,-59.12350840784936423233375535346567630767822265625,-40.20203253273110277632440556772053241729736328125,23.0567339091158913788603967987000942230224609375,-48.65565965758232636062530218623578548431396484375,41.239661854914999139509745873510837554931640625,62.974944303720207017249776981770992279052734375,51.237525559251707818475551903247833251953125,-60.6372264778588174749529571272432804107666015625,-11.2033448286385777237228467129170894622802734375,-89.75188451796014987849048338830471038818359375,-700,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
