Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
3,900,59.581286049989302000540192238986492156982421875,93.102816858424631618618150241672992706298828125,-75.286111026337465546021121554076671600341796875,-77.6421399578844528832632931880652904510498046875,-55.5467390972624883715980104170739650726318359375,-59.10519730216376643738840357400476932525634765625,83.196508682515940336088533513247966766357421875,-16.3365581225013016819502809084951877593994140625,-66.30146183660389169745030812919139862060546875,-31.5347758415478978122337139211595058441162109375,76.122318185979793270234949886798858642578125,94.946134830774866486535756848752498626708984375,39.5062105166783794629736803472042083740234375,-43.156224250007625187208759598433971405029296875,3.006073183385723268656875006854534149169921875,41.325113681447788849254720844328403472900390625,62.36457411420025209736195392906665802001953125,-20.969267860957671700816717930138111114501953125,-51.017792291024505857421900145709514617919921875,52.812280648213146605485235340893268585205078125,61.302529984435551568822120316326618194580078125,-94.05499435407574537748587317764759063720703125,-83.227027191991936660997453145682811737060546875,90.649128696554470252522150985896587371826171875,-77.3735770744956852240648004226386547088623046875,44.297616504409944582221214659512042999267578125,-59.996337778862880441010929644107818603515625,59.068575090792563742070342414081096649169921875,-37.3821222571489641950392979197204113006591796875,14.578691976683870734632364474236965179443359375,-1094200.03803849243558943271636962890625,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
4,0,-83.7763603625598989310674369335174560546875,36.356700338755473467244883067905902862548828125,-50.956755272072513207604060880839824676513671875,86.761070589312424772288068197667598724365234375,-8.1942197943052406117203645408153533935546875,23.8868373668630056272377260029315948486328125,85.216834009826953888477873988449573516845703125,-61.4734336375011451991667854599654674530029296875,56.999420148319956069826730526983737945556640625,16.7149876400036561108208843506872653961181640625,45.658742027039380673159030266106128692626953125,94.219794305246153953703469596803188323974609375,-36.33838923306985435601745848543941974639892578125,29.032258064516128115428728051483631134033203125,-76.122318185979793270234949886798858642578125,-36.0576189458906810614280402660369873046875,-95.7396160771507851450223824940621852874755859375,-16.916409802545246066074469126760959625244140625,-74.736777855769531697660568170249462127685546875,-47.53257850886563318226762930862605571746826171875,28.4951322977385643753223121166229248046875,25.98040711691641035940847359597682952880859375,40.397350993377500572023564018309116363525390625,61.91900387585070575369172729551792144775390625,-60.25879696035645594065499608404934406280517578125,-6.961272011474960663690580986440181732177734375,-83.245338297677534455942804925143718719482421875,68.07763908810693465056829154491424560546875,76.354258857997393761252169497311115264892578125,-12.03955198828089123708195984363555908203125,-124752.05673614508123137056827545166015625,
4,900,-5.77715384380627483551506884396076202392578125,-16.0557878353221212819335050880908966064453125,85.491500595110920812658150680363178253173828125,-79.192480239265108821200556121766567230224609375,62.36457411420025209736195392906665802001953125,-40.26306955168309542614224483259022235870361328125,-35.221411786248353337214211933314800262451171875,41.764580217902135927943163551390171051025390625,-64.3726920377208813306424417532980442047119140625,18.12494277779472895417711697518825531005859375,99.566637165440823764583910815417766571044921875,94.219794305246153953703469596803188323974609375,-36.39332255012664774085351382382214069366455078125,29.032258064516128115428728051483631134033203125,-76.158940397350988860125653445720672607421875,54.27716910306099862282280810177326202392578125,-95.7396160771507851450223824940621852874755859375,-30.4239020966216031638396088965237140655517578125,-0.601214636677156022415147162973880767822265625,-21.5063936277352212300684186629951000213623046875,76.696066164128552600232069380581378936767578125,71.074556718649859021752490662038326263427734375,-57.090975676747945044553489424288272857666015625,22.8431043427838886827885289676487445831298828125,72.716452528458518145271227695047855377197265625,24.4911038544877328604343347251415252685546875,-88.1527146214178856098442338407039642333984375,-98.04071169164097909742849878966808319091796875,-5.4780724509414966405529412440955638885498046875,36.661885433515436716334079392254352569580078125,-1448477336.5297410488128662109375,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
5,0,7.5960570085757126435055397450923919677734375,-70.964690084536272252080379985272884368896484375,13.6082033753471449699645745567977428436279296875,-67.3451948606830086418995051644742488861083984375,40.324106570635109392242156900465488433837890625,-40.14099551377911012650656630285084247589111328125,73.113193151646470369087182916700839996337890625,-51.6037476729636495065278722904622554779052734375,-19.4372386852626135578248067758977413177490234375,-31.5225684377574992822701460681855678558349609375,-40.09826960051271527163407881744205951690673828125,3.885006256294445847743190824985504150390625,59.575182348094102735558408312499523162841796875,-73.235267189550455668722861446440219879150390625,27.2682882168034979031290276907384395599365234375,1.5350810266426577754828031174838542938232421875,-20.926541947691276845944230444729328155517578125,59.001434369945371827270719222724437713623046875,-4.1108432264168328629239113070070743560791015625,51.042207098605302917349035851657390594482421875,65.50187688833278798483661375939846038818359375,-40.5560472426526672506952309049665927886962890625,-90.5819879757072641268678125925362110137939453125,54.618976409192185883512138389050960540771484375,49.406414990691843058812082745134830474853515625,-97.90032654805139600284746848046779632568359375,81.572923978392879007515148259699344635009765625,36.283455916013053865754045546054840087890625,-58.5619678334910105377275613136589527130126953125,-10.18402661214025783920078538358211517333984375,-281876120.5431864261627197265625,
5,900,10.37934507278663431861787103116512298583984375,-28.4157841731009881414138362742960453033447265625,-58.24457533494064165324743953533470630645751953125,2.0722067934202215155892190523445606231689453125,-51.5366069521164575917282490991055965423583984375,83.623767815179917306522838771343231201171875,52.055421613208409326034598052501678466796875,9.4149601733451362406412954442203044891357421875,22.8919339579454828026428003795444965362548828125,91.930906094546344320406205952167510986328125,-67.9677724539933478808961808681488037109375,59.215063936277346101633156649768352508544921875,-87.6644184698019302004468045197427272796630859375,-69.5974608600115942635966348461806774139404296875,21.62846766563922074055881239473819732666015625,25.43717764824367577602970413863658905029296875,51.90282906582842770148999989032745361328125,-55.5650502029480861665433621965348720550537109375,-92.03466902676473182509653270244598388671875,92.114017151402322269859723746776580810546875,28.318124942777785690850578248500823974609375,-21.3232825708792432806149008683860301971435546875,9.0304269539475825467889080755412578582763671875,92.681661427655882334875059314072132110595703125,-25.4432813501388608301567728631198406219482421875,-12.985625782036805730967898853123188018798828125,-6.4790795617542045192749355919659137725830078125,-9.65300454725792178578558377921581268310546875,-92.4130985442671004648218513466417789459228515625,46.17145298623614735333831049501895904541015625,-92108.52412028727121651172637939453125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
6,0,-56.63930173650319233047412126325070858001708984375,-79.6136356700338723157983622513711452484130859375,74.816125980407122142423759214580059051513671875,-88.4945219275490586596788489259779453277587890625,78.606524857325979382949299179017543792724609375,-87.8231147190771253008279018104076385498046875,-95.6114383373516005804049200378358364105224609375,-76.097903378398996210307814180850982666015625,-39.77477340006714001674481551162898540496826171875,40.501113925595888076713890768587589263916015625,-35.87450788903470311197452247142791748046875,39.103366191595199552466510795056819915771484375,-4.928739280373548581337672658264636993408203125,-45.43290505691701497426038258709013462066650390625,67.485580004272577525625820271670818328857421875,75.511947996459866772056557238101959228515625,49.97405926694540312382741831243038177490234375,68.340098269600503044785000383853912353515625,-45.40238654744101864935146295465528964996337890625,39.8113956114383427120628766715526580810546875,-90.3866695150608876474507269449532032012939453125,13.83404034546953198514529503881931304931640625,18.485061189611514009811799041926860809326171875,94.01837214270454978759516961872577667236328125,67.802972502822967726388014853000640869140625,64.464247566148884516223915852606296539306640625,-33.87859736930448661951231770217418670654296875,-49.35148167363505677940338500775396823883056640625,-90.16083254493850063227000646293163299560546875,-45.35355693227942452949719154275953769683837890625,-3390888.49183807708323001861572265625,
6,900,2.0599993896298229856256511993706226348876953125,32.2367015594958274959935806691646575927734375,-70.4886013367107153726465185172855854034423828125,19.8767052217169606365132494829595088958740234375,-62.00445570238349546343670226633548736572265625,73.418378246406433618176379241049289703369140625,-49.36368907742545530936695286072790622711181640625,29.50834681234169920571730472147464752197265625,-87.6155888546403360805925331078469753265380859375,-21.4270455030976307853052276186645030975341796875,71.129490035706652406588546000421047210693359375,14.462721640675084699978469870984554290771484375,15.5369731742301695476271561346948146820068359375,98.32148197882014528659055940806865692138671875,-88.0855739005706936950446106493473052978515625,-89.86175115207373664816259406507015228271484375,30.942716757713554898145957849919795989990234375,36.039307840205083266482688486576080322265625,7.8524124881740817727404646575450897216796875,64.806054872280043355203815735876560211181640625,-62.15704824976347708798130042850971221923828125,-30.820642719809569598510279320180416107177734375,-60.82644123661000179481561644934117794036865234375,82.28095339823602216711151413619518280029296875,-10.17792291024505857421900145709514617919921875,-40.15320291756950865647013415582478046417236328125,-19.79735709707938440260477364063262939453125,-8.0660420545060560471029020845890045166015625,-15.073091830195011198156862519681453704833984375,93.67046113467819168363348580896854400634765625,-263452845.1385805308818817138671875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
7,0,-7.101657155064543758271611295640468597412109375,-72.6310007019257142246715375222265720367431640625,85.198522904141356093532522208988666534423828125,-89.5443586535233606582551146857440471649169921875,8.1331827753532479619025252759456634521484375,-17.6915799432355669296157429926097393035888671875,-38.27326273384807819866182398982346057891845703125,63.8477736747337303313543088734149932861328125,-9.87273781548509532512980513274669647216796875,-77.99005096591082519807969219982624053955078125,-9.57365642262033134102239273488521575927734375,-33.5551011688589113646230543963611125946044921875,98.30317087313454749164520762860774993896484375,-40.09826960051271527163407881744205951690673828125,-13.4739219336527611403653281740844249725341796875,97.90032654805139600284746848046779632568359375,-6.5279091769157986391292070038616657257080078125,-11.7160557878353159821926965378224849700927734375,-84.5210119937742234696997911669313907623291015625,-67.912839136936554496060125529766082763671875,-46.3179418317209439237558399327099323272705078125,73.97991882076479441820993088185787200927734375,69.26786095767084816543501801788806915283203125,81.072420422986539279008866287767887115478515625,-24.0333262123477879868005402386188507080078125,40.903958250679039565511629916727542877197265625,49.93133335367900826895493082702159881591796875,-21.72612689596240898026735521852970123291015625,-97.4791711172826325082496623508632183074951171875,2.2736289559617972599880886264145374298095703125,-115314.7780456746113486588001251220703125,
7,900,-60.66774498733482090528923436067998409271240234375,-5.4963835566270944354982930235564708709716796875,68.718527787102885895365034230053424835205078125,47.5203711050752417577314190566539764404296875,89.080477309488202308784821070730686187744140625,10.04974517044587400960153900086879730224609375,11.252174443800157632722402922809123992919921875,-77.208777123325290858701919205486774444580078125,8.1331827753532479619025252759456634521484375,65.129551072725604399238363839685916900634765625,-85.86382641071810439825640060007572174072265625,-86.13238929410687205745489336550235748291015625,-30.954924161503953428109525702893733978271484375,77.428510391552464398046140559017658233642578125,-13.95001068147831801979918964207172393798828125,60.4052858058412311947904527187347412109375,8.6397900326548011662453063763678073883056640625,62.71858882412180946630542166531085968017578125,46.32404553361612897788290865719318389892578125,27.768791772209851842490024864673614501953125,-84.923856318857389169352245517075061798095703125,42.17963194677571436841390095651149749755859375,-65.3614917447431906794008682481944561004638671875,-83.7275307473983048112131655216217041015625,-20.1574755088961552473847405053675174713134765625,59.9658192693868841161020100116729736328125,-79.265724662007500000981963239610195159912109375,41.526535843989364593653590418398380279541015625,68.291268654438908924930728971958160400390625,-25.3517258217108718554300139658153057098388671875,-11956676.92397210933268070220947265625,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
8,0,33.67717520676291087511344812810420989990234375,-11.056855983153781153305317275226116180419921875,-41.3373210852382015900730038993060588836669921875,-69.98809778130436143328552134335041046142578125,71.7581713309122051214217208325862884521484375,-46.4766380809961248132822220213711261749267578125,-9.68352305673391811069450341165065765380859375,10.21454512161625416410970501601696014404296875,14.981536301767022223430103622376918792724609375,97.89422284615619673786568455398082733154296875,35.105441450239567302560317330062389373779296875,99.255348368785661250512930564582347869873046875,4.13525803399761571199633181095123291015625,-5.94805749687185425500501878559589385986328125,-48.69228186895352195051600574515759944915771484375,41.087069307535017514965147711336612701416015625,34.56831568346200356245390139520168304443359375,-41.2152470473342162904373253695666790008544921875,-92.236091189306307569495402276515960693359375,-52.39722891933957527044185553677380084991455078125,-8.3346049378948237063013948500156402587890625,-7.046723838007750373435555957257747650146484375,1.9135105441450122043534065596759319305419921875,-8.5238196966460151315914117731153964996337890625,-33.89080477309488514947588555514812469482421875,-86.4070558793908531924898852594196796417236328125,9.89104892117069312007515691220760345458984375,73.88836329233680544348317198455333709716796875,61.320841090121149363767472095787525177001953125,5.6245612964262790001157554797828197479248046875,-155008.91397718802909366786479949951171875,
8,900,32.700582903531000056318589486181735992431640625,98.05902279732657689237385056912899017333984375,-41.3861507003997957099272753112018108367919921875,-69.94537186803796657841303385794162750244140625,85.314493240150142128186416812241077423095703125,-75.76219977416303663630969822406768798828125,83.6298715170751165715046226978302001953125,-76.1650440992461881251074373722076416015625,17.79534287545396864516078494489192962646484375,-52.37281411175877821051471983082592487335205078125,1.7853328043458276397359441034495830535888671875,-21.4148380993072322553416597656905651092529296875,22.9834894863734717773695592768490314483642578125,83.190404980620741071106749586760997772216796875,70.842616046632286952444701455533504486083984375,0.589007232886757492451579309999942779541015625,29.80742820520646318982471711933612823486328125,52.555925168614749054540880024433135986328125,-47.9537339396343895714380778372287750244140625,-88.921781060213021419258438982069492340087890625,52.323984496597176985233090817928314208984375,66.77144688253423510104767046868801116943359375,-6.942960905789362868745229206979274749755859375,80.2484206671346100847586058080196380615234375,-62.02887050996429252336383797228336334228515625,65.86199530014954461876186542212963104248046875,-26.999725333414716033075819723308086395263671875,-97.91253395184179453281103633344173431396484375,-2.05389568773460950978915207087993621826171875,-40.6903286843470510802944772876799106597900390625,-135341259.9812609255313873291015625,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
9,0,-32.816553239539786090972484089434146881103515625,62.67586291085541461143293417990207672119140625,91.93700979644154358538798987865447998046875,-69.87212744529557539863162674009799957275390625,55.302591021454503561471938155591487884521484375,40.604876857814275581404217518866062164306640625,-76.6106143375957486796323792077600955963134765625,-95.6602679525131947002591914497315883636474609375,74.46211127048553635177086107432842254638671875,-22.983489486373485988224274478852748870849609375,36.362804040650672732226666994392871856689453125,-91.5219580675679793557719676755368709564208984375,98.59614856410411221077083609998226165771484375,-3.762932218390460548107512295246124267578125,-29.1604358043153268909009057097136974334716796875,-81.89642017883846847325912676751613616943359375,-11.8991668446912939316462143324315547943115234375,10.635700552385031869562226347625255584716796875,97.82708212530900482306606136262416839599609375,-71.208838160344242851351737044751644134521484375,-33.7321085238196900490947882644832134246826171875,43.400372325815624208189547061920166015625,22.9041413617358813326063682325184345245361328125,2.1759697256386090202795458026230335235595703125,22.3303933835871504243186791427433490753173828125,41.239661854914999139509745873510837554931640625,-79.3939024018066987764541408978402614593505859375,40.952787865840633685365901328623294830322265625,68.32178716391490524983964860439300537109375,-77.95953245643482887317077256739139556884765625,-728052.076610506861470639705657958984375,
9,900,-10.818811609241009819015744142234325408935546875,54.11847285378581773329642601311206817626953125,-34.873500778221995233252528123557567596435546875,35.746330149235518547357060015201568603515625,15.170751060518199437865405343472957611083984375,-69.5059053315836052888698759488761425018310546875,-7.4678792687765138680333620868623256683349609375,-47.40440076906643440679545165039598941802978515625,72.2281563768425485250190831720829010009765625,79.6014282662434879966895096004009246826171875,44.767601550340287985818576999008655548095703125,2.3773918881801847646784153766930103302001953125,73.583178197576813772684545256197452545166015625,-22.7698599200414975030071218498051166534423828125,-52.946562089907530435084481723606586456298828125,38.07184057130649534883559681475162506103515625,-96.0509048738059618699480779469013214111328125,59.300515762810135811378131620585918426513671875,8.7130344553971923460267134942114353179931640625,8.1453901791436464918660931289196014404296875,-37.90704062013611519432743079960346221923828125,-9.024323252052369070952408947050571441650390625,53.331095309305084128936869092285633087158203125,-42.4298837244788984435217571444809436798095703125,86.425366985076465198289952240884304046630859375,-49.24161503952147000973127433098852634429931640625,-43.91308328501235536123203928582370281219482421875,68.236335337382115540094673633575439453125,-44.889675588244273285454255528748035430908203125,-30.6558427686391752331473981030285358428955078125,-26538862.2650842703878879547119140625,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
10,0,94.756920072023689272100455127656459808349609375,-63.30454420606097443169346661306917667388916015625,-60.972930082094791259805788286030292510986328125,83.123264259773549156307126395404338836669921875,-85.021515549180577409060788340866565704345703125,37.73003326517533650985569693148136138916015625,57.89666432691427644385839812457561492919921875,-84.5393230994598212646451429463922977447509765625,7.4739829706717273438698612153530120849609375,-83.306375316629527105760644190013408660888671875,-0.5584887234107469566879444755613803863525390625,-0.894192327646720741540775634348392486572265625,-48.6190374462111236653072410263121128082275390625,-53.80718405713064811379808816127479076385498046875,64.3299661244544722649152390658855438232421875,65.123447370830405134256579913198947906494140625,13.0649739066744103865858050994575023651123046875,26.8410290841395209326947224326431751251220703125,-18.863490707113868438682402484118938446044921875,25.339518417920459114611730910837650299072265625,74.803918576616723612460191361606121063232421875,-89.5565660573137591882186825387179851531982421875,-54.16119876705221258816891349852085113525390625,-64.586321604052869815859594382345676422119140625,13.0771813104648089165493729524314403533935546875,91.96142460402234064531512558460235595703125,35.819574571977909727138467133045196533203125,-47.007660145878475077552138827741146087646484375,33.94573809015167853431194089353084564208984375,-17.258217108676404905054369010031223297119140625,-108346.114198826908250339329242706298828125,
