Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
3,900,-6.7049165318765773236009408719837665557861328125,9.3966490676595384456959436647593975067138671875,-7.2725608081301373886162764392793178558349609375,18.942838831751458883445593528449535369873046875,-4.6418652912991689163391129113733768463134765625,-52.39722891933957527044185553677380084991455078125,40.244758445997518947478965856134891510009765625,16.5684987945188737512580701150000095367431640625,-8.865627002777188181426026858389377593994140625,0.796533097323532501832232810556888580322265625,-20.950956755272073905871366150677204132080078125,39.9029511398663316867896355688571929931640625,19.3884090701010194379705353640019893646240234375,-2.7741325113681369884943705983459949493408203125,9.6346934415723097799855167977511882781982421875,0.900296029541920006522559560835361480712890625,16.0863063447981318176971399225294589996337890625,1.7548142948698313148270244710147380828857421875,-13.4006775109103699605839210562407970428466796875,-60.33204138309884712043640320189297199249267578125,36.344492934965074937281315214931964874267578125,-28.6538285470137594757034094072878360748291015625,19.9560533463545795029858709312975406646728515625,-3.6835840937528558924896060489118099212646484375,-44.4318979461043142009657458402216434478759765625,-11.9052705465864931966279982589185237884521484375,-6.6377758110293854088013176806271076202392578125,11.301004058961751752576674334704875946044921875,11.154515213476969393013860099017620086669921875,-34.818567461165201848416472785174846649169921875,-3011.5861450392430924694053828716278076171875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
4,0,68.376720480971727056385134346783161163330078125,-78.4905545213171791374406893737614154815673828125,43.9619129001739565865136682987213134765625,-32.6090273751029968707371153868734836578369140625,87.8963591418195164806093089282512664794921875,51.823480941190837256726808845996856689453125,25.66911832026124784533749334514141082763671875,27.890865810113837142125703394412994384765625,23.5694448683126296373302466236054897308349609375,-5.203405865657515505517949350178241729736328125,-96.6490676595355040490176179446280002593994140625,61.60771507919554323962074704468250274658203125,47.178563798944054497042088769376277923583984375,-88.4701071199682615997517132200300693511962890625,-2.5543992431409634491501492448151111602783203125,-72.0206305124057735156384296715259552001953125,-23.221533860286257322513847611844539642333984375,9.7079378643147009597669239155948162078857421875,-2.8412732322153289032939937897026538848876953125,80.0531022064882336053415201604366302490234375,79.9859614856410416905418969690799713134765625,0.2105777153843746418715454638004302978515625,-18.07611316263313483432284556329250335693359375,-37.5774407177953406744563835673034191131591796875,-55.4185613574633038069805479608476161956787109375,7.4678792687765280788880772888660430908203125,43.638416699728395542479120194911956787109375,-32.4686422315134137761560850776731967926025390625,-45.52446058534501815984185668639838695526123046875,34.51338236640521017761784605681896209716796875,-17527.8045161392292357049882411956787109375,
4,900,-52.15308084353160467117049847729504108428955078125,-41.026032288583024865147308446466922760009765625,-24.6986297189245220806697034277021884918212890625,-20.023194067201757206930778920650482177734375,24.0882595294045813716365955770015716552734375,22.6538895840327114683532272465527057647705078125,14.731284524063852359176962636411190032958984375,27.890865810113837142125703394412994384765625,23.5816522721030281672938144765794277191162109375,47.5753044221320351425674743950366973876953125,43.85204626606036981684155762195587158203125,2.3224585711233913798423600383102893829345703125,-10.05584887234107327458332292735576629638671875,27.6223029267250552720724954269826412200927734375,-0.4119998779259645971251302398741245269775390625,47.4227118747520535180228762328624725341796875,75.98193304239021017565391957759857177734375,-56.3585314493240190358847030438482761383056640625,31.321146275215909327016561292111873626708984375,2.1271401104770149004252743907272815704345703125,23.4046449171422494828220806084573268890380859375,-5.3315836054567142809901270084083080291748046875,14.786217841120645744013017974793910980224609375,6.869716483046971688963822089135646820068359375,45.78081606494339439450413919985294342041015625,-8.4749900814844210117371403612196445465087890625,3.073213904232915183456498198211193084716796875,-0.1373332926419834620901383459568023681640625,-15.262306588946188412592164240777492523193359375,69.042023987548446939399582333862781524658203125,-5440.9847541653243752080015838146209716796875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
5,0,-48.83877071443830431007881998084485530853271484375,30.58870204779196910749305970966815948486328125,31.113620410779134317635907791554927825927734375,-1.235999633777879580520675517618656158447265625,17.349772637104393879781127907335758209228515625,-58.5009308145390178879097220487892627716064453125,90.948210089419234236629563383758068084716796875,41.300698873866991789327585138380527496337890625,56.1082796716208349607768468558788299560546875,-4.4526505325479917019038111902773380279541015625,-50.975066377758111002549412660300731658935546875,-96.862697225867492534234770573675632476806640625,-54.15509506515701332318712957203388214111328125,-57.6769310586870886936594615690410137176513671875,11.6061891537217292125205858610570430755615234375,-63.18857387005218839703957200981676578521728515625,13.96221808526871654976275749504566192626953125,9.5065157017731252153680543415248394012451171875,-1.82195501571703744048136286437511444091796875,-92.223883785515909039531834423542022705078125,-88.775292214728239059695624746382236480712890625,-21.5796380504776124098498257808387279510498046875,57.70744956816309922942309640347957611083984375,-92.15674306466871712473221123218536376953125,-22.6538895840327114683532272465527057647705078125,6.839197973570975364054902456700801849365234375,79.9737540818506431605783291161060333251953125,70.812097537156290627535781823098659515380859375,14.13922544022949523423449136316776275634765625,-29.6975615710928622092978912405669689178466796875,-24657.92280797681087278760969638824462890625,
5,900,3.024384289071321063602226786315441131591796875,-27.8420361949522288114167167805135250091552734375,-12.13721121860407947679050266742706298828125,-0.3204443494979756223983713425695896148681640625,7.321390423291717297615832649171352386474609375,-32.1451460310678385212668217718601226806640625,4.019287697988829677342437207698822021484375,31.7300943021942885025055147707462310791015625,2.847376934110542379130492918193340301513671875,-12.6560258796960312110968516208231449127197265625,51.9638660847804203513078391551971435546875,23.3802301095614524228949449025094509124755859375,-56.22425000762962810085809906013309955596923828125,5.1362651448103378015730413608253002166748046875,-32.627338480788608876537182368338108062744140625,19.4067201757866172329158871434628963470458984375,-0.0518814661091937523451633751392364501953125,60.563982055116440506026265211403369903564453125,44.444105349894726941784028895199298858642578125,-44.06567583239235119663135265000164508819580078125,-24.0821558275093821066548116505146026611328125,20.3588976714377309917836100794374942779541015625,7.083346049378945963326259516179561614990234375,-0.5096591082491528368336730636656284332275390625,26.4748069704275650337876868434250354766845703125,19.5715201269569973874240531586110591888427734375,28.147221289712206271360628306865692138671875,23.6426892910550208171116537414491176605224609375,11.288796655171353222613106481730937957763671875,37.25394451734979384127655066549777984619140625,-4214.697127829274904797784984111785888671875,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
6,0,-63.4937589648121587515561259351670742034912109375,-1.5594958342234548354099388234317302703857421875,-24.6803186132389242857243516482412815093994140625,-96.758934293649105029544443823397159576416015625,15.5552842799157673425725079141557216644287109375,-28.934598834192939875720185227692127227783203125,59.044160283211766682143206708133220672607421875,-57.73796807763908844890465843491256237030029296875,-12.253181554612865511444397270679473876953125,-28.4829248939481800562134594656527042388916015625,-74.895474105044712587186950258910655975341796875,7.400738547929307742379023693501949310302734375,-84.960478530228584759242949075996875762939453125,-76.5251625110629589698874042369425296783447265625,26.5846736045411518034597975201904773712158203125,55.613879818109666075542918406426906585693359375,87.7437665944395348560647107660770416259765625,46.14093447676015102842939086258411407470703125,-8.4627826776940224817735725082457065582275390625,-7.3641163365581263633430353365838527679443359375,31.8704794457838715970865450799465179443359375,58.915982543412582117525744251906871795654296875,-44.05957213049715193164956872351467609405517578125,-65.6361583300271576035811449401080608367919921875,83.355204931791149647324346005916595458984375,-32.4076052125614211263382458128035068511962890625,8.8229010895107791156988241709768772125244140625,-40.33021027253028734094186802394688129425048828125,-16.751609851374865911566303111612796783447265625,-83.849604785302290110848844051361083984375,-19731.0039168856455944478511810302734375,
6,900,3.726310007019264958216808736324310302734375,-3.5431989501632727979085757397115230560302734375,24.0516373180333857817458920180797576904296875,14.920499282815029573612264357507228851318359375,-1.6449476607562445451549137942492961883544921875,-12.5095370342112488515340373851358890533447265625,9.5858638264107156601312453858554363250732421875,13.0649739066744103865858050994575023651123046875,12.7353740043336216558600426651537418365478515625,-44.6577349162266870052917511202394962310791015625,51.60985137485886298236437141895294189453125,11.203344828638563512868131510913372039794921875,63.8233588671529332714271731674671173095703125,-23.3375041962950575680224574171006679534912109375,27.768791772209851842490024864673614501953125,35.94775231177709429175592958927154541015625,-40.40955839716787778570505906827747821807861328125,-92.3337504196295100200586603023111820220947265625,-11.4597003082369468529577716253697872161865234375,2.969450972014527678766171447932720184326171875,14.749595629749450154122314415872097015380859375,19.8706015198217613715314655564725399017333984375,5.2034058656575297163726645521819591522216796875,-11.6489150669881240673930733464658260345458984375,9.93987853633228723992942832410335540771484375,14.13922544022949523423449136316776275634765625,-31.4859462263863036923794425092637538909912109375,15.8055360576189372068256489001214504241943359375,11.7221594897305152471744804643094539642333984375,-15.5247657704397710176635882817208766937255859375,-3613.276609457680024206638336181640625,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
7,0,8.8229010895107791156988241709768772125244140625,-12.961210974456008671040763147175312042236328125,48.7716299935910910789971239864826202392578125,23.6243781853694230221663019619882106781005859375,10.37324137089143505363608710467815399169921875,-88.4517960142826638048063614405691623687744140625,6.649983214819798149619600735604763031005859375,42.36884670552689158284920267760753631591796875,-41.5570543534653751294172252528369426727294921875,-34.647663808099622428926522843539714813232421875,49.009674367503890834996127523481845855712890625,34.36078981902522855307324789464473724365234375,-35.319071016571541576922754757106304168701171875,-76.842555009613334959794883616268634796142578125,-47.81334879604479937142968992702662944793701171875,56.0777611621448386358679272234439849853515625,-21.83599353007599574993946589529514312744140625,2.4384289071321774144962546415627002716064453125,40.623187963499873376349569298326969146728515625,-24.3324076052125519709079526364803314208984375,64.818262276070441885167383588850498199462890625,-24.6009704886013338409611606039106845855712890625,-44.4380016479995134659475297667086124420166015625,-10.09247108371226886447402648627758026123046875,91.021454512161625416410970501601696014404296875,30.25299844355600953349494375288486480712890625,-8.798486281929996266626403667032718658447265625,-80.5291909543137904847753816284239292144775390625,-38.26715903195287893368004006333649158477783203125,-60.24658955656605741069142823107540607452392578125,-16608.82088554089932586066424846649169921875,
7,900,7.6998199407941001481958664953708648681640625,-12.912381359294414551186491735279560089111328125,-1.229895931882680315538891591131687164306640625,23.5511337626270318423848948441445827484130859375,23.2459486678670685932956985197961330413818359375,-4.092532120731220857123844325542449951171875,7.5655384990997163185966201126575469970703125,35.532700582903515851285192184150218963623046875,19.3578905606250231130616157315671443939208984375,12.2470778527176804573173285461962223052978515625,-14.24298837244788273892481811344623565673828125,-23.7708670308542195925838313996791839599609375,-60.33204138309884712043640320189297199249267578125,23.1604968413342788835507235489785671234130859375,23.3802301095614524228949449025094509124755859375,56.0777611621448386358679272234439849853515625,-20.5236976226081111462917760945856571197509765625,27.4391918698690773226189776323735713958740234375,-3.6042359691152654477264150045812129974365234375,-24.3873409222693453557440079748630523681640625,-9.4821008941923281554409186355769634246826171875,-2.2614215521713987300245207734405994415283203125,11.4597003082369468529577716253697872161865234375,12.3691518906216657569530070759356021881103515625,-37.107455671864983060004306025803089141845703125,30.26520584734640806345851160585880279541015625,-8.798486281929996266626403667032718658447265625,-8.3101901303140266463742591440677642822265625,-40.30579546494949028101473231799900531768798828125,-60.24658955656605741069142823107540607452392578125,-3918.2742370999840204603970050811767578125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
8,0,17.276528214362002699999720789492130279541015625,-4.4831690420239880268127308227121829986572265625,-6.19220557267982485427637584507465362548828125,74.736777855769531697660568170249462127685546875,-1.83416241950743597044493071734905242919921875,30.961027863399152693091309629380702972412109375,-72.1243934446241610203287564218044281005859375,19.9072237311929569614221691153943538665771484375,0.2777184362315665566711686551570892333984375,15.8421582689901327967163524590432643890380859375,80.5902279732657689237385056912899017333984375,58.360545670949449004183406941592693328857421875,16.4036988433484935967499040998518466949462890625,56.4378795739615952697931788861751556396484375,-48.92422254097109401982379495166242122650146484375,-54.18561357463300964809604920446872711181640625,-60.72267830439161429012528969906270503997802734375,-17.282631916257201964981504715979099273681640625,0.0274666585283966924180276691913604736328125,-78.3684804834131938378050108440220355987548828125,-4.025391399884028942324221134185791015625,42.13080233161412024855962954461574554443359375,22.9712820825830732474059914238750934600830078125,31.278420361949514472144073806703090667724609375,-37.5530259102145436145292478613555431365966796875,-3.006073183385723268656875006854534149169921875,50.28534806360056563789839856326580047607421875,-37.4980925931577502296931925229728221893310546875,-11.1728263191625813988139270804822444915771484375,-58.10419019135105145323905162513256072998046875,-20559.26571287933984422124922275543212890625,
8,900,14.06598101748710405445308424532413482666015625,-67.76024658955657287151552736759185791015625,31.260109256263916677198722027242183685302734375,-92.4375133518478975247489870525896549224853515625,10.690633869441825254398281686007976531982421875,-55.84582049012725946113278041593730449676513671875,-6.4912869655446030492385034449398517608642578125,47.001556443983275812570354901254177093505859375,22.6660969878231099983167950995266437530517578125,21.304971465193631274814833886921405792236328125,12.8208258308664113656050176359713077545166015625,11.9785149693288843764094053767621517181396484375,23.4412671285134450727127841673791408538818359375,3.073213904232915183456498198211193084716796875,-5.185094759971917710572597570717334747314453125,43.278298287911610486844438128173351287841796875,-19.5532090212713995924787013791501522064208984375,75.51805169835506603703834116458892822265625,5.6794946134830723849518108181655406951904296875,-6.20441297647022338423994369804859161376953125,23.5145115512558362524941912852227687835693359375,-0.766014587847536176923313178122043609619140625,-32.0108645893734546916675753891468048095703125,15.6956694235053504371535382233560085296630859375,4.3366801965392056672499165870249271392822265625,-2.7802362132633362534761545248329639434814453125,-5.5330057679982900253889965824782848358154296875,0.894192327646720741540775634348392486572265625,-44.29761650440992326593914185650646686553955078125,28.18994720297860112623311579227447509765625,-5352.7481168157946740393526852130889892578125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
9,0,-63.62804040650654968658272991888225078582763671875,43.9619129001739565865136682987213134765625,47.6180303353984299974399618804454803466796875,-64.720603045747253645458840765058994293212890625,-28.2265694143497967161238193511962890625,56.4622943815423923297203145921230316162109375,0.637836848048351612305850721895694732666015625,71.294289986877032561096712015569210052490234375,84.002197332682271735393442213535308837890625,-5.97247230445265131493215449154376983642578125,-88.4640034180730623347699292935431003570556640625,2.5910214545121590390408528037369251251220703125,40.891750846888641035548062063753604888916015625,85.186315500350957563568954356014728546142578125,-73.296304208502448318540700711309909820556640625,21.72612689596240898026735521852970123291015625,-71.5262306588946188412592164240777492523193359375,38.688314462721649533705203793942928314208984375,-48.65565965758232636062530218623578548431396484375,-71.4346751304666298665324575267732143402099609375,-10.843226416821806878942879848182201385498046875,80.1507614368114218450500629842281341552734375,-43.156224250007625187208759598433971405029296875,-84.3867305520798396401005447842180728912353515625,-55.29038361766411213693572790361940860748291015625,69.96368297372356437335838563740253448486328125,39.4573809015167853431194089353084564208984375,-28.971221045564135465610888786613941192626953125,38.13898129215368726363522000610828399658203125,-59.97802667317728264606557786464691162109375,-24646.1833714277963736094534397125244140625,
9,900,31.8155461287270782122504897415637969970703125,-12.5583666493728429713883087970316410064697265625,-15.140232551042203112956485711038112640380859375,8.2003234962004398767021484673023223876953125,-12.2470778527176662464626133441925048828125,36.674092837305835246297647245228290557861328125,6.04571672719504249471356160938739776611328125,-1.168858912930687665721052326261997222900390625,-12.21045564134647065657190978527069091796875,-23.5023041474654377225306234322488307952880859375,48.881496627704706270378665067255496978759765625,6.961272011474960663690580986440181732177734375,-21.127964110232852590343100018799304962158203125,8.1942197943052406117203645408153533935546875,55.369731742301695476271561346948146820068359375,35.264137699514748192086699418723583221435546875,-3.76903592028565981308929622173309326171875,42.790002136295669288301724009215831756591796875,15.3721732230597893931189901195466518402099609375,2.1271401104770149004252743907272815704345703125,-7.065034943693348168380907736718654632568359375,-24.1676076540421718163997866213321685791015625,-9.92767113254188870996586047112941741943359375,2.4567400128177752094416064210236072540283203125,-6.05792413098544102467712946236133575439453125,8.1698049867244435517932288348674774169921875,-25.2296517838068865557943354360759258270263671875,-3.5065767387920772080178721807897090911865234375,-64.4642475661488703053692006506025791168212890625,-11.4963225196081424428484751842916011810302734375,-4846.043184146697967662476003170013427734375,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,F(x)
10,0,-53.80718405713064811379808816127479076385498046875,44.474623859370723266692948527634143829345703125,-8.6642048402355982261724420823156833648681640625,-20.4077272865993251116378814913332462310791015625,-75.334940641499059665875392965972423553466796875,-57.127597888119140634444192983210086822509765625,64.3971068453016641797148622572422027587890625,-6.08844264046143734958604909479618072509765625,-46.757408368175305213298997841775417327880859375,71.7520676290170058564399369060993194580078125,-61.08890041810358439988704049028456211090087890625,10.934781945249795853669638745486736297607421875,-44.6577349162266870052917511202394962310791015625,-37.174596392712174974803929217159748077392578125,59.489730521561313025813433341681957244873046875,-36.66798913541062887588850571773946285247802734375,2.0294808801538266607167315669357776641845703125,48.881496627704706270378665067255496978759765625,2.2125919370098046101702493615448474884033203125,28.16553239539780406630598008632659912109375,-7.034516434217351843471988104283809661865234375,37.98638874477370563909062184393405914306640625,41.319009979552589584272936917841434478759765625,-64.897610400708032329930574633181095123291015625,-38.82259590441602625787709257565438747406005859375,10.959196752830592913596774451434612274169921875,-73.027741325113680659342207945883274078369140625,-30.2896206549272193342403625138103961944580078125,50.27924436170536637291661463677883148193359375,-23.191015350810260997604927979409694671630859375,-19627.4669383297950844280421733856201171875,
