Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
14,10,-3,0,0,-4,1,4,-4,1,1,0,-60.3125,
14,20,-2,-1,0,-4,1,4,-4,1,1,0,-58,
14,30,1,-1,-1,-2,1,4,-4,1,0,0,-48.3125,
14,40,0,-1,0,-2,1,4,-4,1,0,0,-39.3125,
14,50,1,-3,0,-2,-1,3,-1,1,0,0,-26.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
15,0,6,0,5,-4,2,2,5,2,-5,-3,-155.3125,
15,10,4,0,5,-4,2,2,5,2,-4,-4,-126,
15,20,-3,0,4,-4,-1,-2,5,2,0,-3,-91.3125,
15,30,-1,0,5,2,2,0,-1,1,-4,0,-59.3125,
15,40,-1,0,2,2,2,0,-1,1,-4,1,-34,
15,50,-1,0,-2,0,2,0,-1,0,-1,1,-19.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
16,0,4,6,1,1,-5,-4,4,-5,1,5,-12427.3125,
16,10,3,1,8,1,-1,1,-2,-1,2,-3,-95,
16,20,4,1,0,1,-1,4,-3,-5,2,1,-94,
16,30,4,1,0,1,-1,3,-3,1,2,-3,-53,
16,40,4,1,0,1,-1,3,-3,1,2,-3,-53,
16,50,0,-2,-1,-1,0,3,-1,3,1,-3,-42.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
17,0,7,10,1,1,-5,-4,-2,10,-5,-2,-2775,
17,10,-2,0,-2,0,2,1,4,-5,3,-2,-74.3125,
17,20,-2,0,-2,-1,1,-3,1,2,-3,3,-42.3125,
17,30,2,2,-2,-1,1,1,1,-1,-2,1,-24,
17,40,2,2,-2,-1,1,1,1,-1,-2,1,-24,
17,50,2,2,-2,-1,1,1,1,-1,-2,1,-24,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
18,0,-3,6,10,-2,-1,-1,6,-3,-5,1,-229.3125,
18,10,5,1,0,-2,-3,5,-3,0,-1,2,-98,
18,20,-3,1,0,-2,-3,5,-3,0,-1,2,-82,
18,30,-2,-2,2,-3,-1,-3,2,0,0,2,-39.3125,
18,40,-2,-2,2,-3,-1,-3,2,0,0,2,-39.3125,
18,50,-2,-2,2,-3,-1,-3,2,0,0,2,-39.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
19,0,6,3,1,3,-3,-5,-3,6,-4,2,-316.3125,
19,10,3,-1,1,5,5,-2,-2,2,0,-4,-89.3125,
19,20,5,-1,1,-3,3,1,-1,-1,2,-2,-58,
19,30,5,-1,1,-3,3,1,-1,-1,2,-2,-58,
19,40,-2,-1,1,-3,3,-1,2,-1,2,-2,-38,
19,50,-2,-1,1,-3,3,-1,2,-1,2,-2,-38,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
20,0,5,-4,10,6,-5,0,-4,-4,4,-1,-523,
20,10,-3,2,0,-2,2,0,-4,-2,0,4,-57.3125,
20,20,-2,2,0,-2,2,0,-4,-2,0,4,-52,
20,30,1,2,0,1,2,0,0,1,-2,-1,-16.3125,
20,40,1,2,0,1,2,0,0,1,-2,-1,-16.3125,
20,50,1,2,0,1,2,0,0,1,-2,-1,-16.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
21,0,4,-2,5,-2,-4,4,-2,2,-2,0,-138.3125,
21,10,-2,2,0,-5,-2,4,6,-4,3,-3,-130.3125,
21,20,4,0,5,-5,-1,-4,0,-3,4,2,-114,
21,30,3,-2,4,-1,-5,0,0,-1,5,-2,-85.3125,
21,40,3,0,4,0,-1,0,1,-1,1,-2,-35,
21,50,3,0,4,0,-1,0,1,-1,1,-2,-35,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
22,0,-3,0,-4,1,8,-2,3,2,-3,-3,-132.3125,
22,10,-4,2,3,4,3,-1,2,0,-5,0,-91.3125,
22,20,-2,4,1,0,1,-5,-1,3,-2,2,-72.3125,
22,30,3,0,1,0,1,-5,-1,3,-2,2,-54,
22,40,3,0,1,0,1,-5,-1,3,-2,2,-54,
22,50,-2,0,1,0,1,3,-1,3,1,-5,-51,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
23,0,1,0,1,4,0,2,-1,4,-1,-5,-67,
23,10,-1,0,-1,4,0,2,-1,3,1,-5,-58,
23,20,-1,0,-1,4,0,2,-1,3,1,-5,-58,
23,30,0,0,-1,4,0,2,-1,3,1,-5,-57.3125,
23,40,0,0,1,-5,2,-2,-1,3,1,-1,-53.3125,
23,50,0,-1,0,3,0,4,-3,-4,1,1,-53,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
24,0,9,7,7,2,-3,-2,3,-4,3,-4,-246.3125,
24,10,3,-4,6,7,0,-2,-2,-1,-1,0,-122,
24,20,-2,-3,0,1,-1,-3,-2,0,7,-2,-83,
24,30,-2,-3,0,1,-1,-3,-2,0,7,-2,-83,
24,40,1,-1,0,0,1,-3,-2,0,5,-2,-52.3125,
24,50,1,1,0,0,1,-3,-2,0,5,-2,-45.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
25,0,8,5,5,1,0,2,5,-5,-4,-1,-188,
25,10,0,-5,1,2,1,-1,-2,3,-2,1,-52,
25,20,0,-5,1,2,1,0,1,3,-3,-1,-51,
25,30,0,-3,1,1,2,0,-2,3,-1,-1,-32,
25,40,0,-3,1,1,2,0,-2,3,-1,-1,-32,
25,50,-1,-3,1,1,2,0,-2,3,-1,-1,-31.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
26,0,-5,3,-4,7,-4,5,-4,6,-3,-3,-860,
26,10,-1,1,4,-1,1,-1,5,-3,1,-3,-67,
26,20,-1,1,4,-1,1,-1,5,-2,-2,-1,-55.3125,
26,30,-1,1,4,-1,1,-1,5,-2,-2,-1,-55.3125,
26,40,-1,1,4,-1,1,-1,5,-2,-2,-1,-55.3125,
26,50,-1,-3,4,-1,-1,-1,4,-2,0,0,-51,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
27,0,3,9,-1,8,6,0,-5,-2,2,-5,-256.3125,
27,10,-2,-1,0,0,4,0,-3,2,-2,1,-46.3125,
27,20,-1,3,0,0,-2,3,-1,-2,-1,2,-33.3125,
27,30,-1,3,0,0,-2,3,-1,-2,-1,2,-33.3125,
27,40,-1,3,0,0,-2,3,-1,-2,-1,2,-33.3125,
27,50,-1,3,0,0,-2,3,-1,-2,-1,2,-33.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
28,0,9,3,-2,-4,-2,0,-3,7,3,-5,-251.3125,
28,10,3,4,2,3,-4,-1,-4,3,-1,1,-82,
28,20,2,3,2,3,-4,-1,-4,3,-1,1,-77.3125,
28,30,2,3,2,-4,2,-1,-4,3,-1,1,-65.3125,
28,40,2,3,2,-4,2,-1,-4,3,-1,1,-65.3125,
28,50,2,3,-2,0,2,0,-4,3,-1,0,-47.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
29,0,2,-3,-1,-4,5,0,-2,-2,9,-5,-176.3125,
29,10,2,-4,2,0,-2,4,0,-1,3,-3,-70.3125,
29,20,1,-4,2,-4,-2,4,0,-1,0,1,-59.3125,
29,30,0,1,-5,0,-2,3,0,-1,0,1,-48.3125,
29,40,0,1,-5,0,-2,3,0,-1,0,1,-48.3125,
29,50,0,1,-4,0,-2,3,0,-1,0,1,-32,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
30,0,9,1,6,10,1,-4,-3,-5,0,2,-703.3125,
30,10,2,1,-4,2,2,-2,2,6,-2,-4,-95,
30,20,4,-3,0,-1,-5,-4,0,4,0,2,-94.3125,
30,30,4,1,-3,-1,-1,-4,0,4,-2,2,-70,
30,40,4,1,-3,-1,1,-4,0,3,-2,2,-61,
30,50,3,-1,-2,-1,-1,-1,-1,4,-2,1,-46.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
31,0,-5,1,6,-2,-2,2,1,-2,4,-5,-2570,
31,10,-1,-1,2,0,0,8,-3,-4,2,-2,-123,
31,20,-1,-1,2,-1,-4,-1,-3,4,-1,2,-99.3125,
31,30,-2,2,-1,1,1,4,1,0,-1,-3,-38,
31,40,-2,1,-1,1,1,4,1,0,-1,-3,-37,
31,50,1,1,-1,1,1,4,1,0,-1,-3,-32.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
32,0,8,0,3,-5,3,-3,-4,-2,2,3,-151,
32,10,3,0,5,3,3,1,0,-2,2,-5,-93.3125,
32,20,1,4,-3,5,3,-4,-2,2,0,-1,-92.3125,
32,30,1,2,1,3,1,5,-3,-2,-1,-1,-56.3125,
32,40,1,2,1,3,1,5,-3,-2,-1,-1,-56.3125,
32,50,1,2,1,3,1,5,-3,-2,-1,-1,-56.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
33,0,-3,0,3,-2,0,-2,3,-3,0,1,-207.3125,
33,10,3,0,3,-2,0,-2,3,-3,0,1,-45.3125,
33,20,-2,0,3,-2,0,-2,3,-2,0,1,-37,
33,30,-1,0,3,-2,-1,-2,3,-2,0,1,-35,
33,40,1,2,4,0,0,-1,-1,-2,0,1,-30,
33,50,1,2,4,0,0,-1,-1,-2,0,1,-30,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
34,0,2,5,-1,5,3,-4,5,0,-5,-1,-131,
34,10,4,-3,-1,5,3,-4,3,-1,-1,-1,-88,
34,20,4,-2,0,5,-3,0,3,-1,-1,-1,-66.3125,
34,30,4,-2,0,5,-3,0,3,-1,-1,-1,-66.3125,
34,40,4,-1,0,-3,-3,1,0,0,0,2,-40.3125,
34,50,4,-1,0,-3,-3,1,0,0,0,2,-40.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
35,0,-2,-5,3,5,-5,1,1,-1,6,-4,-1088.3125,
35,10,-2,-5,4,-2,-4,1,-4,4,3,-1,-108.3125,
35,20,-4,4,-1,4,2,-1,1,3,-2,-3,-97,
35,30,-2,-2,-5,-2,2,1,0,3,3,-4,-78,
35,40,-2,1,2,1,2,1,1,3,-2,-4,-45.3125,
35,50,-2,1,-2,1,2,1,1,3,-3,-2,-40,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
36,0,2,-2,3,-3,5,-5,-4,0,-1,5,-125.3125,
36,10,0,1,3,-3,5,-3,-4,-2,-1,5,-106.3125,
36,20,-1,1,3,-3,5,-3,-4,-2,-1,5,-102,
36,30,0,-3,4,3,-2,-1,-4,-2,-1,5,-85.3125,
36,40,0,1,4,-1,5,-2,-4,-2,0,2,-71.3125,
36,50,0,1,4,-1,5,-2,-4,-2,0,2,-71.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
37,0,3,9,3,3,-2,0,-3,8,-3,-5,-221,
37,10,-3,0,2,0,3,1,-2,7,-5,-2,-105.3125,
37,20,-3,0,2,-5,1,-1,3,-2,5,-3,-89,
37,30,-3,-1,-2,-5,1,-1,3,-2,5,-2,-85,
37,40,-3,0,-2,-5,1,-1,3,-2,5,-2,-82,
37,50,-2,-1,-2,-5,1,-1,3,-2,5,-2,-78.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
38,0,9,5,4,0,-2,2,2,6,-5,-4,-861,
38,10,-1,-3,4,0,-2,2,1,-3,0,1,-45,
38,20,-1,-1,0,0,-2,2,2,-3,0,1,-24.3125,
38,30,-1,-1,-1,0,0,-1,2,0,2,-2,-16,
38,40,-1,-1,-1,0,0,-1,2,0,2,-2,-16,
38,50,-1,-1,0,0,0,0,2,0,1,-2,-11,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
39,0,3,1,-2,5,2,-4,-2,-3,7,-2,-775,
39,10,-1,2,0,5,3,0,3,-5,-3,1,-85,
39,20,-1,2,0,5,3,0,3,-5,-3,1,-85,
39,30,-1,-2,0,3,3,0,4,-4,-3,1,-65.3125,
39,40,-1,-2,-1,3,3,0,3,-3,-3,1,-52.3125,
39,50,0,-2,-1,3,3,0,3,-3,-3,1,-51,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
40,0,-1,-1,7,7,-3,3,5,-5,1,-5,-201.3125,
40,10,-3,-1,4,4,3,-5,0,-1,-1,1,-79.3125,
40,20,-3,-1,4,4,3,-5,0,-1,-1,1,-79.3125,
40,30,5,0,5,1,0,-2,0,1,1,-3,-66.3125,
40,40,5,0,5,1,0,-2,0,1,-1,-1,-58.3125,
40,50,3,1,-3,1,0,-2,0,-1,1,1,-27.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
41,0,-3,3,6,3,-3,0,10,-3,-5,-1,-637.3125,
41,10,-4,-1,-2,0,-2,2,-2,0,-2,4,-55,
41,20,1,-1,-2,0,-3,2,-2,0,-2,4,-45,
41,30,1,-1,-2,0,-3,2,-2,0,-2,4,-45,
41,40,-3,-1,-2,0,-3,2,-2,0,3,0,-40.3125,
41,50,1,-1,-3,0,1,-1,-2,0,3,0,-28,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
42,0,-1,6,-4,3,-5,0,6,2,1,-3,-17759.3125,
42,10,-1,-2,3,-5,2,0,-5,9,-5,1,-195,
42,20,-1,-2,3,-5,2,0,-5,9,-5,1,-195,
42,30,-1,-2,3,-5,0,0,-3,7,0,-2,-101.3125,
42,40,-1,-2,3,-5,0,0,-3,7,0,-2,-101.3125,
42,50,1,2,3,3,-2,0,0,-1,-3,2,-41.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
43,0,3,8,-2,1,-4,0,6,-1,-5,2,-250,
43,10,2,0,-5,5,-4,0,5,1,-3,0,-112.3125,
43,20,-2,0,2,2,-4,0,0,0,1,0,-29.3125,
43,30,2,0,-2,1,-2,0,0,0,1,0,-14.3125,
43,40,2,0,-2,1,-2,0,0,0,1,0,-14.3125,
43,50,2,0,-2,1,-2,0,0,0,1,0,-14.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
44,0,10,-1,10,-2,-5,1,-1,0,2,-2,-242,
44,10,4,-2,1,-4,-5,1,5,-4,-1,4,-123,
44,20,-4,-3,2,3,-5,1,-1,2,-4,4,-103,
44,30,2,1,2,1,-3,-3,-1,1,-1,3,-47.3125,
44,40,2,1,2,1,-3,-3,-1,1,-1,3,-47.3125,
44,50,2,1,2,2,-3,-3,-1,0,-1,3,-42.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
45,0,-3,3,4,5,9,-5,1,1,-3,-3,-457,
45,10,3,1,1,3,5,-1,-3,-1,-3,2,-76.3125,
45,20,-2,-3,-1,3,-1,-4,1,-1,2,1,-47.3125,
45,30,-2,-3,-1,3,1,-1,1,1,-3,1,-39,
45,40,-2,-3,-1,3,1,-1,1,1,-3,1,-39,
45,50,-2,-3,-1,3,1,-1,1,1,-3,1,-39,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
46,0,-4,-3,-3,-2,-2,10,7,-3,-2,-3,-213,
46,10,1,-3,-2,5,4,0,-3,3,-1,-2,-85.3125,
46,20,2,-2,1,1,6,0,-3,-1,-3,2,-69.3125,
46,30,2,-2,1,1,6,0,-3,-1,-3,2,-69.3125,
46,40,2,-2,1,1,6,0,-3,-1,-3,2,-69.3125,
46,50,1,5,1,5,-2,-1,1,-1,-2,0,-63.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
47,0,-1,3,5,-4,-2,3,6,-3,2,-3,-6764,
47,10,-2,-5,3,-5,3,0,-1,0,3,-1,-85,
47,20,2,-4,-1,1,3,0,-3,-3,5,-1,-75,
47,30,1,-4,-2,1,3,-1,-3,-2,5,-1,-73,
47,40,1,0,-2,1,3,-1,1,-5,3,0,-53,
47,50,-1,0,-2,1,3,-1,1,-5,3,0,-51,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
48,0,0,-3,3,9,5,-1,-5,-3,2,-2,-174.3125,
48,10,3,0,8,-1,-4,2,-1,1,4,-5,-139,
48,20,-1,2,4,2,0,1,1,1,-4,-1,-47,
48,30,-1,2,1,2,-1,1,1,1,-2,-1,-21,
48,40,-1,2,1,2,-1,1,1,1,-2,-1,-21,
48,50,1,2,1,1,-1,1,1,1,-2,-1,-16,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
49,0,2,8,0,-1,-5,9,-1,0,0,-4,-212,
49,10,-3,0,3,-3,1,4,-1,5,-4,-2,-90,
49,20,-3,0,3,-3,1,4,-1,5,-4,-2,-90,
49,30,-3,0,3,2,-1,4,-1,2,0,-4,-62,
49,40,1,0,4,2,-1,4,-1,1,0,-4,-56.3125,
49,50,1,-1,3,1,-1,4,0,1,0,-4,-46.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
50,0,10,6,4,4,3,-4,6,-5,-3,-1,-354,
50,10,-1,1,3,-3,-2,6,-3,1,-1,0,-73,
50,20,-1,1,3,-2,2,-2,5,-3,-1,0,-60,
50,30,-1,1,3,-2,1,2,-3,1,-1,0,-38.3125,
50,40,-1,-3,3,-2,1,2,1,-1,-1,0,-31.3125,
50,50,-1,-3,3,-2,1,2,1,-1,-1,0,-31.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
51,0,1,5,6,-2,-4,5,-3,-3,8,-5,-486,
51,10,1,0,-2,0,-4,-2,5,2,4,-5,-95,
51,20,1,-2,-2,0,-2,-2,5,1,4,-5,-86,
51,30,1,-2,-2,0,-2,-2,5,1,4,-5,-86,
51,40,1,-2,-3,-1,-2,4,4,-2,1,-2,-60.3125,
51,50,1,-2,-3,-1,-2,4,4,-2,1,-2,-60.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
52,0,8,6,6,0,1,-2,5,0,-3,-4,-191.3125,
52,10,-1,4,3,2,1,5,3,-4,-5,0,-113.3125,
52,20,-1,0,-5,2,1,5,3,-2,1,-4,-86.3125,
52,30,-1,3,3,-1,-4,3,3,2,-5,0,-83,
52,40,0,3,3,-1,0,3,3,2,-3,-4,-66.3125,
52,50,0,3,3,-1,0,3,3,2,-3,-4,-66.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
53,0,-1,2,10,-3,-2,2,1,0,2,-4,-415,
53,10,-1,5,4,-1,1,-1,-2,2,-1,-1,-55.3125,
53,20,-1,5,4,-1,1,-1,-2,2,-1,-1,-55.3125,
53,30,-1,5,4,-1,1,-1,-2,2,-1,-1,-55.3125,
53,40,-1,2,0,-1,5,-1,-2,2,-1,-1,-42.3125,
53,50,-1,2,0,-1,5,-1,-2,2,-1,-1,-42.3125,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
54,0,6,0,1,8,5,-2,-2,-5,-3,2,-334.3125,
54,10,2,7,1,-3,-4,4,3,-2,-3,1,-118.3125,
54,20,1,7,1,-2,-2,3,2,-2,-3,1,-86.3125,
54,30,1,3,1,-3,0,3,2,-2,-3,1,-54.3125,
54,40,-3,0,1,-3,0,3,-2,2,-3,2,-49.3125,
54,50,1,0,1,-2,-1,3,2,-2,-3,2,-37,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
55,0,0,7,7,8,2,-1,-3,0,0,-5,-201,
55,10,4,4,-1,4,2,1,2,-5,-3,1,-95,
55,20,3,1,2,4,2,1,2,-5,-3,1,-74,
55,30,3,1,2,4,1,1,1,-1,-2,-2,-42.3125,
55,40,3,1,0,0,2,1,1,-4,-2,2,-42,
55,50,3,1,0,0,2,1,1,-4,-2,2,-42,
Repeat,Generation,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,F(x)
