Repeat,Generation,X1,X2,F(x)
5,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
6,0,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
6,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
6,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
6,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
6,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
6,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
7,0,-2,4.6666666666666660745477201999165117740631103515625,48.0534832254833901288293418474495410919189453125,
7,10,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
7,20,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
7,30,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
7,40,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
7,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
8,0,-0.6666666666666660745477201999165117740631103515625,6,86.9981419599370013884254149161279201507568359375,
8,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
8,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
8,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
8,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
8,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
9,0,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
9,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
9,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
9,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
9,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
9,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
10,0,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
10,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
10,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
10,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
10,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
10,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
11,0,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
11,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
11,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
11,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
11,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
11,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
12,0,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
12,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
12,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
12,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
12,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
12,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
13,0,-2,6,46.12928436751796112957890727557241916656494140625,
13,10,-0.6666666666666660745477201999165117740631103515625,6,86.9981419599370013884254149161279201507568359375,
13,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
13,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
13,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
13,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
14,0,-0.6666666666666660745477201999165117740631103515625,10,38.867247188594575391107355244457721710205078125,
14,10,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
14,20,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
14,30,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
14,40,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
14,50,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
15,0,6,-7.3333333333333339254522798000834882259368896484375,37.0193419113335977499446016736328601837158203125,
15,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
15,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
15,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
15,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
15,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
16,0,6,-2,46.12928436751796112957890727557241916656494140625,
16,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
16,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
16,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
16,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
16,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
17,0,4.6666666666666660745477201999165117740631103515625,-2,48.0534832254833901288293418474495410919189453125,
17,10,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
17,20,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
17,30,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
17,40,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
17,50,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
18,0,4.6666666666666660745477201999165117740631103515625,-2,48.0534832254833901288293418474495410919189453125,
18,10,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
18,20,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
18,30,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
18,40,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
18,50,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
19,0,-2,4.6666666666666660745477201999165117740631103515625,48.0534832254833901288293418474495410919189453125,
19,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
19,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
19,30,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
19,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
19,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
20,0,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
20,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
20,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
20,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
20,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
20,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
21,0,4.6666666666666660745477201999165117740631103515625,-2,48.0534832254833901288293418474495410919189453125,
21,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
21,20,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
21,30,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
21,40,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
21,50,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
22,0,-0.6666666666666660745477201999165117740631103515625,6,86.9981419599370013884254149161279201507568359375,
22,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
22,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
22,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
22,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
22,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
23,0,-2,6,46.12928436751796112957890727557241916656494140625,
23,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
23,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
23,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
23,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
23,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
24,0,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
24,10,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
24,20,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
24,30,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
24,40,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
24,50,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
25,0,-0.6666666666666660745477201999165117740631103515625,6,86.9981419599370013884254149161279201507568359375,
25,10,-0.6666666666666660745477201999165117740631103515625,6,86.9981419599370013884254149161279201507568359375,
25,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
25,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
25,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
25,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
26,0,4.6666666666666660745477201999165117740631103515625,-2,48.0534832254833901288293418474495410919189453125,
26,10,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
26,20,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
26,30,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
26,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
26,50,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
27,0,-2,6,46.12928436751796112957890727557241916656494140625,
27,10,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
27,20,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
27,30,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
27,40,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
27,50,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
28,0,6,-2,46.12928436751796112957890727557241916656494140625,
28,10,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
28,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
28,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
28,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
28,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
29,0,4.6666666666666660745477201999165117740631103515625,-2,48.0534832254833901288293418474495410919189453125,
29,10,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
29,20,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
29,30,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
29,40,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
29,50,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
30,0,4.6666666666666660745477201999165117740631103515625,-2,48.0534832254833901288293418474495410919189453125,
30,10,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
30,20,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
30,30,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
30,40,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
30,50,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
31,0,-2,6,46.12928436751796112957890727557241916656494140625,
31,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
31,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
31,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
31,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
31,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
32,0,6,-2,46.12928436751796112957890727557241916656494140625,
32,10,6,-0.6666666666666660745477201999165117740631103515625,86.9981419599370013884254149161279201507568359375,
32,20,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
32,30,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
32,40,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
32,50,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
33,0,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
33,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
33,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
33,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
33,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
33,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
34,0,6,-0.6666666666666660745477201999165117740631103515625,86.9981419599370013884254149161279201507568359375,
34,10,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
34,20,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
34,30,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
34,40,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
34,50,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
35,0,-2,6,46.12928436751796112957890727557241916656494140625,
35,10,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
35,20,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
35,30,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
35,40,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
35,50,-0.6666666666666660745477201999165117740631103515625,4.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
Repeat,Generation,X1,X2,F(x)
36,0,-0.6666666666666660745477201999165117740631103515625,6,86.9981419599370013884254149161279201507568359375,
36,10,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
36,20,4.6666666666666660745477201999165117740631103515625,-0.6666666666666660745477201999165117740631103515625,90.627110579322334160679019987583160400390625,
